entity_id,group,outcome,model,AUROC,AUPRC,Brier,sensitivity,specificity,PPV,NPV,threshold,threshold_strategy,N,events,TP,FP,TN,FN
v2|S1|overall|xgboost,overall,y_S1,xgboost,0.9167396639020907,0.24919970024312868,0.015748979147924065,0.8074074074074075,0.862175006989097,0.09954337899543379,0.9958023894091056,0.03043324500322342,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,135,109,986,6168,26
v2|S1|overall|lightgbm,overall,y_S1,lightgbm,0.9143830439329461,0.2584462596455161,0.01560863115905815,0.8222222222222222,0.8669275929549902,0.10442144873000941,0.9961451975586251,0.031018422685585172,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,135,111,952,6202,24
v2|S1|overall|bert_finetuned,overall,y_S1,bert_finetuned,0.8231396059184709,0.13200497219031507,0.2129938607504674,0.7185185185185186,0.7992731339110987,0.06327462491846053,0.9933981931897151,0.7619736790657043,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,135,97,1436,5718,38
v2|S1|overall|mlp_plr,overall,y_S1,mlp_plr,0.9048654469398109,0.23803363587069892,0.10541984597949934,0.8148148148148148,0.8722393066815768,0.107421875,0.9960095770151636,0.5409832000732422,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,135,110,914,6240,25
v2|S1|overall|ft_transformer,overall,y_S1,ft_transformer,0.9104743267169881,0.22313747529300668,0.11782474206149954,0.8074074074074075,0.861755661168577,0.09927140255009108,0.9958003553545469,0.5691730976104736,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,135,109,989,6165,26
v2|S1|overall|cnn_1d,overall,y_S1,cnn_1d,0.8813013180919247,0.17679538323086816,0.09512332833898526,0.7777777777777778,0.8493150684931506,0.08875739644970414,0.9950867998689813,0.39259791374206543,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,135,105,1078,6076,30
v2|S1|overall|tabpfn,overall,y_S1,tabpfn,0.8990976299195477,0.17958582915495214,0.016500512502551936,0.7777777777777778,0.8500139781940174,0.08913412563667232,0.9950908198330879,0.018419860862195492,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,135,105,1073,6081,30
v2|S1|overall|tabicl,overall,y_S1,tabicl,0.8883577175162304,0.16132827060866414,0.016630479614665846,0.7703703703703704,0.8374336035784177,0.08208366219415943,0.9948522085685819,0.019668541848659515,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,135,104,1163,5991,31
v2|S1|overall|stacking,overall,y_S1,stacking,0.9156721440478779,0.2423922858911307,0.11465218227503346,0.7925925925925926,0.8637126083310036,0.0988909426987061,0.9954889640728211,0.4948218582594924,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,135,107,975,6179,28
v2|S2|overall|rSI_sMS,overall,y_S2,rSI_sMS,0.783317713273334,0.14869697016812428,0.19839996998144224,0.7212389380530974,0.7220727736089481,0.0766698024459078,0.9877977919814062,0.5173860411364153,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,226,163,1963,5100,63
v2|S2|overall|logistic_regression,overall,y_S2,logistic_regression,0.8509652069428243,0.25456229112592743,0.11706195657308276,0.7743362831858407,0.809287838029166,0.11498028909329829,0.9911565805444772,0.40029298407052755,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,226,175,1347,5716,51
v2|S2|overall|catboost,overall,y_S2,catboost,0.909205268888474,0.31091802439801497,0.024899988038467998,0.7964601769911505,0.854735947897494,0.14925373134328357,0.9924379418050304,0.04298439281426579,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,226,180,1026,6037,46
v2|S2|overall|xgboost,overall,y_S2,xgboost,0.9109976081261065,0.3169684076184711,0.024689953931380102,0.8097345132743363,0.8553022794846382,0.15186721991701244,0.9929322813938198,0.04678414762020111,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,226,183,1022,6041,43
v2|S2|overall|lightgbm,overall,y_S2,lightgbm,0.9103247761298753,0.31172251132548995,0.024824627701004444,0.8053097345132744,0.8482231346453348,0.14513556618819776,0.9927091963545982,0.045247297284747405,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,226,182,1072,5991,44
