entity_id,group,outcome,model,model_variant,split,scope,n,events,bin,rows,mean_prediction,event_rate
v3|P1|medicine|logistic_regression,medicine,P1,logistic_regression,logistic_l2__platt,external_2025,current_frozen_aggregate,6326,40,10,632,0.04470328912592956,0.06329113924050633
v3|P1|medicine|mlp_plr,medicine,P1,mlp_plr,mlp_plr,external_2025,current_frozen_aggregate,6326,1,1,633,0.1837676764711573,0.001579778830963665
v3|P1|medicine|mlp_plr,medicine,P1,mlp_plr,mlp_plr,external_2025,current_frozen_aggregate,6326,0,2,633,0.26737575334206953,0.0
v3|P1|medicine|mlp_plr,medicine,P1,mlp_plr,mlp_plr,external_2025,current_frozen_aggregate,6326,1,3,633,0.3164784679009828,0.001579778830963665
v3|P1|medicine|mlp_plr,medicine,P1,mlp_plr,mlp_plr,external_2025,current_frozen_aggregate,6326,2,4,633,0.3598784147092328,0.00315955766192733
v3|P1|medicine|mlp_plr,medicine,P1,mlp_plr,mlp_plr,external_2025,current_frozen_aggregate,6326,2,5,633,0.397933658547876,0.00315955766192733
v3|P1|medicine|mlp_plr,medicine,P1,mlp_plr,mlp_plr,external_2025,current_frozen_aggregate,6326,2,6,633,0.4349535056294235,0.00315955766192733
v3|P1|medicine|mlp_plr,medicine,P1,mlp_plr,mlp_plr,external_2025,current_frozen_aggregate,6326,1,7,632,0.4756166358725934,0.0015822784810126582
v3|P1|medicine|mlp_plr,medicine,P1,mlp_plr,mlp_plr,external_2025,current_frozen_aggregate,6326,4,8,632,0.529721730494801,0.006329113924050633
v3|P1|medicine|mlp_plr,medicine,P1,mlp_plr,mlp_plr,external_2025,current_frozen_aggregate,6326,5,9,632,0.6171282811821261,0.007911392405063292
v3|P1|medicine|mlp_plr,medicine,P1,mlp_plr,mlp_plr,external_2025,current_frozen_aggregate,6326,65,10,632,0.7864204926204078,0.10284810126582279
v3|P1|medicine|rSI_sMS,medicine,P1,rSI_sMS,score_rSI_sMS__platt,external_2025,current_frozen_aggregate,6139,1,1,614,0.0004752937045204809,0.0016286644951140066
v3|P1|medicine|rSI_sMS,medicine,P1,rSI_sMS,score_rSI_sMS__platt,external_2025,current_frozen_aggregate,6139,2,2,614,0.001183561884357769,0.003257328990228013
v3|P1|medicine|rSI_sMS,medicine,P1,rSI_sMS,score_rSI_sMS__platt,external_2025,current_frozen_aggregate,6139,1,3,614,0.0019099398192362622,0.0016286644951140066
v3|P1|medicine|rSI_sMS,medicine,P1,rSI_sMS,score_rSI_sMS__platt,external_2025,current_frozen_aggregate,6139,3,4,614,0.0025981371826612554,0.004885993485342019
v3|P1|medicine|rSI_sMS,medicine,P1,rSI_sMS,score_rSI_sMS__platt,external_2025,current_frozen_aggregate,6139,2,5,614,0.003434976853726971,0.003257328990228013
v3|P1|medicine|rSI_sMS,medicine,P1,rSI_sMS,score_rSI_sMS__platt,external_2025,current_frozen_aggregate,6139,4,6,614,0.004559326812139778,0.006514657980456026
v3|P1|medicine|rSI_sMS,medicine,P1,rSI_sMS,score_rSI_sMS__platt,external_2025,current_frozen_aggregate,6139,4,7,614,0.006085174996020432,0.006514657980456026
v3|P1|medicine|rSI_sMS,medicine,P1,rSI_sMS,score_rSI_sMS__platt,external_2025,current_frozen_aggregate,6139,0,8,614,0.008302905335357153,0.0
v3|P1|medicine|rSI_sMS,medicine,P1,rSI_sMS,score_rSI_sMS__platt,external_2025,current_frozen_aggregate,6139,5,9,614,0.013108143595031705,0.008143322475570033
v3|P1|medicine|rSI_sMS,medicine,P1,rSI_sMS,score_rSI_sMS__platt,external_2025,current_frozen_aggregate,6139,31,10,613,0.03072569902646078,0.05057096247960848
v3|P1|medicine|stacking,medicine,P1,stacking,stacking,external_2025,current_frozen_aggregate,6326,0,1,633,0.1505645724304117,0.0
v3|P1|medicine|stacking,medicine,P1,stacking,stacking,external_2025,current_frozen_aggregate,6326,1,2,633,0.16552094393546884,0.001579778830963665
v3|P1|medicine|stacking,medicine,P1,stacking,stacking,external_2025,current_frozen_aggregate,6326,0,3,633,0.17824750630330632,0.0
v3|P1|medicine|stacking,medicine,P1,stacking,stacking,external_2025,current_frozen_aggregate,6326,1,4,633,0.19136304181879732,0.001579778830963665
v3|P1|medicine|stacking,medicine,P1,stacking,stacking,external_2025,current_frozen_aggregate,6326,0,5,633,0.20894772224460195,0.0
v3|P1|medicine|stacking,medicine,P1,stacking,stacking,external_2025,current_frozen_aggregate,6326,4,6,633,0.23268957299545814,0.00631911532385466
v3|P1|medicine|stacking,medicine,P1,stacking,stacking,external_2025,current_frozen_aggregate,6326,1,7,632,0.27320603538798677,0.0015822784810126582
v3|P1|medicine|stacking,medicine,P1,stacking,stacking,external_2025,current_frozen_aggregate,6326,1,8,632,0.344503222057755,0.0015822784810126582
v3|P1|medicine|stacking,medicine,P1,stacking,stacking,external_2025,current_frozen_aggregate,6326,7,9,632,0.47157492839277,0.011075949367088608
v3|P1|medicine|stacking,medicine,P1,stacking,stacking,external_2025,current_frozen_aggregate,6326,68,10,632,0.7570590653086563,0.10759493670886076
v3|P1|medicine|tabicl,medicine,P1,tabicl,tabicl__platt,external_2025,current_frozen_aggregate,6326,0,1,633,0.00035300696539148664,0.0
v3|P1|medicine|tabicl,medicine,P1,tabicl,tabicl__platt,external_2025,current_frozen_aggregate,6326,0,2,633,0.0005523015157211689,0.0
v3|P1|medicine|tabicl,medicine,P1,tabicl,tabicl__platt,external_2025,current_frozen_aggregate,6326,2,3,633,0.0007764080316855543,0.00315955766192733
v3|P1|medicine|tabicl,medicine,P1,tabicl,tabicl__platt,external_2025,current_frozen_aggregate,6326,1,4,633,0.0011016399303613326,0.001579778830963665
v3|P1|medicine|tabicl,medicine,P1,tabicl,tabicl__platt,external_2025,current_frozen_aggregate,6326,1,5,633,0.0015887316002700029,0.001579778830963665
v3|P1|medicine|tabicl,medicine,P1,tabicl,tabicl__platt,external_2025,current_frozen_aggregate,6326,2,6,633,0.0023455751482036862,0.00315955766192733
v3|P1|medicine|tabicl,medicine,P1,tabicl,tabicl__platt,external_2025,current_frozen_aggregate,6326,2,7,632,0.00362497137011804,0.0031645569620253164
v3|P1|medicine|tabicl,medicine,P1,tabicl,tabicl__platt,external_2025,current_frozen_aggregate,6326,1,8,632,0.006015901543720867,0.0015822784810126582
v3|P1|medicine|tabicl,medicine,P1,tabicl,tabicl__platt,external_2025,current_frozen_aggregate,6326,5,9,632,0.011931335496045376,0.007911392405063292
v3|P1|medicine|tabicl,medicine,P1,tabicl,tabicl__platt,external_2025,current_frozen_aggregate,6326,69,10,632,0.09416419624770914,0.10917721518987342
v3|P1|medicine|tabpfn,medicine,P1,tabpfn,tabpfn_standard_cloud_v3,external_2025,current_frozen_aggregate,6326,0,1,633,0.0002459263908178406,0.0
v3|P1|medicine|tabpfn,medicine,P1,tabpfn,tabpfn_standard_cloud_v3,external_2025,current_frozen_aggregate,6326,1,2,633,0.0003767716086386463,0.001579778830963665
v3|P1|medicine|tabpfn,medicine,P1,tabpfn,tabpfn_standard_cloud_v3,external_2025,current_frozen_aggregate,6326,0,3,633,0.0005057651116836398,0.0
v3|P1|medicine|tabpfn,medicine,P1,tabpfn,tabpfn_standard_cloud_v3,external_2025,current_frozen_aggregate,6326,1,4,633,0.0006743806835828941,0.001579778830963665
v3|P1|medicine|tabpfn,medicine,P1,tabpfn,tabpfn_standard_cloud_v3,external_2025,current_frozen_aggregate,6326,3,5,633,0.0009541819340146278,0.004739336492890996
v3|P1|medicine|tabpfn,medicine,P1,tabpfn,tabpfn_standard_cloud_v3,external_2025,current_frozen_aggregate,6326,1,6,633,0.0014725174456187429,0.001579778830963665
v3|P1|medicine|tabpfn,medicine,P1,tabpfn,tabpfn_standard_cloud_v3,external_2025,current_frozen_aggregate,6326,1,7,632,0.0025711038692919183,0.0015822784810126582
v3|P1|medicine|tabpfn,medicine,P1,tabpfn,tabpfn_standard_cloud_v3,external_2025,current_frozen_aggregate,6326,4,8,632,0.004702585902952153,0.006329113924050633
v3|P1|medicine|tabpfn,medicine,P1,tabpfn,tabpfn_standard_cloud_v3,external_2025,current_frozen_aggregate,6326,7,9,632,0.009052134133710326,0.011075949367088608
v3|P1|medicine|tabpfn,medicine,P1,tabpfn,tabpfn_standard_cloud_v3,external_2025,current_frozen_aggregate,6326,65,10,632,0.07325852003915212,0.10284810126582279
v3|P1|medicine|xgboost,medicine,P1,xgboost,xgboost__raw,external_2025,current_frozen_aggregate,6326,2,1,633,0.0007072677262021467,0.00315955766192733
v3|P1|medicine|xgboost,medicine,P1,xgboost,xgboost__raw,external_2025,current_frozen_aggregate,6326,1,2,633,0.000924885792250923,0.001579778830963665
v3|P1|medicine|xgboost,medicine,P1,xgboost,xgboost__raw,external_2025,current_frozen_aggregate,6326,1,3,633,0.0011628922738949952,0.001579778830963665
v3|P1|medicine|xgboost,medicine,P1,xgboost,xgboost__raw,external_2025,current_frozen_aggregate,6326,1,4,633,0.0014492179271522292,0.001579778830963665
v3|P1|medicine|xgboost,medicine,P1,xgboost,xgboost__raw,external_2025,current_frozen_aggregate,6326,0,5,633,0.0019034002594926394,0.0
v3|P1|medicine|xgboost,medicine,P1,xgboost,xgboost__raw,external_2025,current_frozen_aggregate,6326,0,6,633,0.002592239012841671,0.0
v3|P1|medicine|xgboost,medicine,P1,xgboost,xgboost__raw,external_2025,current_frozen_aggregate,6326,1,7,632,0.0036553985017787993,0.0015822784810126582
v3|P1|medicine|xgboost,medicine,P1,xgboost,xgboost__raw,external_2025,current_frozen_aggregate,6326,2,8,632,0.005519012969924444,0.0031645569620253164
v3|P1|medicine|xgboost,medicine,P1,xgboost,xgboost__raw,external_2025,current_frozen_aggregate,6326,8,9,632,0.010588346135395851,0.012658227848101266
v3|P1|medicine|xgboost,medicine,P1,xgboost,xgboost__raw,external_2025,current_frozen_aggregate,6326,67,10,632,0.06222888378756521,0.1060126582278481
v3|P2|medicine|bert_finetuned,medicine,P2,bert_finetuned,bert_finetuned,external_2025,current_frozen_aggregate,6326,5,1,633,0.07978981835723488,0.007898894154818325
v3|P2|medicine|bert_finetuned,medicine,P2,bert_finetuned,bert_finetuned,external_2025,current_frozen_aggregate,6326,7,2,633,0.1808502228009569,0.011058451816745656
v3|P2|medicine|bert_finetuned,medicine,P2,bert_finetuned,bert_finetuned,external_2025,current_frozen_aggregate,6326,16,3,633,0.308246788067087,0.02527646129541864
v3|P2|medicine|bert_finetuned,medicine,P2,bert_finetuned,bert_finetuned,external_2025,current_frozen_aggregate,6326,23,4,633,0.41192818624901734,0.036334913112164295
v3|P2|medicine|bert_finetuned,medicine,P2,bert_finetuned,bert_finetuned,external_2025,current_frozen_aggregate,6326,41,5,633,0.4999915538900083,0.06477093206951026
v3|P2|medicine|bert_finetuned,medicine,P2,bert_finetuned,bert_finetuned,external_2025,current_frozen_aggregate,6326,27,6,633,0.5080407947348946,0.04265402843601896
v3|P2|medicine|bert_finetuned,medicine,P2,bert_finetuned,bert_finetuned,external_2025,current_frozen_aggregate,6326,37,7,632,0.5985050543765479,0.058544303797468354
v3|P2|medicine|bert_finetuned,medicine,P2,bert_finetuned,bert_finetuned,external_2025,current_frozen_aggregate,6326,81,8,632,0.7493634496497202,0.1281645569620253
v3|P2|medicine|bert_finetuned,medicine,P2,bert_finetuned,bert_finetuned,external_2025,current_frozen_aggregate,6326,97,9,632,0.8329627596879308,0.15348101265822786
v3|P2|medicine|bert_finetuned,medicine,P2,bert_finetuned,bert_finetuned,external_2025,current_frozen_aggregate,6326,211,10,632,0.9126616183526909,0.3338607594936709
v3|P2|medicine|catboost,medicine,P2,catboost,catboost__platt,external_2025,current_frozen_aggregate,6326,1,1,633,0.002968695068106809,0.001579778830963665
v3|P2|medicine|catboost,medicine,P2,catboost,catboost__platt,external_2025,current_frozen_aggregate,6326,4,2,633,0.006589337854125609,0.00631911532385466
v3|P2|medicine|catboost,medicine,P2,catboost,catboost__platt,external_2025,current_frozen_aggregate,6326,8,3,633,0.012362762705558911,0.01263823064770932
v3|P2|medicine|catboost,medicine,P2,catboost,catboost__platt,external_2025,current_frozen_aggregate,6326,8,4,633,0.020422922738487205,0.01263823064770932
v3|P2|medicine|catboost,medicine,P2,catboost,catboost__platt,external_2025,current_frozen_aggregate,6326,17,5,633,0.031920929639381625,0.026856240126382307
v3|P2|medicine|catboost,medicine,P2,catboost,catboost__platt,external_2025,current_frozen_aggregate,6326,21,6,633,0.04926861503106575,0.03317535545023697
v3|P2|medicine|catboost,medicine,P2,catboost,catboost__platt,external_2025,current_frozen_aggregate,6326,34,7,632,0.07761103718764474,0.05379746835443038
v3|P2|medicine|catboost,medicine,P2,catboost,catboost__platt,external_2025,current_frozen_aggregate,6326,64,8,632,0.13350043150338456,0.10126582278481013
v3|P2|medicine|catboost,medicine,P2,catboost,catboost__platt,external_2025,current_frozen_aggregate,6326,122,9,632,0.24505393153360402,0.1930379746835443
v3|P2|medicine|catboost,medicine,P2,catboost,catboost__platt,external_2025,current_frozen_aggregate,6326,266,10,632,0.5023787542527167,0.4208860759493671
v3|P2|medicine|cnn_1d,medicine,P2,cnn_1d,cnn_1d,external_2025,current_frozen_aggregate,6326,1,1,633,0.004720335992084508,0.001579778830963665
v3|P2|medicine|cnn_1d,medicine,P2,cnn_1d,cnn_1d,external_2025,current_frozen_aggregate,6326,4,2,633,0.02468706057870416,0.00631911532385466
v3|P2|medicine|cnn_1d,medicine,P2,cnn_1d,cnn_1d,external_2025,current_frozen_aggregate,6326,11,3,633,0.06886808888465873,0.017377567140600316
v3|P2|medicine|cnn_1d,medicine,P2,cnn_1d,cnn_1d,external_2025,current_frozen_aggregate,6326,20,4,633,0.14366231636272223,0.0315955766192733
v3|P2|medicine|cnn_1d,medicine,P2,cnn_1d,cnn_1d,external_2025,current_frozen_aggregate,6326,20,5,633,0.2550053312126871,0.0315955766192733
v3|P2|medicine|cnn_1d,medicine,P2,cnn_1d,cnn_1d,external_2025,current_frozen_aggregate,6326,27,6,633,0.41350024528977997,0.04265402843601896
v3|P2|medicine|cnn_1d,medicine,P2,cnn_1d,cnn_1d,external_2025,current_frozen_aggregate,6326,45,7,632,0.5879493287847012,0.07120253164556962
v3|P2|medicine|cnn_1d,medicine,P2,cnn_1d,cnn_1d,external_2025,current_frozen_aggregate,6326,67,8,632,0.7530848143410079,0.1060126582278481
v3|P2|medicine|cnn_1d,medicine,P2,cnn_1d,cnn_1d,external_2025,current_frozen_aggregate,6326,106,9,632,0.8821913135014002,0.16772151898734178
v3|P2|medicine|cnn_1d,medicine,P2,cnn_1d,cnn_1d,external_2025,current_frozen_aggregate,6326,244,10,632,0.9455619340267363,0.3860759493670886
v3|P2|medicine|ft_transformer,medicine,P2,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,6326,2,1,633,0.014344663890358208,0.00315955766192733
v3|P2|medicine|ft_transformer,medicine,P2,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,6326,1,2,633,0.018404226691284074,0.001579778830963665
v3|P2|medicine|ft_transformer,medicine,P2,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,6326,12,3,633,0.03252974395621068,0.018957345971563982
v3|P2|medicine|ft_transformer,medicine,P2,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,6326,13,4,633,0.07024236831455058,0.020537124802527645
v3|P2|medicine|ft_transformer,medicine,P2,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,6326,15,5,633,0.13152801604444195,0.023696682464454975
v3|P2|medicine|ft_transformer,medicine,P2,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,6326,14,6,633,0.2209871311511662,0.022116903633491312
v3|P2|medicine|ft_transformer,medicine,P2,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,6326,46,7,632,0.3434915925034239,0.07278481012658228
v3|P2|medicine|ft_transformer,medicine,P2,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,6326,72,8,632,0.4932993477375447,0.11392405063291139
v3|P2|medicine|ft_transformer,medicine,P2,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,6326,112,9,632,0.6560660549734212,0.17721518987341772
v3|P2|medicine|ft_transformer,medicine,P2,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,6326,258,10,632,0.8520470044658154,0.40822784810126583
v3|P2|medicine|lightgbm,medicine,P2,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,1,1,633,0.003488356179591866,0.001579778830963665
v3|P2|medicine|lightgbm,medicine,P2,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,3,2,633,0.007229308211348006,0.004739336492890996
v3|P2|medicine|lightgbm,medicine,P2,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,9,3,633,0.013325649396170529,0.014218009478672985
v3|P2|medicine|lightgbm,medicine,P2,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,7,4,633,0.022183037874099452,0.011058451816745656
v3|P2|medicine|lightgbm,medicine,P2,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,20,5,633,0.03520887418414655,0.0315955766192733
v3|P2|medicine|lightgbm,medicine,P2,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,19,6,633,0.053007046085908394,0.030015797788309637
v3|P2|medicine|lightgbm,medicine,P2,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,34,7,632,0.08012244901017561,0.05379746835443038
v3|P2|medicine|lightgbm,medicine,P2,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,63,8,632,0.13202116673990497,0.09968354430379747
v3|P2|medicine|lightgbm,medicine,P2,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,122,9,632,0.23954969458321398,0.1930379746835443
v3|P2|medicine|lightgbm,medicine,P2,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,267,10,632,0.492710413393564,0.4224683544303797
v3|P2|medicine|logistic_regression,medicine,P2,logistic_regression,logistic_l2__isotonic,external_2025,current_frozen_aggregate,6326,11,1,633,0.009967263566605596,0.017377567140600316
v3|P2|medicine|logistic_regression,medicine,P2,logistic_regression,logistic_l2__isotonic,external_2025,current_frozen_aggregate,6326,20,2,633,0.011922192010039743,0.0315955766192733
