group,analysis_split,method,feature_x,feature_y,feature_x_group,feature_y_group,pair_n,correlation
surgery,train_2020_2023,pearson,rSIG,RTS,derived_score,derived_score,8665,0.36340856731445814
surgery,train_2020_2023,pearson,rSIG_Age,SI_G,derived_score,derived_score,8661,-0.19815803021237902
surgery,train_2020_2023,pearson,rSIG_Age,SIA_G,derived_score,derived_score,8661,-0.7012776342489684
surgery,train_2020_2023,pearson,rSIG_Age,SIAVPU,derived_score,derived_score,8661,-0.12997185070920375
surgery,train_2020_2023,pearson,rSIG_Age,sMS,derived_score,derived_score,8661,0.1462456776027161
surgery,train_2020_2023,pearson,rSIG_Age,rSI_sMS,derived_score,derived_score,8661,0.15164937952632984
surgery,train_2020_2023,pearson,rSIG_Age,rSI_GCS,derived_score,derived_score,8661,0.15093050459626742
surgery,train_2020_2023,pearson,rSIG_Age,rSI_GCSM,derived_score,derived_score,8661,0.14684631541626816
surgery,train_2020_2023,pearson,rSIG_Age,qSOFA,derived_score,derived_score,8661,-0.2115875186709999
surgery,train_2020_2023,pearson,rSIG_Age,NEWS2,derived_score,derived_score,123,-0.3869809287014797
surgery,train_2020_2023,pearson,rSIG_Age,MEWS,derived_score,derived_score,8661,-0.23879294260281583
surgery,train_2020_2023,pearson,rSIG_Age,REMS,derived_score,derived_score,8258,-0.6361388746825806
surgery,train_2020_2023,pearson,rSIG_Age,RTS,derived_score,derived_score,8661,0.19808375560598354
surgery,train_2020_2023,pearson,SI_G,SIA_G,derived_score,derived_score,8661,0.6135155629317928
surgery,train_2020_2023,pearson,SI_G,SIAVPU,derived_score,derived_score,8665,0.607805695678241
surgery,train_2020_2023,pearson,SI_G,sMS,derived_score,derived_score,8665,-0.512689612208106
surgery,train_2020_2023,pearson,SI_G,rSI_sMS,derived_score,derived_score,8665,-0.7641760013256841
surgery,train_2020_2023,pearson,SI_G,rSI_GCS,derived_score,derived_score,8665,-0.7749430931216216
surgery,train_2020_2023,pearson,SI_G,rSI_GCSM,derived_score,derived_score,8665,-0.7713393058294672
surgery,train_2020_2023,pearson,SI_G,qSOFA,derived_score,derived_score,8665,0.5562273839512111
surgery,train_2020_2023,pearson,SI_G,NEWS2,derived_score,derived_score,123,0.48218830320394745
surgery,train_2020_2023,pearson,SI_G,MEWS,derived_score,derived_score,8665,0.5597315417531296
surgery,train_2020_2023,pearson,SI_G,REMS,derived_score,derived_score,8258,-0.15885356689436836
surgery,train_2020_2023,pearson,SI_G,RTS,derived_score,derived_score,8665,-0.7265551133028926
surgery,train_2020_2023,pearson,SIA_G,SIAVPU,derived_score,derived_score,8661,0.15800427604872538
surgery,train_2020_2023,pearson,SIA_G,sMS,derived_score,derived_score,8661,-0.46511069868730137
surgery,train_2020_2023,pearson,SIA_G,rSI_sMS,derived_score,derived_score,8661,-0.3010087457031405
surgery,train_2020_2023,pearson,SIA_G,rSI_GCS,derived_score,derived_score,8661,-0.3083804702385626
surgery,train_2020_2023,pearson,SIA_G,rSI_GCSM,derived_score,derived_score,8661,-0.30306273597435435
surgery,train_2020_2023,pearson,SIA_G,qSOFA,derived_score,derived_score,8661,0.41284970776919033
surgery,train_2020_2023,pearson,SIA_G,NEWS2,derived_score,derived_score,123,0.40874114947196993
surgery,train_2020_2023,pearson,SIA_G,MEWS,derived_score,derived_score,8661,0.399804189850398
surgery,train_2020_2023,pearson,SIA_G,REMS,derived_score,derived_score,8258,0.6006604236119476
surgery,train_2020_2023,pearson,SIA_G,RTS,derived_score,derived_score,8661,-0.597100787008166
surgery,train_2020_2023,pearson,SIAVPU,sMS,derived_score,derived_score,8666,0.15942318857924065
surgery,train_2020_2023,pearson,SIAVPU,rSI_sMS,derived_score,derived_score,8666,-0.8253011282383929
surgery,train_2020_2023,pearson,SIAVPU,rSI_GCS,derived_score,derived_score,8665,-0.828427917880354
surgery,train_2020_2023,pearson,SIAVPU,rSI_GCSM,derived_score,derived_score,8666,-0.8359752584761502
surgery,train_2020_2023,pearson,SIAVPU,qSOFA,derived_score,derived_score,8673,0.3689939692553018
surgery,train_2020_2023,pearson,SIAVPU,NEWS2,derived_score,derived_score,124,0.12057655066674199
surgery,train_2020_2023,pearson,SIAVPU,MEWS,derived_score,derived_score,8673,0.46324367442114417
surgery,train_2020_2023,pearson,SIAVPU,REMS,derived_score,derived_score,8258,-0.3820921785492268
surgery,train_2020_2023,pearson,SIAVPU,RTS,derived_score,derived_score,8665,-0.11489762846970575
surgery,train_2020_2023,pearson,sMS,rSI_sMS,derived_score,derived_score,8666,0.250491735853794
surgery,train_2020_2023,pearson,sMS,rSI_GCS,derived_score,derived_score,8665,0.225534928874139
surgery,train_2020_2023,pearson,sMS,rSI_GCSM,derived_score,derived_score,8666,0.2045038263576876
surgery,train_2020_2023,pearson,sMS,qSOFA,derived_score,derived_score,8666,-0.40520125054321876
surgery,train_2020_2023,pearson,sMS,NEWS2,derived_score,derived_score,123,-0.387829772301191
surgery,train_2020_2023,pearson,sMS,MEWS,derived_score,derived_score,8666,-0.27093043996157856
surgery,train_2020_2023,pearson,sMS,REMS,derived_score,derived_score,8258,-0.16916958218045544
surgery,train_2020_2023,pearson,sMS,RTS,derived_score,derived_score,8665,0.7700127030118399
surgery,train_2020_2023,pearson,rSI_sMS,rSI_GCS,derived_score,derived_score,8665,0.996384548384904
surgery,train_2020_2023,pearson,rSI_sMS,rSI_GCSM,derived_score,derived_score,8666,0.994355785018806
surgery,train_2020_2023,pearson,rSI_sMS,qSOFA,derived_score,derived_score,8666,-0.40492322019439597
surgery,train_2020_2023,pearson,rSI_sMS,NEWS2,derived_score,derived_score,123,-0.5850774294025277
surgery,train_2020_2023,pearson,rSI_sMS,MEWS,derived_score,derived_score,8666,-0.41596693482909863
surgery,train_2020_2023,pearson,rSI_sMS,REMS,derived_score,derived_score,8258,0.3872643509479363
surgery,train_2020_2023,pearson,rSI_sMS,RTS,derived_score,derived_score,8665,0.3562113094490498
surgery,train_2020_2023,pearson,rSI_GCS,rSI_GCSM,derived_score,derived_score,8665,0.9975798879054667
surgery,train_2020_2023,pearson,rSI_GCS,qSOFA,derived_score,derived_score,8665,-0.3999123612878964
surgery,train_2020_2023,pearson,rSI_GCS,NEWS2,derived_score,derived_score,123,-0.5775128694866558
surgery,train_2020_2023,pearson,rSI_GCS,MEWS,derived_score,derived_score,8665,-0.41705986245099363
surgery,train_2020_2023,pearson,rSI_GCS,REMS,derived_score,derived_score,8258,0.3900641685706446
surgery,train_2020_2023,pearson,rSI_GCS,RTS,derived_score,derived_score,8665,0.36340856731445814
surgery,train_2020_2023,pearson,rSI_GCSM,qSOFA,derived_score,derived_score,8666,-0.38516206287707244
surgery,train_2020_2023,pearson,rSI_GCSM,NEWS2,derived_score,derived_score,123,-0.5339683391375729
surgery,train_2020_2023,pearson,rSI_GCSM,MEWS,derived_score,derived_score,8666,-0.4101314734821579
surgery,train_2020_2023,pearson,rSI_GCSM,REMS,derived_score,derived_score,8258,0.3961198300775657
surgery,train_2020_2023,pearson,rSI_GCSM,RTS,derived_score,derived_score,8665,0.3501068332838162
surgery,train_2020_2023,pearson,qSOFA,NEWS2,derived_score,derived_score,124,0.7461880993450446
surgery,train_2020_2023,pearson,qSOFA,MEWS,derived_score,derived_score,8673,0.5629683585313393
surgery,train_2020_2023,pearson,qSOFA,REMS,derived_score,derived_score,8258,0.1210657750811816
surgery,train_2020_2023,pearson,qSOFA,RTS,derived_score,derived_score,8665,-0.6311355816191558
surgery,train_2020_2023,pearson,NEWS2,MEWS,derived_score,derived_score,124,0.7736945017996502
surgery,train_2020_2023,pearson,NEWS2,REMS,derived_score,derived_score,112,0.42056565376363764
surgery,train_2020_2023,pearson,NEWS2,RTS,derived_score,derived_score,123,-0.35352296099213304
surgery,train_2020_2023,pearson,MEWS,REMS,derived_score,derived_score,8258,0.25827272348459573
surgery,train_2020_2023,pearson,MEWS,RTS,derived_score,derived_score,8665,-0.4632085068824248
surgery,train_2020_2023,pearson,REMS,RTS,derived_score,derived_score,8258,-0.1750508354988312
surgery,train_2020_2023,spearman,EMT_年齡,prehosp_sbp,vital,vital,8683,0.3640041598233007
surgery,train_2020_2023,spearman,EMT_年齡,prehosp_dbp,vital,vital,8263,0.13772079264085904
surgery,train_2020_2023,spearman,EMT_年齡,prehosp_hr,vital,vital,8672,-0.09472156844085233
surgery,train_2020_2023,spearman,EMT_年齡,prehosp_rr,vital,vital,8672,-0.014788564834194544
surgery,train_2020_2023,spearman,EMT_年齡,prehosp_spo2,vital,vital,8670,-0.17007481364609287
surgery,train_2020_2023,spearman,EMT_年齡,prehosp_bt,vital,vital,8671,0.030781210980146283
surgery,train_2020_2023,spearman,EMT_年齡,prehosp_gcs,vital,vital,8664,-0.0704234411339466
surgery,train_2020_2023,spearman,EMT_年齡,prehosp_gcs_m,vital,vital,8665,-0.07267688531252255
surgery,train_2020_2023,spearman,EMT_年齡,MAP,vital,derived_score,8263,0.30273696941108297
surgery,train_2020_2023,spearman,EMT_年齡,SI,vital,derived_score,8669,-0.3467633552205671
surgery,train_2020_2023,spearman,EMT_年齡,mSI,vital,derived_score,8263,-0.3062378378296555
surgery,train_2020_2023,spearman,EMT_年齡,aSI,vital,derived_score,8669,0.8547149010988331
surgery,train_2020_2023,spearman,EMT_年齡,rSI,vital,derived_score,8669,0.3467633552205671
surgery,train_2020_2023,spearman,EMT_年齡,rSIG,vital,derived_score,8661,0.33061005044030894
surgery,train_2020_2023,spearman,EMT_年齡,rSIG_Age,vital,derived_score,8661,-0.851661948574896
surgery,train_2020_2023,spearman,EMT_年齡,SI_G,vital,derived_score,8661,-0.33061089738004307
surgery,train_2020_2023,spearman,EMT_年齡,SIA_G,vital,derived_score,8661,0.8516602091330998
surgery,train_2020_2023,spearman,EMT_年齡,SIAVPU,vital,derived_score,8669,-0.3556287124590689
surgery,train_2020_2023,spearman,EMT_年齡,sMS,vital,derived_score,8665,-0.07266487219467987
surgery,train_2020_2023,spearman,EMT_年齡,rSI_sMS,vital,derived_score,8662,0.3288176765220676
surgery,train_2020_2023,spearman,EMT_年齡,rSI_GCS,vital,derived_score,8661,0.3306102675131728
surgery,train_2020_2023,spearman,EMT_年齡,rSI_GCSM,vital,derived_score,8662,0.3332170033738501
surgery,train_2020_2023,spearman,EMT_年齡,qSOFA,vital,derived_score,8669,0.030086053882493247
surgery,train_2020_2023,spearman,EMT_年齡,NEWS2,vital,derived_score,124,0.04584417840076793
surgery,train_2020_2023,spearman,EMT_年齡,MEWS,vital,derived_score,8669,0.016719955621525895
surgery,train_2020_2023,spearman,EMT_年齡,REMS,vital,derived_score,8258,0.8823388306422947
surgery,train_2020_2023,spearman,EMT_年齡,RTS,vital,derived_score,8661,-0.02360776542878434
surgery,train_2020_2023,spearman,prehosp_sbp,prehosp_dbp,vital,vital,8266,0.571279005025277
surgery,train_2020_2023,spearman,prehosp_sbp,prehosp_hr,vital,vital,8673,0.09285398993657933
surgery,train_2020_2023,spearman,prehosp_sbp,prehosp_rr,vital,vital,8673,-0.01084734364133985
surgery,train_2020_2023,spearman,prehosp_sbp,prehosp_spo2,vital,vital,8673,-0.03710763071041519
surgery,train_2020_2023,spearman,prehosp_sbp,prehosp_bt,vital,vital,8673,-0.0008628386919913549
surgery,train_2020_2023,spearman,prehosp_sbp,prehosp_gcs,vital,vital,8665,0.004434962389510673
surgery,train_2020_2023,spearman,prehosp_sbp,prehosp_gcs_m,vital,vital,8666,0.006208972571945497
surgery,train_2020_2023,spearman,prehosp_sbp,MAP,vital,derived_score,8266,0.869814712305469
surgery,train_2020_2023,spearman,prehosp_sbp,SI,vital,derived_score,8673,-0.7188674492254573
surgery,train_2020_2023,spearman,prehosp_sbp,mSI,vital,derived_score,8266,-0.5680429332255095
surgery,train_2020_2023,spearman,prehosp_sbp,aSI,vital,derived_score,8669,0.010972267407020087
surgery,train_2020_2023,spearman,prehosp_sbp,rSI,vital,derived_score,8673,0.7188674492254573
surgery,train_2020_2023,spearman,prehosp_sbp,rSIG,vital,derived_score,8665,0.7024696406247523
surgery,train_2020_2023,spearman,prehosp_sbp,rSIG_Age,vital,derived_score,8661,-0.01605528019551444
surgery,train_2020_2023,spearman,prehosp_sbp,SI_G,vital,derived_score,8665,-0.702469881581081
surgery,train_2020_2023,spearman,prehosp_sbp,SIA_G,vital,derived_score,8661,0.016052376346483366
surgery,train_2020_2023,spearman,prehosp_sbp,SIAVPU,vital,derived_score,8673,-0.7056808971775903
surgery,train_2020_2023,spearman,prehosp_sbp,sMS,vital,derived_score,8666,0.006282286621191269
surgery,train_2020_2023,spearman,prehosp_sbp,rSI_sMS,vital,derived_score,8666,0.7013724512756373
surgery,train_2020_2023,spearman,prehosp_sbp,rSI_GCS,vital,derived_score,8665,0.7024699024684457
surgery,train_2020_2023,spearman,prehosp_sbp,rSI_GCSM,vital,derived_score,8666,0.7056853312065512
surgery,train_2020_2023,spearman,prehosp_sbp,qSOFA,vital,derived_score,8673,-0.3471413782920903
surgery,train_2020_2023,spearman,prehosp_sbp,NEWS2,vital,derived_score,124,-0.18779098404843234
surgery,train_2020_2023,spearman,prehosp_sbp,MEWS,vital,derived_score,8673,-0.09656958672875593
surgery,train_2020_2023,spearman,prehosp_sbp,REMS,vital,derived_score,8258,0.5116840509285215
surgery,train_2020_2023,spearman,prehosp_sbp,RTS,vital,derived_score,8665,0.2899069578751726
surgery,train_2020_2023,spearman,prehosp_dbp,prehosp_hr,vital,vital,8266,0.2021671586803481
surgery,train_2020_2023,spearman,prehosp_dbp,prehosp_rr,vital,vital,8266,-0.0021424595367050664
surgery,train_2020_2023,spearman,prehosp_dbp,prehosp_spo2,vital,vital,8266,0.03750871577807569
surgery,train_2020_2023,spearman,prehosp_dbp,prehosp_bt,vital,vital,8266,0.025692518695051875
surgery,train_2020_2023,spearman,prehosp_dbp,prehosp_gcs,vital,vital,8261,-0.013296373190277745
surgery,train_2020_2023,spearman,prehosp_dbp,prehosp_gcs_m,vital,vital,8261,-0.0015743388667699293
surgery,train_2020_2023,spearman,prehosp_dbp,MAP,vital,derived_score,8266,0.8891758311870068
surgery,train_2020_2023,spearman,prehosp_dbp,SI,vital,derived_score,8266,-0.28521894188930313
surgery,train_2020_2023,spearman,prehosp_dbp,mSI,vital,derived_score,8266,-0.4862795237139199
surgery,train_2020_2023,spearman,prehosp_dbp,aSI,vital,derived_score,8263,0.010698775227723395
surgery,train_2020_2023,spearman,prehosp_dbp,rSI,vital,derived_score,8266,0.28521894188930313
surgery,train_2020_2023,spearman,prehosp_dbp,rSIG,vital,derived_score,8261,0.27626188106010996
surgery,train_2020_2023,spearman,prehosp_dbp,rSIG_Age,vital,derived_score,8258,-0.014958201320535096
surgery,train_2020_2023,spearman,prehosp_dbp,SI_G,vital,derived_score,8261,-0.2762619186088464
surgery,train_2020_2023,spearman,prehosp_dbp,SIA_G,vital,derived_score,8258,0.01495778771724667
surgery,train_2020_2023,spearman,prehosp_dbp,SIAVPU,vital,derived_score,8266,-0.2780157291780986
surgery,train_2020_2023,spearman,prehosp_dbp,sMS,vital,derived_score,8261,-0.0015307875189710448
surgery,train_2020_2023,spearman,prehosp_dbp,rSI_sMS,vital,derived_score,8261,0.27561060882221505
surgery,train_2020_2023,spearman,prehosp_dbp,rSI_GCS,vital,derived_score,8261,0.27626201443394155
surgery,train_2020_2023,spearman,prehosp_dbp,rSI_GCSM,vital,derived_score,8261,0.2779329617124808
surgery,train_2020_2023,spearman,prehosp_dbp,qSOFA,vital,derived_score,8266,-0.12516531609658152
surgery,train_2020_2023,spearman,prehosp_dbp,NEWS2,vital,derived_score,112,-0.26246035113952565
surgery,train_2020_2023,spearman,prehosp_dbp,MEWS,vital,derived_score,8266,0.11296670756581631
surgery,train_2020_2023,spearman,prehosp_dbp,REMS,vital,derived_score,8258,0.28428893932409943
surgery,train_2020_2023,spearman,prehosp_dbp,RTS,vital,derived_score,8261,0.027608062821878564
surgery,train_2020_2023,spearman,prehosp_hr,prehosp_rr,vital,vital,8676,0.03675773713690906
surgery,train_2020_2023,spearman,prehosp_hr,prehosp_spo2,vital,vital,8674,-0.028072512867198793
surgery,train_2020_2023,spearman,prehosp_hr,prehosp_bt,vital,vital,8675,0.10716337906121141
surgery,train_2020_2023,spearman,prehosp_hr,prehosp_gcs,vital,vital,8668,-0.00850707711603196
surgery,train_2020_2023,spearman,prehosp_hr,prehosp_gcs_m,vital,vital,8669,0.008650950114373198
surgery,train_2020_2023,spearman,prehosp_hr,MAP,vital,derived_score,8266,0.1648029931752031
surgery,train_2020_2023,spearman,prehosp_hr,SI,vital,derived_score,8673,0.5654031060140685
surgery,train_2020_2023,spearman,prehosp_hr,mSI,vital,derived_score,8266,0.6416030722502479
surgery,train_2020_2023,spearman,prehosp_hr,aSI,vital,derived_score,8669,0.19400438942586348
surgery,train_2020_2023,spearman,prehosp_hr,rSI,vital,derived_score,8673,-0.5654031060140685
surgery,train_2020_2023,spearman,prehosp_hr,rSIG,vital,derived_score,8665,-0.5556782972410715
surgery,train_2020_2023,spearman,prehosp_hr,rSIG_Age,vital,derived_score,8661,-0.1896565835337622
surgery,train_2020_2023,spearman,prehosp_hr,SI_G,vital,derived_score,8665,0.5556792905446029
surgery,train_2020_2023,spearman,prehosp_hr,SIA_G,vital,derived_score,8661,0.1896581807848542
surgery,train_2020_2023,spearman,prehosp_hr,SIAVPU,vital,derived_score,8673,0.557290513123937
surgery,train_2020_2023,spearman,prehosp_hr,sMS,vital,derived_score,8669,0.008615571962347161
surgery,train_2020_2023,spearman,prehosp_hr,rSI_sMS,vital,derived_score,8666,-0.5534591870011161
surgery,train_2020_2023,spearman,prehosp_hr,rSI_GCS,vital,derived_score,8665,-0.5556788032553808
surgery,train_2020_2023,spearman,prehosp_hr,rSI_GCSM,vital,derived_score,8666,-0.557658345600151
surgery,train_2020_2023,spearman,prehosp_hr,qSOFA,vital,derived_score,8673,-0.009685783686281873
surgery,train_2020_2023,spearman,prehosp_hr,NEWS2,vital,derived_score,124,0.4369283894357741
surgery,train_2020_2023,spearman,prehosp_hr,MEWS,vital,derived_score,8673,0.44564676329572345
surgery,train_2020_2023,spearman,prehosp_hr,REMS,vital,derived_score,8258,-0.03050029504191501
surgery,train_2020_2023,spearman,prehosp_hr,RTS,vital,derived_score,8665,0.02689015472554404
surgery,train_2020_2023,spearman,prehosp_rr,prehosp_spo2,vital,vital,8674,0.022185520084354364
surgery,train_2020_2023,spearman,prehosp_rr,prehosp_bt,vital,vital,8675,0.013302789932798126
surgery,train_2020_2023,spearman,prehosp_rr,prehosp_gcs,vital,vital,8668,-0.016213860344984392
surgery,train_2020_2023,spearman,prehosp_rr,prehosp_gcs_m,vital,vital,8669,-0.01523290149539681
surgery,train_2020_2023,spearman,prehosp_rr,MAP,vital,derived_score,8266,-0.009098215606001669
surgery,train_2020_2023,spearman,prehosp_rr,SI,vital,derived_score,8673,0.031837727380011144
surgery,train_2020_2023,spearman,prehosp_rr,mSI,vital,derived_score,8266,0.03839602644941897
surgery,train_2020_2023,spearman,prehosp_rr,aSI,vital,derived_score,8669,-0.0009098543702454522
surgery,train_2020_2023,spearman,prehosp_rr,rSI,vital,derived_score,8673,-0.031837727380011144
surgery,train_2020_2023,spearman,prehosp_rr,rSIG,vital,derived_score,8665,-0.03383817722120408
surgery,train_2020_2023,spearman,prehosp_rr,rSIG_Age,vital,derived_score,8661,-0.0012274708307436692
surgery,train_2020_2023,spearman,prehosp_rr,SI_G,vital,derived_score,8665,0.03383884218321604
surgery,train_2020_2023,spearman,prehosp_rr,SIA_G,vital,derived_score,8661,0.0012267750446210053
surgery,train_2020_2023,spearman,prehosp_rr,SIAVPU,vital,derived_score,8673,0.02697666504523918
surgery,train_2020_2023,spearman,prehosp_rr,sMS,vital,derived_score,8669,-0.015349759753560304
surgery,train_2020_2023,spearman,prehosp_rr,rSI_sMS,vital,derived_score,8666,-0.03385127576189117
surgery,train_2020_2023,spearman,prehosp_rr,rSI_GCS,vital,derived_score,8665,-0.0338383155384238
surgery,train_2020_2023,spearman,prehosp_rr,rSI_GCSM,vital,derived_score,8666,-0.03253171516083816
surgery,train_2020_2023,spearman,prehosp_rr,qSOFA,vital,derived_score,8673,0.1436000722997588
surgery,train_2020_2023,spearman,prehosp_rr,NEWS2,vital,derived_score,124,0.24208344961168823
surgery,train_2020_2023,spearman,prehosp_rr,MEWS,vital,derived_score,8673,0.10705790581998291
surgery,train_2020_2023,spearman,prehosp_rr,REMS,vital,derived_score,8258,-0.012800600572494259
surgery,train_2020_2023,spearman,prehosp_rr,RTS,vital,derived_score,8665,-0.008746415906109601
surgery,train_2020_2023,spearman,prehosp_spo2,prehosp_bt,vital,vital,8674,-0.04258007693073874
surgery,train_2020_2023,spearman,prehosp_spo2,prehosp_gcs,vital,vital,8666,0.07388327003963048
surgery,train_2020_2023,spearman,prehosp_spo2,prehosp_gcs_m,vital,vital,8667,0.07350232705576998
surgery,train_2020_2023,spearman,prehosp_spo2,MAP,vital,derived_score,8266,-0.0062592071225648725
surgery,train_2020_2023,spearman,prehosp_spo2,SI,vital,derived_score,8673,0.003073436161685917
surgery,train_2020_2023,spearman,prehosp_spo2,mSI,vital,derived_score,8266,-0.019013104163384687
surgery,train_2020_2023,spearman,prehosp_spo2,aSI,vital,derived_score,8669,-0.17078923450403244
surgery,train_2020_2023,spearman,prehosp_spo2,rSI,vital,derived_score,8673,-0.003073436161685917
surgery,train_2020_2023,spearman,prehosp_spo2,rSIG,vital,derived_score,8665,0.010511001612379996
surgery,train_2020_2023,spearman,prehosp_spo2,rSIG_Age,vital,derived_score,8661,0.1756082412260961
surgery,train_2020_2023,spearman,prehosp_spo2,SI_G,vital,derived_score,8665,-0.010511200339553915
surgery,train_2020_2023,spearman,prehosp_spo2,SIA_G,vital,derived_score,8661,-0.17560443744072696
surgery,train_2020_2023,spearman,prehosp_spo2,SIAVPU,vital,derived_score,8673,0.015350441730692218
surgery,train_2020_2023,spearman,prehosp_spo2,sMS,vital,derived_score,8667,0.07348909937800792
surgery,train_2020_2023,spearman,prehosp_spo2,rSI_sMS,vital,derived_score,8666,0.010779363915985388
surgery,train_2020_2023,spearman,prehosp_spo2,rSI_GCS,vital,derived_score,8665,0.010511663893449107
surgery,train_2020_2023,spearman,prehosp_spo2,rSI_GCSM,vital,derived_score,8666,0.008271883893513446
surgery,train_2020_2023,spearman,prehosp_spo2,qSOFA,vital,derived_score,8673,-0.06339579509394465
surgery,train_2020_2023,spearman,prehosp_spo2,NEWS2,vital,derived_score,124,-0.42556172963309
surgery,train_2020_2023,spearman,prehosp_spo2,MEWS,vital,derived_score,8673,-0.06562240747708267
surgery,train_2020_2023,spearman,prehosp_spo2,REMS,vital,derived_score,8258,-0.15372402729923948
surgery,train_2020_2023,spearman,prehosp_spo2,RTS,vital,derived_score,8665,0.05391483154518885
surgery,train_2020_2023,spearman,prehosp_bt,prehosp_gcs,vital,vital,8667,0.0016086586369892433
surgery,train_2020_2023,spearman,prehosp_bt,prehosp_gcs_m,vital,vital,8668,-0.001015859377972032
surgery,train_2020_2023,spearman,prehosp_bt,MAP,vital,derived_score,8266,0.02308271473599534
surgery,train_2020_2023,spearman,prehosp_bt,SI,vital,derived_score,8673,0.07880335423812733
surgery,train_2020_2023,spearman,prehosp_bt,mSI,vital,derived_score,8266,0.07639152864879997
surgery,train_2020_2023,spearman,prehosp_bt,aSI,vital,derived_score,8669,0.06677983936644814
surgery,train_2020_2023,spearman,prehosp_bt,rSI,vital,derived_score,8673,-0.07880335423812733
surgery,train_2020_2023,spearman,prehosp_bt,rSIG,vital,derived_score,8665,-0.07691643443530909
surgery,train_2020_2023,spearman,prehosp_bt,rSIG_Age,vital,derived_score,8661,-0.06497309348163888
surgery,train_2020_2023,spearman,prehosp_bt,SI_G,vital,derived_score,8665,0.07691559232508012
surgery,train_2020_2023,spearman,prehosp_bt,SIA_G,vital,derived_score,8661,0.06497368447738107
surgery,train_2020_2023,spearman,prehosp_bt,SIAVPU,vital,derived_score,8673,0.07677910548629124
surgery,train_2020_2023,spearman,prehosp_bt,sMS,vital,derived_score,8668,-0.0010927029134773824
surgery,train_2020_2023,spearman,prehosp_bt,rSI_sMS,vital,derived_score,8666,-0.0771884041987776
surgery,train_2020_2023,spearman,prehosp_bt,rSI_GCS,vital,derived_score,8665,-0.076915889927618
surgery,train_2020_2023,spearman,prehosp_bt,rSI_GCSM,vital,derived_score,8666,-0.07689591368069378
surgery,train_2020_2023,spearman,prehosp_bt,qSOFA,vital,derived_score,8673,0.030810776131141308
surgery,train_2020_2023,spearman,prehosp_bt,NEWS2,vital,derived_score,124,-0.02386655480727483
surgery,train_2020_2023,spearman,prehosp_bt,MEWS,vital,derived_score,8673,0.047653955349998306
surgery,train_2020_2023,spearman,prehosp_bt,REMS,vital,derived_score,8258,0.02730078965180255
surgery,train_2020_2023,spearman,prehosp_bt,RTS,vital,derived_score,8665,-0.0309246060014496
surgery,train_2020_2023,spearman,prehosp_gcs,prehosp_gcs_m,vital,vital,8668,0.8838391473507194
surgery,train_2020_2023,spearman,prehosp_gcs,MAP,vital,derived_score,8261,-0.018385562799445088
surgery,train_2020_2023,spearman,prehosp_gcs,SI,vital,derived_score,8665,-0.018013719436075992
surgery,train_2020_2023,spearman,prehosp_gcs,mSI,vital,derived_score,8261,-0.005209759919673836
surgery,train_2020_2023,spearman,prehosp_gcs,aSI,vital,derived_score,8661,-0.07661314103054362
surgery,train_2020_2023,spearman,prehosp_gcs,rSI,vital,derived_score,8665,0.018013719436075992
surgery,train_2020_2023,spearman,prehosp_gcs,rSIG,vital,derived_score,8665,0.15878378624326553
surgery,train_2020_2023,spearman,prehosp_gcs,rSIG_Age,vital,derived_score,8661,0.16247406630746924
surgery,train_2020_2023,spearman,prehosp_gcs,SI_G,vital,derived_score,8665,-0.15877861968689766
surgery,train_2020_2023,spearman,prehosp_gcs,SIA_G,vital,derived_score,8661,-0.16247390542723966
surgery,train_2020_2023,spearman,prehosp_gcs,SIAVPU,vital,derived_score,8665,0.10740681781376654
surgery,train_2020_2023,spearman,prehosp_gcs,sMS,vital,derived_score,8668,0.8838343250955416
surgery,train_2020_2023,spearman,prehosp_gcs,rSI_sMS,vital,derived_score,8665,0.163070315645758
surgery,train_2020_2023,spearman,prehosp_gcs,rSI_GCS,vital,derived_score,8665,0.15878068171793108
surgery,train_2020_2023,spearman,prehosp_gcs,rSI_GCSM,vital,derived_score,8665,0.13086736285234152
surgery,train_2020_2023,spearman,prehosp_gcs,qSOFA,vital,derived_score,8665,-0.4239447256882012
surgery,train_2020_2023,spearman,prehosp_gcs,NEWS2,vital,derived_score,123,-0.4770383550712515
surgery,train_2020_2023,spearman,prehosp_gcs,MEWS,vital,derived_score,8665,-0.21280738804023022
surgery,train_2020_2023,spearman,prehosp_gcs,REMS,vital,derived_score,8258,-0.12344129168088434
surgery,train_2020_2023,spearman,prehosp_gcs,RTS,vital,derived_score,8665,0.457355258026578
surgery,train_2020_2023,spearman,prehosp_gcs_m,MAP,vital,derived_score,8261,-0.009887655712892449
surgery,train_2020_2023,spearman,prehosp_gcs_m,SI,vital,derived_score,8666,-0.013657626396206383
surgery,train_2020_2023,spearman,prehosp_gcs_m,mSI,vital,derived_score,8261,-0.002765142910515369
surgery,train_2020_2023,spearman,prehosp_gcs_m,aSI,vital,derived_score,8662,-0.07466614597785584
surgery,train_2020_2023,spearman,prehosp_gcs_m,rSI,vital,derived_score,8666,0.013657626396206383
surgery,train_2020_2023,spearman,prehosp_gcs_m,rSIG,vital,derived_score,8665,0.1625183211272924
surgery,train_2020_2023,spearman,prehosp_gcs_m,rSIG_Age,vital,derived_score,8661,0.1651271576501642
surgery,train_2020_2023,spearman,prehosp_gcs_m,SI_G,vital,derived_score,8665,-0.16251382036345502
