group,outcome,target_column,analysis_split,outcome_value,feature,semantic_type,group_rows,n,missing_n,missing_percent,summary_type,median,q1,q3,count,percent
medicine,S6,y_S6,overall_le2024,1,EMT_危急個案__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,84,6.431852986217458
medicine,S6,y_S6,overall_le2024,1,EMT_發生地區__三峽區,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,9,0.6891271056661562
medicine,S6,y_S6,overall_le2024,1,EMT_發生地區__三重區,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,5,0.38284839203675347
medicine,S6,y_S6,overall_le2024,1,EMT_發生地區__中和區,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,370,28.330781010719758
medicine,S6,y_S6,overall_le2024,1,EMT_發生地區__土城區,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,2,0.1531393568147014
medicine,S6,y_S6,overall_le2024,1,EMT_發生地區__坪林區,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,6,0.45941807044410415
medicine,S6,y_S6,overall_le2024,1,EMT_發生地區__市文山區,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,63,4.823889739663093
medicine,S6,y_S6,overall_le2024,1,EMT_發生地區__新店區,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,565,43.26186830015314
medicine,S6,y_S6,overall_le2024,1,EMT_發生地區__新莊區,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,6,0.45941807044410415
medicine,S6,y_S6,overall_le2024,1,EMT_發生地區__板橋區,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,32,2.4502297090352223
medicine,S6,y_S6,overall_le2024,1,EMT_發生地區__樹林區,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1,0.0765696784073507
medicine,S6,y_S6,overall_le2024,1,EMT_發生地區__永和區,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,213,16.309341500765697
medicine,S6,y_S6,overall_le2024,1,EMT_發生地區__深坑區,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,14,1.0719754977029097
medicine,S6,y_S6,overall_le2024,1,EMT_發生地區__烏來區,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,3,0.22970903522205208
medicine,S6,y_S6,overall_le2024,1,EMT_發生地區__石碇區,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,4,0.3062787136294028
medicine,S6,y_S6,overall_le2024,1,EMT_發生地區__蘆洲區,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,2,0.1531393568147014
medicine,S6,y_S6,overall_le2024,1,EMT_發生地區__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,10,0.7656967840735069
medicine,S6,y_S6,overall_le2024,1,EMT_發生地區__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1,0.0765696784073507
medicine,S6,y_S6,overall_le2024,1,EMT_距離_定位信心__Google地標,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_距離_定位信心__區內概略,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,11,0.8422664624808576
medicine,S6,y_S6,overall_le2024,1,EMT_距離_定位信心__國道概略,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_距離_定位信心__無,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_距離_定位信心__號,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1228,94.02756508422665
medicine,S6,y_S6,overall_le2024,1,EMT_距離_定位信心__路名概略(OSM),binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,15,1.1485451761102603
medicine,S6,y_S6,overall_le2024,1,EMT_距離_定位信心__路段中心,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,50,3.828483920367534
medicine,S6,y_S6,overall_le2024,1,EMT_距離_定位信心__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,2,0.1531393568147014
medicine,S6,y_S6,overall_le2024,1,EMT_距離_定位信心__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_現場_意識__否,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,82,6.278713629402756
medicine,S6,y_S6,overall_le2024,1,EMT_現場_意識__清,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,951,72.81776416539051
medicine,S6,y_S6,overall_le2024,1,EMT_現場_意識__痛,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,168,12.863705972434916
medicine,S6,y_S6,overall_le2024,1,EMT_現場_意識__聲,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,105,8.039816232771821
medicine,S6,y_S6,overall_le2024,1,EMT_現場_意識__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_現場_意識__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_派遣分類__BLS,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,764,58.49923430321593
medicine,S6,y_S6,overall_le2024,1,EMT_派遣分類__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1,0.0765696784073507
medicine,S6,y_S6,overall_le2024,1,EMT_派遣分類__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,541,41.424196018376726
medicine,S6,y_S6,overall_le2024,1,EMT_派遣原因__救護,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,5,0.38284839203675347
medicine,S6,y_S6,overall_le2024,1,EMT_派遣原因__救護-一般受傷,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,25,1.914241960183767
medicine,S6,y_S6,overall_le2024,1,EMT_派遣原因__救護-其它,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,5,0.38284839203675347
medicine,S6,y_S6,overall_le2024,1,EMT_派遣原因__救護-割腕,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1,0.0765696784073507
medicine,S6,y_S6,overall_le2024,1,EMT_派遣原因__救護-吞食藥物,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,3,0.22970903522205208
medicine,S6,y_S6,overall_le2024,1,EMT_派遣原因__救護-孕婦待產,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_派遣原因__救護-急病,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,573,43.874425727411946
medicine,S6,y_S6,overall_le2024,1,EMT_派遣原因__救護-打架受傷,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_派遣原因__救護-精神異常,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,121,9.264931087289433
medicine,S6,y_S6,overall_le2024,1,EMT_派遣原因__救護-路倒,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,13,0.9954058192955589
medicine,S6,y_S6,overall_le2024,1,EMT_派遣原因__救護-車禍,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,5,0.38284839203675347
medicine,S6,y_S6,overall_le2024,1,EMT_派遣原因__火警-集合住宅,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_派遣原因__緊急救援-其他,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,11,0.8422664624808576
medicine,S6,y_S6,overall_le2024,1,EMT_派遣原因__緊急救援-車禍救助,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_派遣原因__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,3,0.22970903522205208
medicine,S6,y_S6,overall_le2024,1,EMT_派遣原因__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,541,41.424196018376726
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_創傷導致的主訴群__肢體麻痺,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,3,0.22970903522205208
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_創傷導致的主訴群__背部疼痛,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_創傷導致的主訴群__胸痛/悶,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1,0.0765696784073507
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_創傷導致的主訴群__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_創傷導致的主訴群__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1302,99.69372128637059
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_頸椎固定__GCS<15,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1,0.0765696784073507
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_頸椎固定__檢查無明顯異常,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,32,2.4502297090352223
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_頸椎固定__肢體運動感覺異常,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,4,0.3062787136294028
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_頸椎固定__轉向困難,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_頸椎固定__頸椎瘀青疼痛,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1,0.0765696784073507
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_頸椎固定__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1,0.0765696784073507
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_頸椎固定__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1267,97.01378254211332
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_膚色__其他,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1,0.0765696784073507
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_膚色__正常,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1085,83.0781010719755
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_膚色__溼冷,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,16,1.2251148545176112
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_膚色__潮紅,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,18,1.3782542113323124
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_膚色__發紺,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,6,0.45941807044410415
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_膚色__蒼白,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,94,7.197549770290965
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_膚色__蒼白、溼冷,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,6,0.45941807044410415
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_膚色__黃疸,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,7,0.5359877488514548
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_膚色__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,5,0.38284839203675347
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_膚色__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,68,5.206738131699847
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_左瞳孔光反射__+,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1138,87.13629402756509
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_左瞳孔光反射__-,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,22,1.6845329249617151
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_左瞳孔光反射__無法測量,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,70,5.359877488514548
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_左瞳孔光反射__眼疾,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,8,0.6125574272588056
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_左瞳孔光反射__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_左瞳孔光反射__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,68,5.206738131699847
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_右瞳孔光反射__+,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1144,87.59571209800919
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_右瞳孔光反射__-,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,16,1.2251148545176112
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_右瞳孔光反射__無法測量,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,70,5.359877488514548
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_右瞳孔光反射__眼疾,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,8,0.6125574272588056
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_右瞳孔光反射__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_右瞳孔光反射__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,68,5.206738131699847
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_氣管位置__其他,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1,0.0765696784073507
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_氣管位置__正常,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1235,94.5635528330781
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_氣管位置__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,2,0.1531393568147014
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_氣管位置__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,68,5.206738131699847
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_頸靜脈怒張__其他,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1,0.0765696784073507
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_頸靜脈怒張__有,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_頸靜脈怒張__無,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1237,94.7166921898928
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_頸靜脈怒張__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_頸靜脈怒張__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,68,5.206738131699847
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_血糖狀態__High,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,25,1.914241960183767
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_血糖狀態__Low,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,2,0.1531393568147014
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_血糖狀態__否,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,5,0.38284839203675347
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_血糖狀態__否、其他,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,69,5.283307810107198
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_血糖狀態__否、創傷,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1,0.0765696784073507
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_血糖狀態__否、拒絕,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,28,2.1439509954058193
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_血糖狀態__否、躁動,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,12,0.9188361408882083
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_血糖狀態__血糖值紀錄,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,466,35.68147013782542
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_血糖狀態__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1,0.0765696784073507
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_血糖狀態__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,697,53.36906584992342
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_靜脈輸液種類__0.9%N.S.,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,56,4.287901990811639
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_靜脈輸液種類__5%G.W.,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1,0.0765696784073507
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_靜脈輸液種類__50%G.W.,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,7,0.5359877488514548
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_靜脈輸液種類__IV,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,18,1.3782542113323124
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_靜脈輸液種類__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_靜脈輸液種類__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1224,93.72128637059724
medicine,S6,y_S6,overall_le2024,1,EMT_推定派遣類別__中毒/自傷,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,3,0.22970903522205208
medicine,S6,y_S6,overall_le2024,1,EMT_推定派遣類別__交通事故傷,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,3,0.22970903522205208
medicine,S6,y_S6,overall_le2024,1,EMT_推定派遣類別__內科急病,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,234,17.917304747320063
medicine,S6,y_S6,overall_le2024,1,EMT_推定派遣類別__其他外傷,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,21,1.6079632465543645
medicine,S6,y_S6,overall_le2024,1,EMT_推定派遣類別__精神行為異常,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,116,8.88208269525268
medicine,S6,y_S6,overall_le2024,1,EMT_推定派遣類別__路倒/無意識,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,98,7.503828483920367
medicine,S6,y_S6,overall_le2024,1,EMT_推定派遣類別__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_推定派遣類別__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,831,63.629402756508426
medicine,S6,y_S6,overall_le2024,1,EMT_有燒燙傷__False,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1301,99.61715160796325
medicine,S6,y_S6,overall_le2024,1,EMT_有燒燙傷__True,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,5,0.38284839203675347
medicine,S6,y_S6,overall_le2024,1,EMT_有燒燙傷__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_有燒燙傷__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_心律臆斷__Atrial fibrillation,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,2,0.1531393568147014
medicine,S6,y_S6,overall_le2024,1,EMT_心律臆斷__Normal Sinus Rhythm,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,11,0.8422664624808576
medicine,S6,y_S6,overall_le2024,1,EMT_心律臆斷__ST段下降,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,3,0.22970903522205208
medicine,S6,y_S6,overall_le2024,1,EMT_心律臆斷__Sinus Bradycardia,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1,0.0765696784073507
medicine,S6,y_S6,overall_le2024,1,EMT_心律臆斷__Sinus Tachycardia,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,6,0.45941807044410415
medicine,S6,y_S6,overall_le2024,1,EMT_心律臆斷__其他波形,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1,0.0765696784073507
medicine,S6,y_S6,overall_le2024,1,EMT_心律臆斷__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,5,0.38284839203675347
medicine,S6,y_S6,overall_le2024,1,EMT_心律臆斷__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1277,97.77947932618683
medicine,S6,y_S6,overall_le2024,1,"EMT_台北_創傷類型__創傷-一般外傷,肢體外傷,摔跌傷",binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,"EMT_台北_創傷類型__創傷-一般外傷,頭部外傷,摔跌傷",binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_台北_創傷類型__創傷-交通事故(機車),binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,"EMT_台北_創傷類型__非創傷-一般疾病,噁心嘔吐腹瀉",binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,2,0.1531393568147014
medicine,S6,y_S6,overall_le2024,1,"EMT_台北_創傷類型__非創傷-一般疾病,肢體無力",binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,11,0.8422664624808576
medicine,S6,y_S6,overall_le2024,1,"EMT_台北_創傷類型__非創傷-一般疾病,頭痛頭暈昏倒昏厥",binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,5,0.38284839203675347
medicine,S6,y_S6,overall_le2024,1,EMT_台北_創傷類型__非創傷-呼吸問題,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,15,1.1485451761102603
medicine,S6,y_S6,overall_le2024,1,EMT_台北_創傷類型__非創傷-昏迷,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,5,0.38284839203675347
medicine,S6,y_S6,overall_le2024,1,EMT_台北_創傷類型__非創傷-腹痛,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1,0.0765696784073507
medicine,S6,y_S6,overall_le2024,1,EMT_台北_創傷類型__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,27,2.0673813169984685
medicine,S6,y_S6,overall_le2024,1,EMT_台北_創傷類型__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1240,94.94640122511485
medicine,S6,y_S6,overall_le2024,1,EMT_特殊表類型__OHCA,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,3,0.22970903522205208
medicine,S6,y_S6,overall_le2024,1,EMT_特殊表類型__呼吸喘/慢/使用呼吸輔助肌肉,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,310,23.736600306278714
medicine,S6,y_S6,overall_le2024,1,EMT_特殊表類型__心臟不適,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,21,1.6079632465543645
medicine,S6,y_S6,overall_le2024,1,EMT_特殊表類型__癲癇重積,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,12,0.9188361408882083
medicine,S6,y_S6,overall_le2024,1,EMT_特殊表類型__腦中風評估,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,57,4.3644716692189895
medicine,S6,y_S6,overall_le2024,1,EMT_特殊表類型__過敏性休克,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_特殊表類型__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_特殊表類型__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,903,69.14241960183767
medicine,S6,y_S6,overall_le2024,1,EMT_台北_心梗登錄__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,2,0.1531393568147014
medicine,S6,y_S6,overall_le2024,1,EMT_台北_心梗登錄__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1304,99.8468606431853
medicine,S6,y_S6,overall_le2024,1,EMT_台北_中風登錄__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,6,0.45941807044410415
medicine,S6,y_S6,overall_le2024,1,EMT_台北_中風登錄__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1300,99.5405819295559
medicine,S6,y_S6,overall_le2024,1,EMT_台北_CPR停止登錄__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_台北_CPR停止登錄__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1306,100.0
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_交通事故患者__乘客,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_交通事故患者__行人,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1,0.0765696784073507
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_交通事故患者__駕駛,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,5,0.38284839203675347
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_交通事故患者__OTHER_RARE,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_交通事故患者__MISSING,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1300,99.5405819295559
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_交通事故種類__人,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,1,0.0765696784073507
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_交通事故種類__人、其他,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_交通事故種類__其他,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_交通事故種類__機車,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,4,0.3062787136294028
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_交通事故種類__機車、人,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_交通事故種類__機車、人、其他,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_交通事故種類__機車、其他,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_交通事故種類__機車、腳踏車,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_交通事故種類__機車、腳踏車、其他,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_交通事故種類__汽車,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
medicine,S6,y_S6,overall_le2024,1,EMT_問卷_交通事故種類__汽車、人,binary_indicator,1306,1306,0,0.0,binary_n_percent,,,,0,0.0
