split_year,outcome,outcome_value,feature,n,missing_n,missing_rate
2024,y_S2,0,EMT_反應時間分,7213,24,0.0033273256619991
2024,y_S2,0,MISS_EMT_反應時間分,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_反應時間分__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_反應時間分__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_反應時間分__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_反應時間分__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_現場停留分,7213,17,0.0023568556772494
2024,y_S2,0,MISS_EMT_現場停留分,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場停留分__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場停留分__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場停留分__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場停留分__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_送醫途中分,7213,15,0.0020795785387494
2024,y_S2,0,MISS_EMT_送醫途中分,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_送醫途中分__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_送醫途中分__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_送醫途中分__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_送醫途中分__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_現場_舒張壓,7213,7213,1.0
2024,y_S2,0,MISS_EMT_現場_舒張壓,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_舒張壓__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_舒張壓__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_舒張壓__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_舒張壓__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_現場_脈搏,7213,132,0.0183002911409954
2024,y_S2,0,MISS_EMT_現場_脈搏,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_脈搏__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_脈搏__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_脈搏__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_脈搏__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_現場_呼吸,7213,134,0.0185775682794953
2024,y_S2,0,MISS_EMT_現場_呼吸,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_呼吸__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_呼吸__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_呼吸__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_呼吸__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_現場_SPO2,7213,143,0.019825315402745
2024,y_S2,0,MISS_EMT_現場_SPO2,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_SPO2__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_SPO2__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_SPO2__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_SPO2__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_現場_體溫,7213,137,0.0189934839872452
2024,y_S2,0,MISS_EMT_現場_體溫,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_體溫__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_體溫__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_體溫__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_體溫__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_現場_GCS,7213,185,0.0256481353112435
2024,y_S2,0,MISS_EMT_現場_GCS,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_GCS__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_GCS__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_GCS__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_GCS__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_現場_GCS_E,7213,179,0.0248163038957437
2024,y_S2,0,MISS_EMT_現場_GCS_E,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_GCS_E__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_GCS_E__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_GCS_E__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_GCS_E__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_現場_GCS_V,7213,184,0.0255094967419936
2024,y_S2,0,MISS_EMT_現場_GCS_V,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_GCS_V__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_GCS_V__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_GCS_V__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_GCS_V__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_現場_GCS_M,7213,178,0.0246776653264938
2024,y_S2,0,MISS_EMT_現場_GCS_M,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_GCS_M__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_GCS_M__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_GCS_M__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_現場_GCS_M__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_車上_舒張壓,7213,1053,0.1459864134202135
2024,y_S2,0,MISS_EMT_車上_舒張壓,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_舒張壓__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_舒張壓__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_舒張壓__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_舒張壓__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_車上_脈搏,7213,911,0.1262997365867184
2024,y_S2,0,MISS_EMT_車上_脈搏,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_脈搏__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_脈搏__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_脈搏__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_脈搏__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_車上_呼吸,7213,912,0.1264383751559684
2024,y_S2,0,MISS_EMT_車上_呼吸,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_呼吸__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_呼吸__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_呼吸__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_呼吸__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_車上_SPO2,7213,914,0.1267156522944683
2024,y_S2,0,MISS_EMT_車上_SPO2,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_SPO2__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_SPO2__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_SPO2__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_SPO2__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_車上_體溫,7213,918,0.1272702065714681
2024,y_S2,0,MISS_EMT_車上_體溫,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_體溫__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_體溫__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_體溫__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_體溫__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_車上_GCS,7213,188,0.0260640510189934
2024,y_S2,0,MISS_EMT_車上_GCS,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_GCS__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_GCS__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_GCS__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_GCS__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_車上_GCS_E,7213,182,0.0252322196034936
2024,y_S2,0,MISS_EMT_車上_GCS_E,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_GCS_E__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_GCS_E__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_GCS_E__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_GCS_E__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_車上_GCS_V,7213,187,0.0259254124497435
2024,y_S2,0,MISS_EMT_車上_GCS_V,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_GCS_V__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_GCS_V__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_GCS_V__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_GCS_V__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_車上_GCS_M,7213,181,0.0250935810342437
2024,y_S2,0,MISS_EMT_車上_GCS_M,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_GCS_M__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_GCS_M__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_GCS_M__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_車上_GCS_M__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_生命徵象量測次數,7213,771,0.1068903368917232
2024,y_S2,0,MISS_EMT_生命徵象量測次數,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_生命徵象量測次數__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_生命徵象量測次數__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_生命徵象量測次數__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_生命徵象量測次數__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_問卷_疼痛指數,7213,2775,0.3847220296686538
2024,y_S2,0,MISS_EMT_問卷_疼痛指數,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_疼痛指數__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_疼痛指數__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_疼痛指數__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_疼痛指數__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_問卷_左瞳孔尺寸mm,7213,996,0.1380840149729655
2024,y_S2,0,MISS_EMT_問卷_左瞳孔尺寸mm,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_左瞳孔尺寸mm__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_左瞳孔尺寸mm__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_左瞳孔尺寸mm__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_左瞳孔尺寸mm__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_問卷_右瞳孔尺寸mm,7213,994,0.1378067378344655
2024,y_S2,0,MISS_EMT_問卷_右瞳孔尺寸mm,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_右瞳孔尺寸mm__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_右瞳孔尺寸mm__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_右瞳孔尺寸mm__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_右瞳孔尺寸mm__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_問卷_血糖值mgdl,7213,5777,0.8009150145570497
2024,y_S2,0,MISS_EMT_問卷_血糖值mgdl,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_血糖值mgdl__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_血糖值mgdl__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_血糖值mgdl__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_血糖值mgdl__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_問卷_氧氣流量Lmin,7213,6376,0.883959517537779
2024,y_S2,0,MISS_EMT_問卷_氧氣流量Lmin,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_氧氣流量Lmin__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_氧氣流量Lmin__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_氧氣流量Lmin__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_氧氣流量Lmin__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_問卷_靜脈輸液量ml,7213,6866,0.951892416470262
2024,y_S2,0,MISS_EMT_問卷_靜脈輸液量ml,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_靜脈輸液量ml__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_靜脈輸液量ml__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_靜脈輸液量ml__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_問卷_靜脈輸液量ml__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_體重,7213,849,0.1177041452932205
2024,y_S2,0,MISS_EMT_體重,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_體重__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_體重__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_體重__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_體重__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_燒燙傷一級%,7213,771,0.1068903368917232
2024,y_S2,0,MISS_EMT_燒燙傷一級%,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_燒燙傷一級%__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_燒燙傷一級%__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_燒燙傷一級%__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_燒燙傷一級%__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_燒燙傷二級%,7213,771,0.1068903368917232
2024,y_S2,0,MISS_EMT_燒燙傷二級%,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_燒燙傷二級%__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_燒燙傷二級%__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_燒燙傷二級%__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_燒燙傷二級%__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_燒燙傷三級%,7213,771,0.1068903368917232
2024,y_S2,0,MISS_EMT_燒燙傷三級%,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_燒燙傷三級%__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_燒燙傷三級%__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_燒燙傷三級%__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_燒燙傷三級%__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_燒燙傷總%,7213,771,0.1068903368917232
2024,y_S2,0,MISS_EMT_燒燙傷總%,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_燒燙傷總%__source_missing,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_燒燙傷總%__not_measured,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_燒燙傷總%__sentinel,7213,0,0.0
2024,y_S2,0,MISSREASON_EMT_燒燙傷總%__invalid_or_out_of_range,7213,0,0.0
2024,y_S2,0,EMT_城市__台北,7213,0,0.0
2024,y_S2,0,EMT_城市__新北,7213,0,0.0
2024,y_S2,0,EMT_城市__OTHER_RARE,7213,0,0.0
2024,y_S2,0,EMT_城市__MISSING,7213,0,0.0
2024,y_S2,0,EMT_性別__女,7213,0,0.0
2024,y_S2,0,EMT_性別__男,7213,0,0.0
2024,y_S2,0,EMT_性別__OTHER_RARE,7213,0,0.0
2024,y_S2,0,EMT_性別__MISSING,7213,0,0.0
2024,y_S2,0,EMT_送醫路由__家屬指定送醫,7213,0,0.0
2024,y_S2,0,EMT_送醫路由__就近適當,7213,0,0.0
2024,y_S2,0,EMT_送醫路由__指揮中心,7213,0,0.0
2024,y_S2,0,EMT_送醫路由__OTHER_RARE,7213,0,0.0
2024,y_S2,0,EMT_送醫路由__MISSING,7213,0,0.0
2024,y_S2,0,EMT_危急個案__0.0,7213,0,0.0
2024,y_S2,0,EMT_危急個案__1.0,7213,0,0.0
2024,y_S2,0,EMT_危急個案__OTHER_RARE,7213,0,0.0
2024,y_S2,0,EMT_危急個案__MISSING,7213,0,0.0
2024,y_S2,0,EMT_發生地區__三峽區,7213,0,0.0
2024,y_S2,0,EMT_發生地區__三重區,7213,0,0.0
2024,y_S2,0,EMT_發生地區__中和區,7213,0,0.0
2024,y_S2,0,EMT_發生地區__土城區,7213,0,0.0
2024,y_S2,0,EMT_發生地區__坪林區,7213,0,0.0
2024,y_S2,0,EMT_發生地區__市文山區,7213,0,0.0
2024,y_S2,0,EMT_發生地區__新店區,7213,0,0.0
2024,y_S2,0,EMT_發生地區__新莊區,7213,0,0.0
2024,y_S2,0,EMT_發生地區__板橋區,7213,0,0.0
2024,y_S2,0,EMT_發生地區__樹林區,7213,0,0.0
2024,y_S2,0,EMT_發生地區__永和區,7213,0,0.0
2024,y_S2,0,EMT_發生地區__深坑區,7213,0,0.0
2024,y_S2,0,EMT_發生地區__烏來區,7213,0,0.0
2024,y_S2,0,EMT_發生地區__石碇區,7213,0,0.0
2024,y_S2,0,EMT_發生地區__蘆洲區,7213,0,0.0
2024,y_S2,0,EMT_發生地區__OTHER_RARE,7213,0,0.0
2024,y_S2,0,EMT_發生地區__MISSING,7213,0,0.0
2024,y_S2,0,EMT_距離_定位信心__Google地標,7213,0,0.0
2024,y_S2,0,EMT_距離_定位信心__區內概略,7213,0,0.0
2024,y_S2,0,EMT_距離_定位信心__國道概略,7213,0,0.0
2024,y_S2,0,EMT_距離_定位信心__無,7213,0,0.0
2024,y_S2,0,EMT_距離_定位信心__號,7213,0,0.0
2024,y_S2,0,EMT_距離_定位信心__路名概略(OSM),7213,0,0.0
2024,y_S2,0,EMT_距離_定位信心__路段中心,7213,0,0.0
2024,y_S2,0,EMT_距離_定位信心__OTHER_RARE,7213,0,0.0
2024,y_S2,0,EMT_距離_定位信心__MISSING,7213,0,0.0
2024,y_S2,0,EMT_現場_意識__否,7213,0,0.0
2024,y_S2,0,EMT_現場_意識__清,7213,0,0.0
2024,y_S2,0,EMT_現場_意識__痛,7213,0,0.0
2024,y_S2,0,EMT_現場_意識__聲,7213,0,0.0
2024,y_S2,0,EMT_現場_意識__OTHER_RARE,7213,0,0.0
2024,y_S2,0,EMT_現場_意識__MISSING,7213,0,0.0
2024,y_S2,0,EMT_派遣分類__BLS,7213,0,0.0
2024,y_S2,0,EMT_派遣分類__OTHER_RARE,7213,0,0.0
2024,y_S2,0,EMT_派遣分類__MISSING,7213,0,0.0
2024,y_S2,0,EMT_派遣原因__救護,7213,0,0.0
2024,y_S2,0,EMT_派遣原因__救護-一般受傷,7213,0,0.0
2024,y_S2,0,EMT_派遣原因__救護-其它,7213,0,0.0
2024,y_S2,0,EMT_派遣原因__救護-割腕,7213,0,0.0
2024,y_S2,0,EMT_派遣原因__救護-吞食藥物,7213,0,0.0
2024,y_S2,0,EMT_派遣原因__救護-孕婦待產,7213,0,0.0
2024,y_S2,0,EMT_派遣原因__救護-急病,7213,0,0.0
2024,y_S2,0,EMT_派遣原因__救護-打架受傷,7213,0,0.0
2024,y_S2,0,EMT_派遣原因__救護-精神異常,7213,0,0.0
2024,y_S2,0,EMT_派遣原因__救護-路倒,7213,0,0.0
2024,y_S2,0,EMT_派遣原因__救護-車禍,7213,0,0.0
2024,y_S2,0,EMT_派遣原因__火警-集合住宅,7213,0,0.0
2024,y_S2,0,EMT_派遣原因__緊急救援-其他,7213,0,0.0
2024,y_S2,0,EMT_派遣原因__緊急救援-車禍救助,7213,0,0.0
2024,y_S2,0,EMT_派遣原因__OTHER_RARE,7213,0,0.0
2024,y_S2,0,EMT_派遣原因__MISSING,7213,0,0.0
2024,y_S2,0,EMT_問卷_創傷導致的主訴群__肢體麻痺,7213,0,0.0
2024,y_S2,0,EMT_問卷_創傷導致的主訴群__背部疼痛,7213,0,0.0
2024,y_S2,0,EMT_問卷_創傷導致的主訴群__胸痛/悶,7213,0,0.0
2024,y_S2,0,EMT_問卷_創傷導致的主訴群__OTHER_RARE,7213,0,0.0
2024,y_S2,0,EMT_問卷_創傷導致的主訴群__MISSING,7213,0,0.0
2024,y_S2,0,EMT_問卷_頸椎固定__GCS<15,7213,0,0.0
2024,y_S2,0,EMT_問卷_頸椎固定__檢查無明顯異常,7213,0,0.0
2024,y_S2,0,EMT_問卷_頸椎固定__肢體運動感覺異常,7213,0,0.0
2024,y_S2,0,EMT_問卷_頸椎固定__轉向困難,7213,0,0.0
2024,y_S2,0,EMT_問卷_頸椎固定__頸椎瘀青疼痛,7213,0,0.0
2024,y_S2,0,EMT_問卷_頸椎固定__OTHER_RARE,7213,0,0.0
2024,y_S2,0,EMT_問卷_頸椎固定__MISSING,7213,0,0.0
2024,y_S2,0,EMT_問卷_膚色__其他,7213,0,0.0
2024,y_S2,0,EMT_問卷_膚色__正常,7213,0,0.0
2024,y_S2,0,EMT_問卷_膚色__溼冷,7213,0,0.0
2024,y_S2,0,EMT_問卷_膚色__潮紅,7213,0,0.0
2024,y_S2,0,EMT_問卷_膚色__發紺,7213,0,0.0
2024,y_S2,0,EMT_問卷_膚色__蒼白,7213,0,0.0
2024,y_S2,0,EMT_問卷_膚色__蒼白、溼冷,7213,0,0.0
2024,y_S2,0,EMT_問卷_膚色__黃疸,7213,0,0.0
2024,y_S2,0,EMT_問卷_膚色__OTHER_RARE,7213,0,0.0
2024,y_S2,0,EMT_問卷_膚色__MISSING,7213,0,0.0
2024,y_S2,0,EMT_問卷_左瞳孔光反射__+,7213,0,0.0
2024,y_S2,0,EMT_問卷_左瞳孔光反射__-,7213,0,0.0
2024,y_S2,0,EMT_問卷_左瞳孔光反射__無法測量,7213,0,0.0
2024,y_S2,0,EMT_問卷_左瞳孔光反射__眼疾,7213,0,0.0
2024,y_S2,0,EMT_問卷_左瞳孔光反射__OTHER_RARE,7213,0,0.0
2024,y_S2,0,EMT_問卷_左瞳孔光反射__MISSING,7213,0,0.0
2024,y_S2,0,EMT_問卷_右瞳孔光反射__+,7213,0,0.0
2024,y_S2,0,EMT_問卷_右瞳孔光反射__-,7213,0,0.0
2024,y_S2,0,EMT_問卷_右瞳孔光反射__無法測量,7213,0,0.0
2024,y_S2,0,EMT_問卷_右瞳孔光反射__眼疾,7213,0,0.0
2024,y_S2,0,EMT_問卷_右瞳孔光反射__OTHER_RARE,7213,0,0.0
2024,y_S2,0,EMT_問卷_右瞳孔光反射__MISSING,7213,0,0.0
2024,y_S2,0,EMT_問卷_氣管位置__其他,7213,0,0.0
2024,y_S2,0,EMT_問卷_氣管位置__正常,7213,0,0.0
2024,y_S2,0,EMT_問卷_氣管位置__OTHER_RARE,7213,0,0.0
2024,y_S2,0,EMT_問卷_氣管位置__MISSING,7213,0,0.0
2024,y_S2,0,EMT_問卷_頸靜脈怒張__其他,7213,0,0.0
2024,y_S2,0,EMT_問卷_頸靜脈怒張__有,7213,0,0.0
2024,y_S2,0,EMT_問卷_頸靜脈怒張__無,7213,0,0.0
2024,y_S2,0,EMT_問卷_頸靜脈怒張__OTHER_RARE,7213,0,0.0
2024,y_S2,0,EMT_問卷_頸靜脈怒張__MISSING,7213,0,0.0
2024,y_S2,0,EMT_問卷_血糖狀態__High,7213,0,0.0
2024,y_S2,0,EMT_問卷_血糖狀態__Low,7213,0,0.0
2024,y_S2,0,EMT_問卷_血糖狀態__否,7213,0,0.0
2024,y_S2,0,EMT_問卷_血糖狀態__否、其他,7213,0,0.0
2024,y_S2,0,EMT_問卷_血糖狀態__否、創傷,7213,0,0.0
2024,y_S2,0,EMT_問卷_血糖狀態__否、拒絕,7213,0,0.0
2024,y_S2,0,EMT_問卷_血糖狀態__否、躁動,7213,0,0.0
2024,y_S2,0,EMT_問卷_血糖狀態__血糖值紀錄,7213,0,0.0
2024,y_S2,0,EMT_問卷_血糖狀態__OTHER_RARE,7213,0,0.0
2024,y_S2,0,EMT_問卷_血糖狀態__MISSING,7213,0,0.0
2024,y_S2,0,EMT_問卷_靜脈輸液種類__0.9%N.S.,7213,0,0.0
2024,y_S2,0,EMT_問卷_靜脈輸液種類__5%G.W.,7213,0,0.0
2024,y_S2,0,EMT_問卷_靜脈輸液種類__50%G.W.,7213,0,0.0
2024,y_S2,0,EMT_問卷_靜脈輸液種類__IV,7213,0,0.0
2024,y_S2,0,EMT_問卷_靜脈輸液種類__OTHER_RARE,7213,0,0.0
2024,y_S2,0,EMT_問卷_靜脈輸液種類__MISSING,7213,0,0.0
2024,y_S2,0,EMT_推定派遣類別__中毒/自傷,7213,0,0.0
2024,y_S2,0,EMT_推定派遣類別__交通事故傷,7213,0,0.0
2024,y_S2,0,EMT_推定派遣類別__內科急病,7213,0,0.0
2024,y_S2,0,EMT_推定派遣類別__其他外傷,7213,0,0.0
2024,y_S2,0,EMT_推定派遣類別__精神行為異常,7213,0,0.0
2024,y_S2,0,EMT_推定派遣類別__路倒/無意識,7213,0,0.0
2024,y_S2,0,EMT_推定派遣類別__OTHER_RARE,7213,0,0.0
2024,y_S2,0,EMT_推定派遣類別__MISSING,7213,0,0.0
2024,y_S2,0,EMT_有燒燙傷__False,7213,0,0.0
2024,y_S2,0,EMT_有燒燙傷__True,7213,0,0.0
2024,y_S2,0,EMT_有燒燙傷__OTHER_RARE,7213,0,0.0
2024,y_S2,0,EMT_有燒燙傷__MISSING,7213,0,0.0
2024,y_S2,0,EMT_心律臆斷__Atrial fibrillation,7213,0,0.0
2024,y_S2,0,EMT_心律臆斷__Normal Sinus Rhythm,7213,0,0.0
2024,y_S2,0,EMT_心律臆斷__ST段下降,7213,0,0.0
2024,y_S2,0,EMT_心律臆斷__Sinus Bradycardia,7213,0,0.0
2024,y_S2,0,EMT_心律臆斷__Sinus Tachycardia,7213,0,0.0
2024,y_S2,0,EMT_心律臆斷__其他波形,7213,0,0.0
2024,y_S2,0,EMT_心律臆斷__OTHER_RARE,7213,0,0.0
