outcome,target_column,analysis_split,outcome_value,feature,semantic_type,group_rows,n,missing_n,missing_percent,summary_type,median,q1,q3,count,percent
S5,y_S5,train_2020_2023,1,EMT_推定派遣類別__精神行為異常,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_推定派遣類別__路倒/無意識,binary_indicator,385,385,0,0.0,binary_n_percent,,,,52,13.506493506493506
S5,y_S5,train_2020_2023,1,EMT_推定派遣類別__OTHER_RARE,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_推定派遣類別__MISSING,binary_indicator,385,385,0,0.0,binary_n_percent,,,,191,49.61038961038961
S5,y_S5,train_2020_2023,1,EMT_有燒燙傷__False,binary_indicator,385,385,0,0.0,binary_n_percent,,,,384,99.74025974025975
S5,y_S5,train_2020_2023,1,EMT_有燒燙傷__True,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_有燒燙傷__OTHER_RARE,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_有燒燙傷__MISSING,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_心律臆斷__Atrial fibrillation,binary_indicator,385,385,0,0.0,binary_n_percent,,,,2,0.5194805194805194
S5,y_S5,train_2020_2023,1,EMT_心律臆斷__Normal Sinus Rhythm,binary_indicator,385,385,0,0.0,binary_n_percent,,,,4,1.0389610389610389
S5,y_S5,train_2020_2023,1,EMT_心律臆斷__ST段下降,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_心律臆斷__Sinus Bradycardia,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_心律臆斷__Sinus Tachycardia,binary_indicator,385,385,0,0.0,binary_n_percent,,,,4,1.0389610389610389
S5,y_S5,train_2020_2023,1,EMT_心律臆斷__其他波形,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_心律臆斷__OTHER_RARE,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_心律臆斷__MISSING,binary_indicator,385,385,0,0.0,binary_n_percent,,,,373,96.88311688311688
S5,y_S5,train_2020_2023,1,"EMT_台北_創傷類型__創傷-一般外傷,肢體外傷,摔跌傷",binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,"EMT_台北_創傷類型__創傷-一般外傷,頭部外傷,摔跌傷",binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_台北_創傷類型__創傷-交通事故(機車),binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,"EMT_台北_創傷類型__非創傷-一般疾病,噁心嘔吐腹瀉",binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,"EMT_台北_創傷類型__非創傷-一般疾病,肢體無力",binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,"EMT_台北_創傷類型__非創傷-一般疾病,頭痛頭暈昏倒昏厥",binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_台北_創傷類型__非創傷-呼吸問題,binary_indicator,385,385,0,0.0,binary_n_percent,,,,3,0.7792207792207793
S5,y_S5,train_2020_2023,1,EMT_台北_創傷類型__非創傷-昏迷,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_台北_創傷類型__非創傷-腹痛,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_台北_創傷類型__OTHER_RARE,binary_indicator,385,385,0,0.0,binary_n_percent,,,,4,1.0389610389610389
S5,y_S5,train_2020_2023,1,EMT_台北_創傷類型__MISSING,binary_indicator,385,385,0,0.0,binary_n_percent,,,,376,97.66233766233766
S5,y_S5,train_2020_2023,1,EMT_特殊表類型__OHCA,binary_indicator,385,385,0,0.0,binary_n_percent,,,,2,0.5194805194805194
S5,y_S5,train_2020_2023,1,EMT_特殊表類型__呼吸喘/慢/使用呼吸輔助肌肉,binary_indicator,385,385,0,0.0,binary_n_percent,,,,138,35.84415584415584
S5,y_S5,train_2020_2023,1,EMT_特殊表類型__心臟不適,binary_indicator,385,385,0,0.0,binary_n_percent,,,,6,1.5584415584415585
S5,y_S5,train_2020_2023,1,EMT_特殊表類型__癲癇重積,binary_indicator,385,385,0,0.0,binary_n_percent,,,,4,1.0389610389610389
S5,y_S5,train_2020_2023,1,EMT_特殊表類型__腦中風評估,binary_indicator,385,385,0,0.0,binary_n_percent,,,,8,2.0779220779220777
S5,y_S5,train_2020_2023,1,EMT_特殊表類型__過敏性休克,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_特殊表類型__OTHER_RARE,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_特殊表類型__MISSING,binary_indicator,385,385,0,0.0,binary_n_percent,,,,227,58.96103896103896
S5,y_S5,train_2020_2023,1,EMT_台北_心梗登錄__OTHER_RARE,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_台北_心梗登錄__MISSING,binary_indicator,385,385,0,0.0,binary_n_percent,,,,384,99.74025974025975
S5,y_S5,train_2020_2023,1,EMT_台北_中風登錄__OTHER_RARE,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_台北_中風登錄__MISSING,binary_indicator,385,385,0,0.0,binary_n_percent,,,,384,99.74025974025975
S5,y_S5,train_2020_2023,1,EMT_台北_CPR停止登錄__OTHER_RARE,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_台北_CPR停止登錄__MISSING,binary_indicator,385,385,0,0.0,binary_n_percent,,,,385,100.0
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故患者__乘客,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故患者__行人,binary_indicator,385,385,0,0.0,binary_n_percent,,,,3,0.7792207792207793
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故患者__駕駛,binary_indicator,385,385,0,0.0,binary_n_percent,,,,12,3.116883116883117
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故患者__OTHER_RARE,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故患者__MISSING,binary_indicator,385,385,0,0.0,binary_n_percent,,,,370,96.1038961038961
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故種類__人,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故種類__人、其他,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故種類__其他,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故種類__機車,binary_indicator,385,385,0,0.0,binary_n_percent,,,,9,2.3376623376623376
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故種類__機車、人,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故種類__機車、人、其他,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故種類__機車、其他,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故種類__機車、腳踏車,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故種類__機車、腳踏車、其他,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故種類__汽車,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故種類__汽車、人,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故種類__汽車、人、其他,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故種類__汽車、其他,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故種類__汽車、機車,binary_indicator,385,385,0,0.0,binary_n_percent,,,,2,0.5194805194805194
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故種類__汽車、機車、其他,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故種類__汽車、腳踏車,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故種類__腳踏車,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故種類__腳踏車、其他,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故種類__OTHER_RARE,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_交通事故種類__MISSING,binary_indicator,385,385,0,0.0,binary_n_percent,,,,370,96.1038961038961
S5,y_S5,train_2020_2023,1,EMT_問卷_保護裝置狀態__安全帶,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_保護裝置狀態__安全帽,binary_indicator,385,385,0,0.0,binary_n_percent,,,,10,2.5974025974025974
S5,y_S5,train_2020_2023,1,EMT_問卷_保護裝置狀態__無,binary_indicator,385,385,0,0.0,binary_n_percent,,,,5,1.2987012987012987
S5,y_S5,train_2020_2023,1,EMT_問卷_保護裝置狀態__OTHER_RARE,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_保護裝置狀態__MISSING,binary_indicator,385,385,0,0.0,binary_n_percent,,,,370,96.1038961038961
S5,y_S5,train_2020_2023,1,EMT_問卷_非交通事故種類__其他,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_問卷_非交通事故種類__切割,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_問卷_非交通事故種類__墜落,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_問卷_非交通事故種類__壓夾,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_非交通事故種類__撞擊,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_非交通事故種類__生物咬螫,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_非交通事故種類__跌摔,binary_indicator,385,385,0,0.0,binary_n_percent,,,,18,4.675324675324675
S5,y_S5,train_2020_2023,1,EMT_問卷_非交通事故種類__鈍毆,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_非交通事故種類__OTHER_RARE,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_問卷_非交通事故種類__MISSING,binary_indicator,385,385,0,0.0,binary_n_percent,,,,363,94.28571428571428
S5,y_S5,train_2020_2023,1,EMT_問卷_危急個案__否,binary_indicator,385,385,0,0.0,binary_n_percent,,,,136,35.324675324675326
S5,y_S5,train_2020_2023,1,EMT_問卷_危急個案__是,binary_indicator,385,385,0,0.0,binary_n_percent,,,,210,54.54545454545454
S5,y_S5,train_2020_2023,1,EMT_問卷_危急個案__OTHER_RARE,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_問卷_危急個案__MISSING,binary_indicator,385,385,0,0.0,binary_n_percent,,,,39,10.129870129870131
S5,y_S5,train_2020_2023,1,EMT_現場_意識_AVPU,continuous_or_ordinal,385,385,0,0.0,continuous_median_iqr,4.0,2.0,4.0,,
S5,y_S5,train_2020_2023,1,EMT_過去病史__HIV(+),binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_過去病史__不詳,binary_indicator,385,385,0,0.0,binary_n_percent,,,,32,8.311688311688311
S5,y_S5,train_2020_2023,1,EMT_過去病史__其他,binary_indicator,385,385,0,0.0,binary_n_percent,,,,66,17.142857142857142
S5,y_S5,train_2020_2023,1,EMT_過去病史__心臟疾病,binary_indicator,385,385,0,0.0,binary_n_percent,,,,117,30.38961038961039
S5,y_S5,train_2020_2023,1,EMT_過去病史__惡性腫瘤,binary_indicator,385,385,0,0.0,binary_n_percent,,,,36,9.35064935064935
S5,y_S5,train_2020_2023,1,EMT_過去病史__氣喘,binary_indicator,385,385,0,0.0,binary_n_percent,,,,5,1.2987012987012987
S5,y_S5,train_2020_2023,1,EMT_過去病史__癲癇,binary_indicator,385,385,0,0.0,binary_n_percent,,,,7,1.8181818181818181
S5,y_S5,train_2020_2023,1,EMT_過去病史__精神疾病,binary_indicator,385,385,0,0.0,binary_n_percent,,,,10,2.5974025974025974
S5,y_S5,train_2020_2023,1,EMT_過去病史__糖尿病,binary_indicator,385,385,0,0.0,binary_n_percent,,,,115,29.87012987012987
S5,y_S5,train_2020_2023,1,EMT_過去病史__肝臟疾病,binary_indicator,385,385,0,0.0,binary_n_percent,,,,11,2.857142857142857
S5,y_S5,train_2020_2023,1,EMT_過去病史__肺臟疾病,binary_indicator,385,385,0,0.0,binary_n_percent,,,,39,10.129870129870131
S5,y_S5,train_2020_2023,1,EMT_過去病史__腎臟疾病,binary_indicator,385,385,0,0.0,binary_n_percent,,,,30,7.792207792207792
S5,y_S5,train_2020_2023,1,EMT_過去病史__腦血管疾病,binary_indicator,385,385,0,0.0,binary_n_percent,,,,45,11.688311688311687
S5,y_S5,train_2020_2023,1,EMT_過去病史__高血壓,binary_indicator,385,385,0,0.0,binary_n_percent,,,,159,41.2987012987013
S5,y_S5,train_2020_2023,1,EMT_過去病史__OTHER_RARE,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_過去病史__source_available,missingness_indicator,385,385,0,0.0,binary_n_percent,,,,385,100.0
S5,y_S5,train_2020_2023,1,EMT_過去病史__explicit_none,source_state_indicator,385,385,0,0.0,binary_n_percent,,,,35,9.090909090909092
S5,y_S5,train_2020_2023,1,EMT_過去病史__source_missing,missingness_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_過敏史__不清楚,binary_indicator,385,385,0,0.0,binary_n_percent,,,,2,0.5194805194805194
S5,y_S5,train_2020_2023,1,EMT_過敏史__不詳,binary_indicator,385,385,0,0.0,binary_n_percent,,,,68,17.662337662337663
S5,y_S5,train_2020_2023,1,EMT_過敏史__其他,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_過敏史__藥物,binary_indicator,385,385,0,0.0,binary_n_percent,,,,10,2.5974025974025974
S5,y_S5,train_2020_2023,1,EMT_過敏史__食物,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_過敏史__OTHER_RARE,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_過敏史__source_available,missingness_indicator,385,385,0,0.0,binary_n_percent,,,,378,98.18181818181819
S5,y_S5,train_2020_2023,1,EMT_過敏史__explicit_none,source_state_indicator,385,385,0,0.0,binary_n_percent,,,,297,77.14285714285715
S5,y_S5,train_2020_2023,1,EMT_過敏史__source_missing,missingness_indicator,385,385,0,0.0,binary_n_percent,,,,7,1.8181818181818181
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__OHCA,binary_indicator,385,385,0,0.0,binary_n_percent,,,,4,1.0389610389610389
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__上腹痛,binary_indicator,385,385,0,0.0,binary_n_percent,,,,2,0.5194805194805194
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__下腹痛,binary_indicator,385,385,0,0.0,binary_n_percent,,,,2,0.5194805194805194
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__其他,binary_indicator,385,385,0,0.0,binary_n_percent,,,,72,18.7012987012987
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__冒冷汗,binary_indicator,385,385,0,0.0,binary_n_percent,,,,4,1.0389610389610389
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__吐.咳血,binary_indicator,385,385,0,0.0,binary_n_percent,,,,24,6.233766233766234
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__呼吸喘.慢.使用輔助肌,binary_indicator,385,385,0,0.0,binary_n_percent,,,,146,37.922077922077925
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__呼吸道梗塞,binary_indicator,385,385,0,0.0,binary_n_percent,,,,6,1.5584415584415585
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__嘔吐.噁心,binary_indicator,385,385,0,0.0,binary_n_percent,,,,25,6.493506493506493
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__心臟不適,binary_indicator,385,385,0,0.0,binary_n_percent,,,,4,1.0389610389610389
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__急產,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__急產（接生）,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__挫.擦傷,binary_indicator,385,385,0,0.0,binary_n_percent,,,,20,5.194805194805195
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__撕裂.切割傷,binary_indicator,385,385,0,0.0,binary_n_percent,,,,7,1.8181818181818181
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__斷肢,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__昏厥,binary_indicator,385,385,0,0.0,binary_n_percent,,,,5,1.2987012987012987
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__無意識.意識不清,binary_indicator,385,385,0,0.0,binary_n_percent,,,,104,27.01298701298701
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__燒燙傷,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__疑似一氧化碳中毒,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__疑似毒物.氣中毒,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__疑似藥物過量,binary_indicator,385,385,0,0.0,binary_n_percent,,,,2,0.5194805194805194
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__癲癇.抽搐,binary_indicator,385,385,0,0.0,binary_n_percent,,,,8,2.0779220779220777
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__發燒.發冷,binary_indicator,385,385,0,0.0,binary_n_percent,,,,58,15.064935064935064
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__碎裂傷,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__穿刺傷,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__肢體無力,binary_indicator,385,385,0,0.0,binary_n_percent,,,,14,3.6363636363636362
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__肢體疼痛,binary_indicator,385,385,0,0.0,binary_n_percent,,,,25,6.493506493506493
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__肢體麻痺,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__背.肩痛,binary_indicator,385,385,0,0.0,binary_n_percent,,,,5,1.2987012987012987
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__胸痛.悶,binary_indicator,385,385,0,0.0,binary_n_percent,,,,6,1.5584415584415585
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__腹瀉,binary_indicator,385,385,0,0.0,binary_n_percent,,,,8,2.0779220779220777
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__虛弱,binary_indicator,385,385,0,0.0,binary_n_percent,,,,92,23.896103896103895
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__血便.尿,binary_indicator,385,385,0,0.0,binary_n_percent,,,,4,1.0389610389610389
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__血腫,binary_indicator,385,385,0,0.0,binary_n_percent,,,,13,3.3766233766233764
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__行為神智異常,binary_indicator,385,385,0,0.0,binary_n_percent,,,,18,4.675324675324675
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__過敏,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__非外傷出血,binary_indicator,385,385,0,0.0,binary_n_percent,,,,5,1.2987012987012987
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__頭暈,binary_indicator,385,385,0,0.0,binary_n_percent,,,,10,2.5974025974025974
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__頭痛,binary_indicator,385,385,0,0.0,binary_n_percent,,,,4,1.0389610389610389
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__骨折.脫位,binary_indicator,385,385,0,0.0,binary_n_percent,,,,4,1.0389610389610389
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__OTHER_RARE,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__source_available,missingness_indicator,385,385,0,0.0,binary_n_percent,,,,385,100.0
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__explicit_none,source_state_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_主訴_結構化__source_missing,missingness_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_紅旗__DNR.放棄急救,binary_indicator,385,385,0,0.0,binary_n_percent,,,,2,0.5194805194805194
S5,y_S5,train_2020_2023,1,EMT_紅旗__休克.低血壓,binary_indicator,385,385,0,0.0,binary_n_percent,,,,9,2.3376623376623376
S5,y_S5,train_2020_2023,1,EMT_紅旗__呼吸窘迫.低血氧,binary_indicator,385,385,0,0.0,binary_n_percent,,,,38,9.87012987012987
S5,y_S5,train_2020_2023,1,EMT_紅旗__大出血,binary_indicator,385,385,0,0.0,binary_n_percent,,,,4,1.0389610389610389
S5,y_S5,train_2020_2023,1,EMT_紅旗__心跳呼吸停止.PEA,binary_indicator,385,385,0,0.0,binary_n_percent,,,,4,1.0389610389610389
S5,y_S5,train_2020_2023,1,EMT_紅旗__意識改變,binary_indicator,385,385,0,0.0,binary_n_percent,,,,45,11.688311688311687
S5,y_S5,train_2020_2023,1,EMT_紅旗__抽搐,binary_indicator,385,385,0,0.0,binary_n_percent,,,,7,1.8181818181818181
S5,y_S5,train_2020_2023,1,EMT_紅旗__疑似中風,binary_indicator,385,385,0,0.0,binary_n_percent,,,,3,0.7792207792207793
S5,y_S5,train_2020_2023,1,EMT_紅旗__胸痛疑似ACS,binary_indicator,385,385,0,0.0,binary_n_percent,,,,5,1.2987012987012987
S5,y_S5,train_2020_2023,1,EMT_紅旗__OTHER_RARE,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_紅旗__source_available,missingness_indicator,385,385,0,0.0,binary_n_percent,,,,102,26.49350649350649
S5,y_S5,train_2020_2023,1,EMT_紅旗__explicit_none,source_state_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_紅旗__source_missing,missingness_indicator,385,385,0,0.0,binary_n_percent,,,,283,73.50649350649351
S5,y_S5,train_2020_2023,1,EMT_創傷機轉_合併__交通-機車,binary_indicator,385,385,0,0.0,binary_n_percent,,,,13,3.3766233766233764
S5,y_S5,train_2020_2023,1,EMT_創傷機轉_合併__交通-汽車,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_創傷機轉_合併__交通-腳踏車,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_創傷機轉_合併__交通-行人,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_創傷機轉_合併__其他外傷,binary_indicator,385,385,0,0.0,binary_n_percent,,,,2,0.5194805194805194
S5,y_S5,train_2020_2023,1,EMT_創傷機轉_合併__燒燙,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_創傷機轉_合併__生物咬螫,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_創傷機轉_合併__穿刺切割,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_創傷機轉_合併__跌落墜落,binary_indicator,385,385,0,0.0,binary_n_percent,,,,28,7.2727272727272725
S5,y_S5,train_2020_2023,1,EMT_創傷機轉_合併__鈍傷撞擊,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_創傷機轉_合併__OTHER_RARE,binary_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_創傷機轉_合併__source_available,missingness_indicator,385,385,0,0.0,binary_n_percent,,,,385,100.0
S5,y_S5,train_2020_2023,1,EMT_創傷機轉_合併__explicit_none,source_state_indicator,385,385,0,0.0,binary_n_percent,,,,338,87.79220779220779
S5,y_S5,train_2020_2023,1,EMT_創傷機轉_合併__source_missing,missingness_indicator,385,385,0,0.0,binary_n_percent,,,,0,0.0
S5,y_S5,train_2020_2023,1,EMT_處置_合併__CPR,binary_indicator,385,385,0,0.0,binary_n_percent,,,,1,0.2597402597402597
S5,y_S5,train_2020_2023,1,EMT_處置_合併__保暖,binary_indicator,385,385,0,0.0,binary_n_percent,,,,235,61.038961038961034
