task_id,no_text_task_id,group,outcome,model,split,metric,value,lower_ci,upper_ci,status,n,events,patient_groups,mixed_outcome_patient_groups,bootstrap_replicates,bootstrap_success,bootstrap_seed,bootstrap_method,group_stratum_rule,expected_group_multiplicity,legacy_overlapping_strata_ci,scope,source_id,source_candidate_sha256,source_acceptance_manifest_sha256,source_with_text_model_sha256
P1_06-S5-ft_transformer,medicine_S5_ft_transformer_no_text,medicine,S5,ft_transformer,validation_2024,AUPRC_no_text,0.08759370607814217,0.054102332118412186,0.14635533166545656,ESTIMATED,4770,90,4071,13,2000,2000,482562090,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,medicine_S5_ft_transformer_no_text,ceb84897c30abc157caa8dff6269e4e63721f67954357c195e9851f9b6cbce2b,,41901e9364c462db8a6a460e3aa04af075142affe643fffd194bbab5b477b71e
P1_06-S5-ft_transformer,medicine_S5_ft_transformer_no_text,medicine,S5,ft_transformer,validation_2024,Delta_AUPRC_text_minus_no_text,0.0025739807338617526,-0.010799078783805151,0.017289317367396317,ESTIMATED,4770,90,4071,13,2000,2000,482562090,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,medicine_S5_ft_transformer_no_text,ceb84897c30abc157caa8dff6269e4e63721f67954357c195e9851f9b6cbce2b,,41901e9364c462db8a6a460e3aa04af075142affe643fffd194bbab5b477b71e
P1_06-S5-mlp_plr,medicine_S5_mlp_plr_no_text,medicine,S5,mlp_plr,oof_2020_2023,AUPRC,0.08187972155031575,0.0678574055397355,0.10240830068090222,ESTIMATED,15995,351,12203,107,2000,2000,2019211590,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,medicine_S5_mlp_plr_no_text,c1b07e44aa2a02e472f68f0f1ff6463aba853112fa771646374f78f944b0cd2d,,d895d289f63b2ce5622b0bc7f7610b1f49bbacc666193d196ed8207221a3eb67
P1_06-S5-mlp_plr,medicine_S5_mlp_plr_no_text,medicine,S5,mlp_plr,oof_2020_2023,AUPRC_no_text,0.08886713078448757,0.07250895085421075,0.11010740570865994,ESTIMATED,15995,351,12203,107,2000,2000,2019211590,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,medicine_S5_mlp_plr_no_text,c1b07e44aa2a02e472f68f0f1ff6463aba853112fa771646374f78f944b0cd2d,,d895d289f63b2ce5622b0bc7f7610b1f49bbacc666193d196ed8207221a3eb67
P1_06-S5-mlp_plr,medicine_S5_mlp_plr_no_text,medicine,S5,mlp_plr,oof_2020_2023,Delta_AUPRC_text_minus_no_text,-0.006987409234171821,-0.015352440338274827,0.0010745527223417635,ESTIMATED,15995,351,12203,107,2000,2000,2019211590,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,medicine_S5_mlp_plr_no_text,c1b07e44aa2a02e472f68f0f1ff6463aba853112fa771646374f78f944b0cd2d,,d895d289f63b2ce5622b0bc7f7610b1f49bbacc666193d196ed8207221a3eb67
P1_06-S5-mlp_plr,medicine_S5_mlp_plr_no_text,medicine,S5,mlp_plr,validation_2024,AUPRC,0.08258221678546611,0.05520986902195777,0.13332199854157362,ESTIMATED,4770,90,4071,13,2000,2000,28797760,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,medicine_S5_mlp_plr_no_text,c1b07e44aa2a02e472f68f0f1ff6463aba853112fa771646374f78f944b0cd2d,,d895d289f63b2ce5622b0bc7f7610b1f49bbacc666193d196ed8207221a3eb67
P1_06-S5-mlp_plr,medicine_S5_mlp_plr_no_text,medicine,S5,mlp_plr,validation_2024,AUPRC_no_text,0.09426691259215468,0.0599436223347823,0.15250120892618857,ESTIMATED,4770,90,4071,13,2000,2000,28797760,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,medicine_S5_mlp_plr_no_text,c1b07e44aa2a02e472f68f0f1ff6463aba853112fa771646374f78f944b0cd2d,,d895d289f63b2ce5622b0bc7f7610b1f49bbacc666193d196ed8207221a3eb67
P1_06-S5-mlp_plr,medicine_S5_mlp_plr_no_text,medicine,S5,mlp_plr,validation_2024,Delta_AUPRC_text_minus_no_text,-0.011684695806688572,-0.028054446151658783,0.0012491981483925365,ESTIMATED,4770,90,4071,13,2000,2000,28797760,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,medicine_S5_mlp_plr_no_text,c1b07e44aa2a02e472f68f0f1ff6463aba853112fa771646374f78f944b0cd2d,,d895d289f63b2ce5622b0bc7f7610b1f49bbacc666193d196ed8207221a3eb67
P1_06-S6-ft_transformer,medicine_S6_ft_transformer_no_text,medicine,S6,ft_transformer,oof_2020_2023,AUPRC,0.1803995262406802,0.16164641918255251,0.20327197131199284,ESTIMATED,15995,1018,12203,305,2000,2000,510159061,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,medicine_S6_ft_transformer_no_text,1075cffc1fa12b05fa9a69cd61907fe0ac9698fd3e7fb4d15c0647f22e758f89,,2c56bb0f198da8432262152a8266b28a708976071d1f2fc6ed86c2f73fca0926
P1_06-S6-ft_transformer,medicine_S6_ft_transformer_no_text,medicine,S6,ft_transformer,oof_2020_2023,AUPRC_no_text,0.18272694925228866,0.16440675035512464,0.20547798593393407,ESTIMATED,15995,1018,12203,305,2000,2000,510159061,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,medicine_S6_ft_transformer_no_text,1075cffc1fa12b05fa9a69cd61907fe0ac9698fd3e7fb4d15c0647f22e758f89,,2c56bb0f198da8432262152a8266b28a708976071d1f2fc6ed86c2f73fca0926
P1_06-S6-ft_transformer,medicine_S6_ft_transformer_no_text,medicine,S6,ft_transformer,oof_2020_2023,Delta_AUPRC_text_minus_no_text,-0.0023274230116084593,-0.009246460899913163,0.0061811276117892,ESTIMATED,15995,1018,12203,305,2000,2000,510159061,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,medicine_S6_ft_transformer_no_text,1075cffc1fa12b05fa9a69cd61907fe0ac9698fd3e7fb4d15c0647f22e758f89,,2c56bb0f198da8432262152a8266b28a708976071d1f2fc6ed86c2f73fca0926
P1_06-S6-ft_transformer,medicine_S6_ft_transformer_no_text,medicine,S6,ft_transformer,validation_2024,AUPRC,0.13953665878834187,0.11997978394558576,0.16812279036733757,ESTIMATED,4770,288,4071,56,2000,2000,1609837338,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,medicine_S6_ft_transformer_no_text,1075cffc1fa12b05fa9a69cd61907fe0ac9698fd3e7fb4d15c0647f22e758f89,,2c56bb0f198da8432262152a8266b28a708976071d1f2fc6ed86c2f73fca0926
P1_06-S6-ft_transformer,medicine_S6_ft_transformer_no_text,medicine,S6,ft_transformer,validation_2024,AUPRC_no_text,0.13846057962058195,0.11861348336806099,0.1675221940862204,ESTIMATED,4770,288,4071,56,2000,2000,1609837338,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,medicine_S6_ft_transformer_no_text,1075cffc1fa12b05fa9a69cd61907fe0ac9698fd3e7fb4d15c0647f22e758f89,,2c56bb0f198da8432262152a8266b28a708976071d1f2fc6ed86c2f73fca0926
P1_06-S6-ft_transformer,medicine_S6_ft_transformer_no_text,medicine,S6,ft_transformer,validation_2024,Delta_AUPRC_text_minus_no_text,0.0010760791677599246,-0.007330534361033704,0.00897215040267493,ESTIMATED,4770,288,4071,56,2000,2000,1609837338,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,medicine_S6_ft_transformer_no_text,1075cffc1fa12b05fa9a69cd61907fe0ac9698fd3e7fb4d15c0647f22e758f89,,2c56bb0f198da8432262152a8266b28a708976071d1f2fc6ed86c2f73fca0926
P1_06-S6-mlp_plr,medicine_S6_mlp_plr_no_text,medicine,S6,mlp_plr,oof_2020_2023,AUPRC,0.1863548703428666,0.16930729870170927,0.21018161375044944,ESTIMATED,15995,1018,12203,305,2000,2000,1164908740,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,medicine_S6_mlp_plr_no_text,f78105a5e2b8763f0223ca93d9d7b273825ec9594a5a6c8a3a9a8aed6d7b7a70,,f36c30be17ef41dae38febbf2c9656af20b1eff54b3d9e84c2924a994b2d7a73
P1_06-S6-mlp_plr,medicine_S6_mlp_plr_no_text,medicine,S6,mlp_plr,oof_2020_2023,AUPRC_no_text,0.18810165359488576,0.17000036052839287,0.2119533466339205,ESTIMATED,15995,1018,12203,305,2000,2000,1164908740,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,medicine_S6_mlp_plr_no_text,f78105a5e2b8763f0223ca93d9d7b273825ec9594a5a6c8a3a9a8aed6d7b7a70,,f36c30be17ef41dae38febbf2c9656af20b1eff54b3d9e84c2924a994b2d7a73
P1_06-S6-mlp_plr,medicine_S6_mlp_plr_no_text,medicine,S6,mlp_plr,oof_2020_2023,Delta_AUPRC_text_minus_no_text,-0.0017467832520191573,-0.008594985762265927,0.004962903063387464,ESTIMATED,15995,1018,12203,305,2000,2000,1164908740,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,medicine_S6_mlp_plr_no_text,f78105a5e2b8763f0223ca93d9d7b273825ec9594a5a6c8a3a9a8aed6d7b7a70,,f36c30be17ef41dae38febbf2c9656af20b1eff54b3d9e84c2924a994b2d7a73
P1_06-S6-mlp_plr,medicine_S6_mlp_plr_no_text,medicine,S6,mlp_plr,validation_2024,AUPRC,0.15513486264178347,0.1311837426330463,0.1868475496130624,ESTIMATED,4770,288,4071,56,2000,2000,2667339029,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,medicine_S6_mlp_plr_no_text,f78105a5e2b8763f0223ca93d9d7b273825ec9594a5a6c8a3a9a8aed6d7b7a70,,f36c30be17ef41dae38febbf2c9656af20b1eff54b3d9e84c2924a994b2d7a73
P1_06-S6-mlp_plr,medicine_S6_mlp_plr_no_text,medicine,S6,mlp_plr,validation_2024,AUPRC_no_text,0.15495652134003957,0.13108923861677987,0.1881194966610282,ESTIMATED,4770,288,4071,56,2000,2000,2667339029,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,medicine_S6_mlp_plr_no_text,f78105a5e2b8763f0223ca93d9d7b273825ec9594a5a6c8a3a9a8aed6d7b7a70,,f36c30be17ef41dae38febbf2c9656af20b1eff54b3d9e84c2924a994b2d7a73
P1_06-S6-mlp_plr,medicine_S6_mlp_plr_no_text,medicine,S6,mlp_plr,validation_2024,Delta_AUPRC_text_minus_no_text,0.00017834130174390617,-0.017197632583410404,0.017796185287188317,ESTIMATED,4770,288,4071,56,2000,2000,2667339029,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,medicine_S6_mlp_plr_no_text,f78105a5e2b8763f0223ca93d9d7b273825ec9594a5a6c8a3a9a8aed6d7b7a70,,f36c30be17ef41dae38febbf2c9656af20b1eff54b3d9e84c2924a994b2d7a73
P1_06-P1-ft_transformer,surgery_P1_ft_transformer_no_text,surgery,P1,ft_transformer,oof_2020_2023,AUPRC,0.02396895720566631,0.006952918634001737,0.0874007145102407,ESTIMATED,8731,9,8433,1,2000,2000,2145719470,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P1_ft_transformer_no_text,3f895556ba3bd25e3626b7050fced62ab60b8e3a4783ff772cb55625fa85d2dd,,0f8cdd30a4779507e9e3fdb7986650c910e233ec543ce2b38e9f534cedd2a950
P1_06-P1-ft_transformer,surgery_P1_ft_transformer_no_text,surgery,P1,ft_transformer,oof_2020_2023,AUPRC_no_text,0.015998211734431528,0.003290172329346341,0.06663384753632547,ESTIMATED,8731,9,8433,1,2000,2000,2145719470,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P1_ft_transformer_no_text,3f895556ba3bd25e3626b7050fced62ab60b8e3a4783ff772cb55625fa85d2dd,,0f8cdd30a4779507e9e3fdb7986650c910e233ec543ce2b38e9f534cedd2a950
P1_06-P1-ft_transformer,surgery_P1_ft_transformer_no_text,surgery,P1,ft_transformer,oof_2020_2023,Delta_AUPRC_text_minus_no_text,0.007970745471234782,0.0018843257230265532,0.02538103128733018,ESTIMATED,8731,9,8433,1,2000,2000,2145719470,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P1_ft_transformer_no_text,3f895556ba3bd25e3626b7050fced62ab60b8e3a4783ff772cb55625fa85d2dd,,0f8cdd30a4779507e9e3fdb7986650c910e233ec543ce2b38e9f534cedd2a950
P1_06-P1-ft_transformer,surgery_P1_ft_transformer_no_text,surgery,P1,ft_transformer,validation_2024,AUPRC,0.12637943909985908,0.06601856143787777,0.29411663320745085,ESTIMATED,2712,9,2657,0,2000,2000,2112710418,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P1_ft_transformer_no_text,3f895556ba3bd25e3626b7050fced62ab60b8e3a4783ff772cb55625fa85d2dd,,0f8cdd30a4779507e9e3fdb7986650c910e233ec543ce2b38e9f534cedd2a950
P1_06-P1-ft_transformer,surgery_P1_ft_transformer_no_text,surgery,P1,ft_transformer,validation_2024,AUPRC_no_text,0.21322700339014186,0.12464699804589885,0.42869054641917503,ESTIMATED,2712,9,2657,0,2000,2000,2112710418,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P1_ft_transformer_no_text,3f895556ba3bd25e3626b7050fced62ab60b8e3a4783ff772cb55625fa85d2dd,,0f8cdd30a4779507e9e3fdb7986650c910e233ec543ce2b38e9f534cedd2a950
P1_06-P1-ft_transformer,surgery_P1_ft_transformer_no_text,surgery,P1,ft_transformer,validation_2024,Delta_AUPRC_text_minus_no_text,-0.08684756429028279,-0.23228682704651182,0.006403759070717915,ESTIMATED,2712,9,2657,0,2000,2000,2112710418,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P1_ft_transformer_no_text,3f895556ba3bd25e3626b7050fced62ab60b8e3a4783ff772cb55625fa85d2dd,,0f8cdd30a4779507e9e3fdb7986650c910e233ec543ce2b38e9f534cedd2a950
P1_06-P1-mlp_plr,surgery_P1_mlp_plr_no_text,surgery,P1,mlp_plr,oof_2020_2023,AUPRC,0.005661408423432627,0.0013975649667964682,0.02472951050394404,ESTIMATED,8731,9,8433,1,2000,2000,1965476556,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P1_mlp_plr_no_text,c0179769f06660816925cfa168445137871a88faad9a84b0e15b845a92a8e8f2,,3262eaba0570fd83772397ef33721dd6b8df0b4d0e00d8c2cc7dd661231e7bea
P1_06-P1-mlp_plr,surgery_P1_mlp_plr_no_text,surgery,P1,mlp_plr,oof_2020_2023,AUPRC_no_text,0.01126842096411443,0.0020488056274307843,0.0444645716414234,ESTIMATED,8731,9,8433,1,2000,2000,1965476556,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P1_mlp_plr_no_text,c0179769f06660816925cfa168445137871a88faad9a84b0e15b845a92a8e8f2,,3262eaba0570fd83772397ef33721dd6b8df0b4d0e00d8c2cc7dd661231e7bea
P1_06-P1-mlp_plr,surgery_P1_mlp_plr_no_text,surgery,P1,mlp_plr,oof_2020_2023,Delta_AUPRC_text_minus_no_text,-0.005607012540681803,-0.02760377703193556,0.001275281255541602,ESTIMATED,8731,9,8433,1,2000,2000,1965476556,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P1_mlp_plr_no_text,c0179769f06660816925cfa168445137871a88faad9a84b0e15b845a92a8e8f2,,3262eaba0570fd83772397ef33721dd6b8df0b4d0e00d8c2cc7dd661231e7bea
P1_06-P1-mlp_plr,surgery_P1_mlp_plr_no_text,surgery,P1,mlp_plr,validation_2024,AUPRC,0.570920714070457,0.29053793405970674,0.8647417048284727,ESTIMATED,2712,9,2657,0,2000,2000,588792146,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P1_mlp_plr_no_text,c0179769f06660816925cfa168445137871a88faad9a84b0e15b845a92a8e8f2,,3262eaba0570fd83772397ef33721dd6b8df0b4d0e00d8c2cc7dd661231e7bea
P1_06-P1-mlp_plr,surgery_P1_mlp_plr_no_text,surgery,P1,mlp_plr,validation_2024,AUPRC_no_text,0.4152594234234723,0.1485413301882681,0.7226212368148337,ESTIMATED,2712,9,2657,0,2000,2000,588792146,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P1_mlp_plr_no_text,c0179769f06660816925cfa168445137871a88faad9a84b0e15b845a92a8e8f2,,3262eaba0570fd83772397ef33721dd6b8df0b4d0e00d8c2cc7dd661231e7bea
P1_06-P1-mlp_plr,surgery_P1_mlp_plr_no_text,surgery,P1,mlp_plr,validation_2024,Delta_AUPRC_text_minus_no_text,0.1556612906469847,0.021258709737125174,0.3525427061350984,ESTIMATED,2712,9,2657,0,2000,2000,588792146,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P1_mlp_plr_no_text,c0179769f06660816925cfa168445137871a88faad9a84b0e15b845a92a8e8f2,,3262eaba0570fd83772397ef33721dd6b8df0b4d0e00d8c2cc7dd661231e7bea
P1_06-P2-ft_transformer,surgery_P2_ft_transformer_no_text,surgery,P2,ft_transformer,oof_2020_2023,AUPRC,0.2447853307935942,0.17860942178147637,0.32843572967286816,ESTIMATED,8731,120,8433,9,2000,2000,2787971789,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P2_ft_transformer_no_text,f289ea2dddcca8d3850bb2a2cb38be010a61b28f648f6f207bae58eac6c730cd,,f720851cd804afeb6f7f260f90dde7a1af3dbce1466fa098bface7004dcc30a5
P1_06-P2-ft_transformer,surgery_P2_ft_transformer_no_text,surgery,P2,ft_transformer,oof_2020_2023,AUPRC_no_text,0.24767159911613712,0.18479580254811523,0.33112154399293164,ESTIMATED,8731,120,8433,9,2000,2000,2787971789,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P2_ft_transformer_no_text,f289ea2dddcca8d3850bb2a2cb38be010a61b28f648f6f207bae58eac6c730cd,,f720851cd804afeb6f7f260f90dde7a1af3dbce1466fa098bface7004dcc30a5
P1_06-P2-ft_transformer,surgery_P2_ft_transformer_no_text,surgery,P2,ft_transformer,oof_2020_2023,Delta_AUPRC_text_minus_no_text,-0.0028862683225429064,-0.039562280671082646,0.032574997669407545,ESTIMATED,8731,120,8433,9,2000,2000,2787971789,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P2_ft_transformer_no_text,f289ea2dddcca8d3850bb2a2cb38be010a61b28f648f6f207bae58eac6c730cd,,f720851cd804afeb6f7f260f90dde7a1af3dbce1466fa098bface7004dcc30a5
P1_06-P2-ft_transformer,surgery_P2_ft_transformer_no_text,surgery,P2,ft_transformer,validation_2024,AUPRC,0.49416684827409485,0.3473312981138157,0.64554335962041,ESTIMATED,2712,41,2657,1,2000,2000,1804900530,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P2_ft_transformer_no_text,f289ea2dddcca8d3850bb2a2cb38be010a61b28f648f6f207bae58eac6c730cd,,f720851cd804afeb6f7f260f90dde7a1af3dbce1466fa098bface7004dcc30a5
P1_06-P2-ft_transformer,surgery_P2_ft_transformer_no_text,surgery,P2,ft_transformer,validation_2024,AUPRC_no_text,0.39590727599970243,0.26162070969976986,0.5703805281740937,ESTIMATED,2712,41,2657,1,2000,2000,1804900530,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P2_ft_transformer_no_text,f289ea2dddcca8d3850bb2a2cb38be010a61b28f648f6f207bae58eac6c730cd,,f720851cd804afeb6f7f260f90dde7a1af3dbce1466fa098bface7004dcc30a5
P1_06-P2-ft_transformer,surgery_P2_ft_transformer_no_text,surgery,P2,ft_transformer,validation_2024,Delta_AUPRC_text_minus_no_text,0.09825957227439241,0.02596200617686585,0.1546353410242712,ESTIMATED,2712,41,2657,1,2000,2000,1804900530,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P2_ft_transformer_no_text,f289ea2dddcca8d3850bb2a2cb38be010a61b28f648f6f207bae58eac6c730cd,,f720851cd804afeb6f7f260f90dde7a1af3dbce1466fa098bface7004dcc30a5
P1_06-P2-mlp_plr,surgery_P2_mlp_plr_no_text,surgery,P2,mlp_plr,oof_2020_2023,AUPRC,0.24853942795687703,0.18169038958152234,0.33256658264409356,ESTIMATED,8731,120,8433,9,2000,2000,3120969761,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P2_mlp_plr_no_text,9c96943c0e684a6a5dd63340b300fa91642129194ed49bfe3dead88380c5863d,,9321c58e33d5b961a1d9224fa99eb0a514cf88fd369996828a8c4232d44a03b0
P1_06-P2-mlp_plr,surgery_P2_mlp_plr_no_text,surgery,P2,mlp_plr,oof_2020_2023,AUPRC_no_text,0.2501701067072637,0.18538306973721494,0.33454130419809647,ESTIMATED,8731,120,8433,9,2000,2000,3120969761,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P2_mlp_plr_no_text,9c96943c0e684a6a5dd63340b300fa91642129194ed49bfe3dead88380c5863d,,9321c58e33d5b961a1d9224fa99eb0a514cf88fd369996828a8c4232d44a03b0
P1_06-P2-mlp_plr,surgery_P2_mlp_plr_no_text,surgery,P2,mlp_plr,oof_2020_2023,Delta_AUPRC_text_minus_no_text,-0.001630678750386666,-0.02255003583872093,0.019863733644184214,ESTIMATED,8731,120,8433,9,2000,2000,3120969761,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P2_mlp_plr_no_text,9c96943c0e684a6a5dd63340b300fa91642129194ed49bfe3dead88380c5863d,,9321c58e33d5b961a1d9224fa99eb0a514cf88fd369996828a8c4232d44a03b0
P1_06-P2-mlp_plr,surgery_P2_mlp_plr_no_text,surgery,P2,mlp_plr,validation_2024,AUPRC,0.42404754121956895,0.2765873173669386,0.5798707080797116,ESTIMATED,2712,41,2657,1,2000,2000,2992480374,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P2_mlp_plr_no_text,9c96943c0e684a6a5dd63340b300fa91642129194ed49bfe3dead88380c5863d,,9321c58e33d5b961a1d9224fa99eb0a514cf88fd369996828a8c4232d44a03b0
P1_06-P2-mlp_plr,surgery_P2_mlp_plr_no_text,surgery,P2,mlp_plr,validation_2024,AUPRC_no_text,0.4085679834333211,0.26336494029602264,0.5573061859201555,ESTIMATED,2712,41,2657,1,2000,2000,2992480374,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P2_mlp_plr_no_text,9c96943c0e684a6a5dd63340b300fa91642129194ed49bfe3dead88380c5863d,,9321c58e33d5b961a1d9224fa99eb0a514cf88fd369996828a8c4232d44a03b0
P1_06-P2-mlp_plr,surgery_P2_mlp_plr_no_text,surgery,P2,mlp_plr,validation_2024,Delta_AUPRC_text_minus_no_text,0.015479557786247822,-0.028936413668804388,0.06723502375208307,ESTIMATED,2712,41,2657,1,2000,2000,2992480374,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P2_mlp_plr_no_text,9c96943c0e684a6a5dd63340b300fa91642129194ed49bfe3dead88380c5863d,,9321c58e33d5b961a1d9224fa99eb0a514cf88fd369996828a8c4232d44a03b0
P1_06-P3-ft_transformer,surgery_P3_ft_transformer_no_text,surgery,P3,ft_transformer,oof_2020_2023,AUPRC,0.2667568057434879,0.18923014635936888,0.3933468793103319,ESTIMATED,8731,56,8433,1,2000,2000,512026504,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P3_ft_transformer_no_text,7a311d34d0c4581806b53083e0d7b0597d3fd6a0fbfd55e971f7001b227f76cd,,5bdb7cf53b8f064b70890b01c788da38c63cabd0d27cb32df46b6943791f906f
P1_06-P3-ft_transformer,surgery_P3_ft_transformer_no_text,surgery,P3,ft_transformer,oof_2020_2023,AUPRC_no_text,0.2550136262607763,0.178776210628545,0.3784249711726674,ESTIMATED,8731,56,8433,1,2000,2000,512026504,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_P3_ft_transformer_no_text,7a311d34d0c4581806b53083e0d7b0597d3fd6a0fbfd55e971f7001b227f76cd,,5bdb7cf53b8f064b70890b01c788da38c63cabd0d27cb32df46b6943791f906f
