task_id,outcome,model,model_family,split,metric,value,lower_ci,upper_ci,status,n,events,patient_groups,bootstrap_b,bootstrap_success,bootstrap_failures,bootstrap_minimum_success_required,bootstrap_method,validation_cohort_n,coverage_rate,source_id
P1_03-evaluation-S1,S1,missingness__knn_k5_continuous_ordinal_block__xgboost__platt,missingness_sensitivity,validation_2024,AUROC,0.9387113102035176,0.9230453091842781,0.9533432185569959,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__knn_k5_continuous_ordinal_block__xgboost__platt,missingness_sensitivity,validation_2024,AUPRC,0.4363067766440254,0.36659703758880363,0.5112034940716462,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__knn_k5_continuous_ordinal_block__xgboost__platt,missingness_sensitivity,validation_2024,Brier,0.018207612604126334,0.016866037356801283,0.0195450725671934,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__knn_k5_continuous_ordinal_block__xgboost__platt,missingness_sensitivity,validation_2024,calibration_in_large,-0.1091873374197755,-0.19049523031576618,-0.024795666582016773,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__knn_k5_continuous_ordinal_block__xgboost__platt,missingness_sensitivity,validation_2024,calibration_intercept,0.02377232252568597,-0.17112503458120815,0.260153735985331,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__knn_k5_continuous_ordinal_block__xgboost__platt,missingness_sensitivity,validation_2024,calibration_slope,1.0642192311557102,0.9773407292653252,1.170168177066672,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__knn_k5_continuous_ordinal_block__xgboost__raw,missingness_sensitivity,validation_2024,AUROC,0.9387113102035176,0.923253276644286,0.952568059129824,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__knn_k5_continuous_ordinal_block__xgboost__raw,missingness_sensitivity,validation_2024,AUPRC,0.4363067766440254,0.3695110881403868,0.510098390715906,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__knn_k5_continuous_ordinal_block__xgboost__raw,missingness_sensitivity,validation_2024,Brier,0.020640202962150054,0.018895781348052806,0.022316880143346093,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__knn_k5_continuous_ordinal_block__xgboost__raw,missingness_sensitivity,validation_2024,calibration_in_large,-0.9260582432431556,-1.0130135319670364,-0.8391372145547742,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__knn_k5_continuous_ordinal_block__xgboost__raw,missingness_sensitivity,validation_2024,calibration_intercept,-0.8723612253353471,-1.0170621645997928,-0.7115274505023623,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__knn_k5_continuous_ordinal_block__xgboost__raw,missingness_sensitivity,validation_2024,calibration_slope,1.0433991702973833,0.9595161129711725,1.1434357439863974,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,AUROC,0.8507105255433377,0.8159502195231675,0.8841665622774167,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,AUPRC,0.2734446162229445,0.22188919541007102,0.33353130964429184,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,Brier,0.020724248685658163,0.01955230411177246,0.021920544893240423,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_in_large,0.011075747606874964,-0.07147037282738267,0.09078377866142746,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_intercept,-0.6404145995853672,-1.2321984692441168,-0.15711394278208432,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_slope,0.7654251528207863,0.5853764530144613,0.9267597786022653,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,AUROC,0.8500737050780257,0.812200675482096,0.8826641224308571,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,AUPRC,0.30987260228898006,0.25069684453310076,0.3757189089692101,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,Brier,0.02101216631087386,0.01972257659905246,0.02229538978091355,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_in_large,-0.010236371633220638,-0.09100741739172584,0.07020847378250726,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_intercept,-0.5286879991930838,-0.8717060096784879,-0.14555052327093101,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_slope,0.8122106304559812,0.6963906752095748,0.9453238986452436,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__logistic_l2__raw,missingness_sensitivity,validation_2024,AUROC,0.8501657021885288,0.8165309133976699,0.8827102299437201,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__logistic_l2__raw,missingness_sensitivity,validation_2024,AUPRC,0.30987736625383494,0.25228694906006743,0.3788956206976617,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__logistic_l2__raw,missingness_sensitivity,validation_2024,Brier,0.10291465498108937,0.0973546016551213,0.1085728244295104,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__logistic_l2__raw,missingness_sensitivity,validation_2024,calibration_in_large,-5.095595282688146,-5.415908471786322,-4.811226166892539,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__logistic_l2__raw,missingness_sensitivity,validation_2024,calibration_intercept,-3.1921939588201704,-3.2815760559036535,-3.1245589240337392,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__logistic_l2__raw,missingness_sensitivity,validation_2024,calibration_slope,0.309163000604753,0.2679181040970098,0.35550074262602743,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__xgboost__isotonic,missingness_sensitivity,validation_2024,AUROC,0.934281846213764,0.9162989664386008,0.9499953493277918,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__xgboost__isotonic,missingness_sensitivity,validation_2024,AUPRC,0.41488522339321393,0.35008973990171627,0.48724460171347317,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__xgboost__isotonic,missingness_sensitivity,validation_2024,Brier,0.018177193411950517,0.01692724025262673,0.019432597015053073,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__xgboost__isotonic,missingness_sensitivity,validation_2024,calibration_in_large,-0.08650394035287462,-0.1644484678076716,-0.0022279536614577215,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__xgboost__isotonic,missingness_sensitivity,validation_2024,calibration_intercept,0.05286244129591871,-0.16706287970419148,0.2971935797986332,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__xgboost__isotonic,missingness_sensitivity,validation_2024,calibration_slope,1.0688259551102228,0.963686487086085,1.1897391790272727,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__xgboost__platt,missingness_sensitivity,validation_2024,AUROC,0.9356399669812705,0.9196880509691607,0.9507008083551981,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__xgboost__platt,missingness_sensitivity,validation_2024,AUPRC,0.44965056089385375,0.383877895548133,0.5306680958203138,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__xgboost__platt,missingness_sensitivity,validation_2024,Brier,0.017929217024191636,0.016565352083454846,0.019292723214227495,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__xgboost__platt,missingness_sensitivity,validation_2024,calibration_in_large,-0.109168803447759,-0.1965059157257448,-0.0216456871811307,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__xgboost__platt,missingness_sensitivity,validation_2024,calibration_intercept,0.025521302925700824,-0.18676430409936134,0.266134375066736,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__xgboost__platt,missingness_sensitivity,validation_2024,calibration_slope,1.064461185703721,0.9754326500810696,1.1750660860159532,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__xgboost__raw,missingness_sensitivity,validation_2024,AUROC,0.9356399669812705,0.9183107332020062,0.9508816036164968,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__xgboost__raw,missingness_sensitivity,validation_2024,AUPRC,0.44965056089385375,0.38092370663835706,0.5226960361115364,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__xgboost__raw,missingness_sensitivity,validation_2024,Brier,0.02033639250356717,0.018699299051602097,0.02205701501348176,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__xgboost__raw,missingness_sensitivity,validation_2024,calibration_in_large,-0.9288931235499678,-1.0160445514877843,-0.841904438589714,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__xgboost__raw,missingness_sensitivity,validation_2024,calibration_intercept,-0.8609522850803364,-1.0076585370145195,-0.6965626082760799,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__mean_indicator__xgboost__raw,missingness_sensitivity,validation_2024,calibration_slope,1.053844887662562,0.9631998908325261,1.1600818674733304,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,AUROC,0.8498281408064101,0.8144575923403962,0.8839521294525801,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,AUPRC,0.27254492311728434,0.21880294844607565,0.33222507816993824,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,Brier,0.02078535556468427,0.01957530755081848,0.022042552701703858,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_in_large,0.015519236451867069,-0.06813082594122288,0.09360285733323265,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_intercept,-0.666391203874246,-1.2659352080320592,-0.17517081963383643,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_slope,0.7562844730497054,0.5787377562622069,0.9237719083073315,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,AUROC,0.8502383691668641,0.8158855914811929,0.8847051399954811,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,AUPRC,0.30975038545668443,0.2483871268665776,0.37569561187110534,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,Brier,0.02099837810205474,0.01971139988020156,0.02238828914515678,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_in_large,-0.007645933551304804,-0.08734721663652392,0.07408748390141322,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_intercept,-0.5141252764108726,-0.8387867621911655,-0.15861836304419152,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_slope,0.8165780395657555,0.710288830968627,0.9435545234262859,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__logistic_l2__raw,missingness_sensitivity,validation_2024,AUROC,0.8503267866232622,0.813872227310759,0.88418308493918,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__logistic_l2__raw,missingness_sensitivity,validation_2024,AUPRC,0.30975503520869274,0.25304150960297633,0.3756158638805577,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__logistic_l2__raw,missingness_sensitivity,validation_2024,Brier,0.10294664077982371,0.0973546723053575,0.10835872152253967,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__logistic_l2__raw,missingness_sensitivity,validation_2024,calibration_in_large,-5.084865096281148,-5.398072133784657,-4.783988850612085,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__logistic_l2__raw,missingness_sensitivity,validation_2024,calibration_intercept,-3.1929715019146854,-3.279972861228028,-3.1222714146182073,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__logistic_l2__raw,missingness_sensitivity,validation_2024,calibration_slope,0.3105354029806893,0.2688045688948572,0.3590869860788312,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__xgboost__isotonic,missingness_sensitivity,validation_2024,AUROC,0.9335666313235484,0.9172715527945746,0.9489143613721243,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__xgboost__isotonic,missingness_sensitivity,validation_2024,AUPRC,0.42307463619165964,0.35640640177164357,0.49631107390529144,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__xgboost__isotonic,missingness_sensitivity,validation_2024,Brier,0.018215943541783634,0.017036399629032205,0.019406784095006752,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__xgboost__isotonic,missingness_sensitivity,validation_2024,calibration_in_large,-0.07278482188376108,-0.15262150389394735,0.005082091190825419,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__xgboost__isotonic,missingness_sensitivity,validation_2024,calibration_intercept,0.09331707878683437,-0.11841852674385477,0.32687583791420743,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__xgboost__isotonic,missingness_sensitivity,validation_2024,calibration_slope,1.081440477586335,0.9819059914947267,1.2063999285428617,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,validation_2024,AUROC,0.9342166965090497,0.9173794944132577,0.9493979875803066,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,validation_2024,AUPRC,0.4495562728007686,0.37987027796865686,0.5251885278510989,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,validation_2024,Brier,0.017930054985959114,0.016599237871462735,0.019269553854346946,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,validation_2024,calibration_in_large,-0.10974998870900177,-0.19306241580668346,-0.024759557267452412,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,validation_2024,calibration_intercept,0.029779151488911547,-0.18129160955866125,0.2651689497716733,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,validation_2024,calibration_slope,1.0663535701798323,0.9745300039319271,1.171139030378686,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,validation_2024,AUROC,0.9342166965090497,0.9163191472336585,0.9495201296515413,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,validation_2024,AUPRC,0.4495562728007686,0.3779598425822619,0.524287297045095,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,validation_2024,Brier,0.02040389231170576,0.018707684934808427,0.022118529138298766,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,validation_2024,calibration_in_large,-0.9423783096141539,-1.025447513220272,-0.8517890890871017,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,validation_2024,calibration_intercept,-0.8820365987486586,-1.0263078730608532,-0.7169490536724212,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,validation_2024,calibration_slope,1.0480250792124184,0.9585971504446,1.1518835569828911,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_no_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,AUROC,0.8582639536706846,0.8235112774684383,0.890578750786619,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_no_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,AUPRC,0.29483849258706285,0.2399727307493791,0.3565148263557163,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_no_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,Brier,0.020370089753975276,0.019225809054957688,0.02151223254213787,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_no_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_in_large,0.06659268949196848,-0.010130878824837508,0.1429208920444779,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_no_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_intercept,-0.4492466823260001,-0.9246608872150182,0.0019489079348894156,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_no_indicator__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_slope,0.8105312964314272,0.6589985401918818,0.9727270846232525,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,AUROC,0.8584683519200907,0.8248167680500633,0.890560780184012,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,AUPRC,0.3365373611086427,0.2751733006663045,0.4053863059896052,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,Brier,0.02053832384519534,0.01917469309042148,0.021891362330715675,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_in_large,0.005206020738916266,-0.08130406250584009,0.0882049197302627,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_intercept,-0.4591929671402472,-0.7662494703157001,-0.1032496467588759,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_slope,0.8303474326524115,0.72384092334223,0.9563215854914474,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
P1_03-evaluation-S1,S1,missingness__median_no_indicator__logistic_l2__raw,missingness_sensitivity,validation_2024,AUROC,0.8585270582474157,0.8243985983805533,0.8917331860215607,ESTIMATED,7504,191,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0024
