entity_id,group,outcome,model,model_variant,split,scope,n,events,AUROC,AUPRC,Brier,calibration_intercept,calibration_slope,ECE,observed_expected_ratio
v3|P1|surgery|ft_transformer,surgery,P1,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,3157,13,0.9900665492268546,0.19859991954943126,0.03598582491761087,-10.432582008489431,2.3983124555900828,0.10105271232696435,0.039153865354656314
v3|P1|surgery|lightgbm,surgery,P1,lightgbm,lightgbm,external_2025,current_frozen_aggregate,3157,13,0.993369543942063,0.4436103214923812,0.0033015336228307247,1.6654321173680593,1.0798688384984492,0.002824162183913926,2.7135250933015844
v3|P1|surgery|logistic_regression,surgery,P1,logistic_regression,logistic_regression,external_2025,current_frozen_aggregate,3157,13,0.8422636523781563,0.34412979388095766,0.004757741363013294,-3.772228487704917,0.3137966614925135,0.006459144074118271,0.48399939094464794
v3|P1|surgery|mlp_plr,surgery,P1,mlp_plr,mlp_plr,external_2025,current_frozen_aggregate,3157,13,0.933940105695831,0.3655604265623879,0.23110991962766103,-6.224759222483075,2.424294339175418,0.4718483322343382,0.0086515254309266
v3|P1|surgery|rSI_sMS,surgery,P1,rSI_sMS,rSI_sMS,external_2025,current_frozen_aggregate,3114,3,0.9105325190185364,0.035996107572540695,0.18230994974591205,-7.446280321392869,0.8803013775820924,0.304984611944208,0.0031488721191177465
v3|P1|surgery|stacking,surgery,P1,stacking,stacking_validation_2024_meta,external_2025,current_frozen_aggregate,3157,13,0.9919994128009396,0.6565290374113902,0.021255317688203736,-4.502743976388297,1.397179075337017,0.12559710485000417,0.03174525187399816
v3|P1|surgery|tabicl,surgery,P1,tabicl,tabicl,external_2025,current_frozen_aggregate,3157,13,0.9831180270111568,0.6535616909485689,0.0028042250243881135,1.7984979413408528,1.176551720191294,0.002323659164998996,2.131570233197567
v3|P1|surgery|tabpfn,surgery,P1,tabpfn,tabpfn_standard_cloud_v3,external_2025,current_frozen_aggregate,3157,13,0.9831424936386769,0.412279699119164,0.003412352266882371,2.2281689166348047,1.472454266218291,0.0021752995174118338,1.9321283894052657
v3|P1|surgery|xgboost,surgery,P1,xgboost,xgboost,external_2025,current_frozen_aggregate,3157,13,0.9861151888823645,0.5173062286344527,0.0028923737608147256,0.7889738170089114,1.1291432168141735,0.0014092407559728904,1.3312604322924524
v3|P2|surgery|bert_finetuned,surgery,P2,bert_finetuned,bert_finetuned,external_2025,current_frozen_aggregate,3157,41,0.8579479633050503,0.13563409730324927,0.1704452572662349,-4.42837160711127,0.6885829112296991,0.2958009214853864,0.04205803251089726
v3|P2|surgery|catboost,surgery,P2,catboost,catboost,external_2025,current_frozen_aggregate,3157,41,0.9526206205579386,0.5318466398684787,0.00835977552137649,-0.14349325893121426,1.1282644519888474,0.004721546389812323,0.7333749014055161
v3|P2|surgery|cnn_1d,surgery,P2,cnn_1d,cnn_1d,external_2025,current_frozen_aggregate,3157,41,0.9070963398979304,0.5546636815051518,0.08221262187124653,-4.2260220186209905,0.4855653087953201,0.1403161849455346,0.08471456017980257
v3|P2|surgery|ft_transformer,surgery,P2,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,3157,41,0.934758445787282,0.5923500322440157,0.10862209637885009,-4.6935946924301035,1.2251580179173587,0.2068914631124979,0.059064503344726786
v3|P2|surgery|lightgbm,surgery,P2,lightgbm,lightgbm,external_2025,current_frozen_aggregate,3157,41,0.9541000031309684,0.491435646877683,0.008706408030740399,0.3821127903311292,1.375530508334538,0.005960662792069795,0.6854145668541549
v3|P2|surgery|logistic_regression,surgery,P2,logistic_regression,logistic_regression,external_2025,current_frozen_aggregate,3157,41,0.8684680171577069,0.41235192125506576,0.07434113598345417,-3.7310584316579187,0.22511040767419638,0.09850840165981502,0.1187311523417529
