outcome,reference_model,curve,curve_type,model_family,threshold,net_benefit,n,events,prevalence,validation_cohort_n,coverage_rate,source_id
S5,missingness__bayesian_iterative_m10__xgboost__platt,treat_all,treat_all,reference,0.11,-0.10802328645696078,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,treat_none,treat_none,reference,0.11,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,missingness__bayesian_iterative_m10__xgboost__platt,model,missingness_sensitivity,0.115,0.00019650536662932307,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,treat_all,treat_all,reference,0.115,-0.11428330502451424,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,treat_none,treat_none,reference,0.115,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,missingness__bayesian_iterative_m10__xgboost__platt,model,missingness_sensitivity,0.12,2.422950184144206e-05,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,treat_all,treat_all,reference,0.12,-0.12061446016669895,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,treat_none,treat_none,reference,0.12,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,missingness__bayesian_iterative_m10__xgboost__platt,model,missingness_sensitivity,0.125,-3.807493146512327e-05,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,treat_all,treat_all,reference,0.125,-0.12701797136765156,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,treat_none,treat_none,reference,0.125,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,missingness__bayesian_iterative_m10__xgboost__platt,model,missingness_sensitivity,0.13,0.00014398451094282277,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,treat_all,treat_all,reference,0.13,-0.13349508614562658,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,treat_none,treat_none,reference,0.13,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,missingness__bayesian_iterative_m10__xgboost__platt,model,missingness_sensitivity,0.135,-2.3879364531594776e-05,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,treat_all,treat_all,reference,0.135,-0.14004708086323134,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,treat_none,treat_none,reference,0.135,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,missingness__bayesian_iterative_m10__xgboost__platt,model,missingness_sensitivity,0.14,-1.0842021724855044e-19,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,treat_all,treat_all,reference,0.14,-0.14667526156592456,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,treat_none,treat_none,reference,0.14,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,missingness__bayesian_iterative_m10__xgboost__platt,model,missingness_sensitivity,0.145,9.663462137931894e-05,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,treat_all,treat_all,reference,0.145,-0.1533809648499358,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,treat_none,treat_none,reference,0.145,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,missingness__bayesian_iterative_m10__xgboost__platt,model,missingness_sensitivity,0.15,0.0002273297378652953,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,treat_all,treat_all,reference,0.15,-0.16016555876081778,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__platt,treat_none,treat_none,reference,0.15,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.01,0.005043774633326873,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.01,0.003898257629600912,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.01,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.015,0.0015707358782591756,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.015,-0.0011580963925838534,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.015,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.02,-0.001582829293764413,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.02,-0.006266045863974589,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.02,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.025,-0.004435241375539887,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.025,-0.011426384560712924,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.025,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.03,-0.0067730200250588,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.03,-0.016639922625458867,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.03,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.035,-0.008941000033142948,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.035,-0.021907486991393887,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.035,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.04,-0.010572139303482591,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.04,-0.027229921819474062,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.04,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.045,-0.012139424418669553,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.045,-0.03260808894941895,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.045,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.05,-0.013319212209628555,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.05,-0.03804286836494221,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.05,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.055,-0.014584108933789107,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.055,-0.04353515867375143,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.055,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.06,-0.01558317833325772,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.06,-0.04908587760286712,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.06,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.065,-0.01664638039747785,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.065,-0.05469596250983433,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.065,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.07,-0.017410069468326576,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.07,-0.06036637091042485,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.07,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.075,-0.018238921223995848,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.075,-0.06609808102345414,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.075,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.08,-0.019021739130434784,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.08,-0.07189209233336423,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.08,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.085,-0.01949124401412143,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.085,-0.07774942617125148,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.085,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.09,-0.0197228144989339,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.09,-0.08367112631504955,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.09,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.095,-0.02000774540871019,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.095,-0.08965825960960784,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.095,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.1,-0.020315091210613603,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.1,-0.09571191660743901,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.1,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.105,-0.02058269109361413,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.105,-0.10183321223094423,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.105,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.11,-0.02124260319589852,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.11,-0.10802328645696078,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.11,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.115,-0.02186103381398094,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.115,-0.11428330502451424,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.115,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.12,-0.021909527040124055,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.12,-0.12061446016669895,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.12,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.125,-0.022597471824550713,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.125,-0.12701797136765156,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.125,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.13,-0.022623949219420146,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.13,-0.13349508614562658,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.13,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.135,-0.02280864463808127,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.135,-0.14004708086323134,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.135,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.14,-0.023627708632915165,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.14,-0.14667526156592456,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.14,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.145,-0.0237986134490455,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.145,-0.1533809648499358,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.145,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,missingness__bayesian_iterative_m10__xgboost__raw,model,missingness_sensitivity,0.15,-0.023924495171202816,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_all,treat_all,reference,0.15,-0.16016555876081778,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__bayesian_iterative_m10__xgboost__raw,treat_none,treat_none,reference,0.15,0.0,7504,104,0.013859275053304905,7504,1.0,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.01,0.003932796577057833,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.01,0.0014283609717978766,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.01,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.015,0.0031367790156082527,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.015,-0.003640530596873198,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.015,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.02,0.0022841095854955803,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.02,-0.008761145548898064,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.02,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.025,0.0021340422418418613,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.025,-0.013934279628636005,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.025,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.03,0.0016261464741222078,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.03,-0.019160744987546496,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.03,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.035,0.0011129875378251479,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.035,-0.024441370609243635,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.035,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.04,0.000766222785880363,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.04,-0.02977700274783344,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.04,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.045,0.0006714651385923967,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.045,-0.035168505380021045,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.045,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.05,0.000342088575910289,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.05,-0.04061676067149485,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.05,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.055,9.22654695641352e-06,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.055,-0.04612266945811651,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.055,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.06,-0.00013154521782538908,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.06,-0.051687151742468185,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.06,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.065,-0.00042811267586529604,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.065,-0.05731114720633165,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.065,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.07,-0.0003528545421073088,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.07,-0.06299561573969904,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.07,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.075,-0.00044131004815849443,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.075,-0.06874153798694063,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.075,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.08,-0.000516941909514488,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.08,-0.07454991591078271,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.08,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.085,-0.0006063945168075235,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
