city,feature,n,missing_n,missing_rate
台北,EMT_問卷_保護裝置狀態__安全帶,1453,0,0.0
台北,EMT_問卷_保護裝置狀態__安全帽,1453,0,0.0
台北,EMT_問卷_保護裝置狀態__無,1453,0,0.0
台北,EMT_問卷_保護裝置狀態__OTHER_RARE,1453,0,0.0
台北,EMT_問卷_保護裝置狀態__MISSING,1453,0,0.0
台北,EMT_問卷_非交通事故種類__其他,1453,0,0.0
台北,EMT_問卷_非交通事故種類__切割,1453,0,0.0
台北,EMT_問卷_非交通事故種類__墜落,1453,0,0.0
台北,EMT_問卷_非交通事故種類__壓夾,1453,0,0.0
台北,EMT_問卷_非交通事故種類__撞擊,1453,0,0.0
台北,EMT_問卷_非交通事故種類__生物咬螫,1453,0,0.0
台北,EMT_問卷_非交通事故種類__跌摔,1453,0,0.0
台北,EMT_問卷_非交通事故種類__鈍毆,1453,0,0.0
台北,EMT_問卷_非交通事故種類__OTHER_RARE,1453,0,0.0
台北,EMT_問卷_非交通事故種類__MISSING,1453,0,0.0
台北,EMT_問卷_危急個案__否,1453,0,0.0
台北,EMT_問卷_危急個案__是,1453,0,0.0
台北,EMT_問卷_危急個案__OTHER_RARE,1453,0,0.0
台北,EMT_問卷_危急個案__MISSING,1453,0,0.0
台北,EMT_現場_意識_AVPU,1453,9,0.0061940812112869
台北,EMT_過去病史__HIV(+),1453,0,0.0
台北,EMT_過去病史__不詳,1453,0,0.0
台北,EMT_過去病史__其他,1453,0,0.0
台北,EMT_過去病史__心臟疾病,1453,0,0.0
台北,EMT_過去病史__惡性腫瘤,1453,0,0.0
台北,EMT_過去病史__氣喘,1453,0,0.0
台北,EMT_過去病史__癲癇,1453,0,0.0
台北,EMT_過去病史__精神疾病,1453,0,0.0
台北,EMT_過去病史__糖尿病,1453,0,0.0
台北,EMT_過去病史__肝臟疾病,1453,0,0.0
台北,EMT_過去病史__肺臟疾病,1453,0,0.0
台北,EMT_過去病史__腎臟疾病,1453,0,0.0
台北,EMT_過去病史__腦血管疾病,1453,0,0.0
台北,EMT_過去病史__高血壓,1453,0,0.0
台北,EMT_過去病史__OTHER_RARE,1453,0,0.0
台北,EMT_過去病史__source_available,1453,0,0.0
台北,EMT_過去病史__explicit_none,1453,0,0.0
台北,EMT_過去病史__source_missing,1453,0,0.0
台北,EMT_過敏史__不清楚,1453,0,0.0
台北,EMT_過敏史__不詳,1453,0,0.0
台北,EMT_過敏史__其他,1453,0,0.0
台北,EMT_過敏史__藥物,1453,0,0.0
台北,EMT_過敏史__食物,1453,0,0.0
台北,EMT_過敏史__OTHER_RARE,1453,0,0.0
台北,EMT_過敏史__source_available,1453,0,0.0
台北,EMT_過敏史__explicit_none,1453,0,0.0
台北,EMT_過敏史__source_missing,1453,0,0.0
台北,EMT_主訴_結構化__OHCA,1453,0,0.0
台北,EMT_主訴_結構化__上腹痛,1453,0,0.0
台北,EMT_主訴_結構化__下腹痛,1453,0,0.0
台北,EMT_主訴_結構化__其他,1453,0,0.0
台北,EMT_主訴_結構化__冒冷汗,1453,0,0.0
台北,EMT_主訴_結構化__吐.咳血,1453,0,0.0
台北,EMT_主訴_結構化__呼吸喘.慢.使用輔助肌,1453,0,0.0
台北,EMT_主訴_結構化__呼吸道梗塞,1453,0,0.0
台北,EMT_主訴_結構化__嘔吐.噁心,1453,0,0.0
台北,EMT_主訴_結構化__心臟不適,1453,0,0.0
台北,EMT_主訴_結構化__急產,1453,0,0.0
台北,EMT_主訴_結構化__急產（接生）,1453,0,0.0
台北,EMT_主訴_結構化__挫.擦傷,1453,0,0.0
台北,EMT_主訴_結構化__撕裂.切割傷,1453,0,0.0
台北,EMT_主訴_結構化__斷肢,1453,0,0.0
台北,EMT_主訴_結構化__昏厥,1453,0,0.0
台北,EMT_主訴_結構化__無意識.意識不清,1453,0,0.0
台北,EMT_主訴_結構化__燒燙傷,1453,0,0.0
台北,EMT_主訴_結構化__疑似一氧化碳中毒,1453,0,0.0
台北,EMT_主訴_結構化__疑似毒物.氣中毒,1453,0,0.0
台北,EMT_主訴_結構化__疑似藥物過量,1453,0,0.0
台北,EMT_主訴_結構化__癲癇.抽搐,1453,0,0.0
台北,EMT_主訴_結構化__發燒.發冷,1453,0,0.0
台北,EMT_主訴_結構化__碎裂傷,1453,0,0.0
台北,EMT_主訴_結構化__穿刺傷,1453,0,0.0
台北,EMT_主訴_結構化__肢體無力,1453,0,0.0
台北,EMT_主訴_結構化__肢體疼痛,1453,0,0.0
台北,EMT_主訴_結構化__肢體麻痺,1453,0,0.0
台北,EMT_主訴_結構化__背.肩痛,1453,0,0.0
台北,EMT_主訴_結構化__胸痛.悶,1453,0,0.0
台北,EMT_主訴_結構化__腹瀉,1453,0,0.0
台北,EMT_主訴_結構化__虛弱,1453,0,0.0
台北,EMT_主訴_結構化__血便.尿,1453,0,0.0
台北,EMT_主訴_結構化__血腫,1453,0,0.0
台北,EMT_主訴_結構化__行為神智異常,1453,0,0.0
台北,EMT_主訴_結構化__過敏,1453,0,0.0
台北,EMT_主訴_結構化__非外傷出血,1453,0,0.0
台北,EMT_主訴_結構化__頭暈,1453,0,0.0
台北,EMT_主訴_結構化__頭痛,1453,0,0.0
台北,EMT_主訴_結構化__骨折.脫位,1453,0,0.0
台北,EMT_主訴_結構化__OTHER_RARE,1453,0,0.0
台北,EMT_主訴_結構化__source_available,1453,0,0.0
台北,EMT_主訴_結構化__explicit_none,1453,0,0.0
台北,EMT_主訴_結構化__source_missing,1453,0,0.0
台北,EMT_紅旗__DNR.放棄急救,1453,0,0.0
台北,EMT_紅旗__休克.低血壓,1453,0,0.0
台北,EMT_紅旗__呼吸窘迫.低血氧,1453,0,0.0
台北,EMT_紅旗__大出血,1453,0,0.0
台北,EMT_紅旗__心跳呼吸停止.PEA,1453,0,0.0
台北,EMT_紅旗__意識改變,1453,0,0.0
台北,EMT_紅旗__抽搐,1453,0,0.0
台北,EMT_紅旗__疑似中風,1453,0,0.0
台北,EMT_紅旗__胸痛疑似ACS,1453,0,0.0
台北,EMT_紅旗__OTHER_RARE,1453,0,0.0
台北,EMT_紅旗__source_available,1453,0,0.0
台北,EMT_紅旗__explicit_none,1453,0,0.0
台北,EMT_紅旗__source_missing,1453,0,0.0
台北,EMT_創傷機轉_合併__交通-機車,1453,0,0.0
台北,EMT_創傷機轉_合併__交通-汽車,1453,0,0.0
台北,EMT_創傷機轉_合併__交通-腳踏車,1453,0,0.0
台北,EMT_創傷機轉_合併__交通-行人,1453,0,0.0
台北,EMT_創傷機轉_合併__其他外傷,1453,0,0.0
台北,EMT_創傷機轉_合併__燒燙,1453,0,0.0
台北,EMT_創傷機轉_合併__生物咬螫,1453,0,0.0
台北,EMT_創傷機轉_合併__穿刺切割,1453,0,0.0
台北,EMT_創傷機轉_合併__跌落墜落,1453,0,0.0
台北,EMT_創傷機轉_合併__鈍傷撞擊,1453,0,0.0
台北,EMT_創傷機轉_合併__OTHER_RARE,1453,0,0.0
台北,EMT_創傷機轉_合併__source_available,1453,0,0.0
台北,EMT_創傷機轉_合併__explicit_none,1453,0,0.0
台北,EMT_創傷機轉_合併__source_missing,1453,0,0.0
台北,EMT_處置_合併__CPR,1453,0,0.0
台北,EMT_處置_合併__保暖,1453,0,0.0
台北,EMT_處置_合併__傷口處置,1453,0,0.0
台北,EMT_處置_合併__固定,1453,0,0.0
台北,EMT_處置_合併__心理支持,1453,0,0.0
台北,EMT_處置_合併__生命徵象監測,1453,0,0.0
台北,EMT_處置_合併__給氧,1453,0,0.0
台北,EMT_處置_合併__給藥,1453,0,0.0
台北,EMT_處置_合併__OTHER_RARE,1453,0,0.0
台北,EMT_處置_合併__source_available,1453,0,0.0
台北,EMT_處置_合併__explicit_none,1453,0,0.0
台北,EMT_處置_合併__source_missing,1453,0,0.0
台北,EMT_特殊表登錄_合併__ACS,1453,0,0.0
台北,EMT_特殊表登錄_合併__CVA,1453,0,0.0
台北,EMT_特殊表登錄_合併__OHCA,1453,0,0.0
台北,EMT_特殊表登錄_合併__呼吸窘迫,1453,0,0.0
台北,EMT_特殊表登錄_合併__癲癇重積,1453,0,0.0
台北,EMT_特殊表登錄_合併__過敏性休克,1453,0,0.0
台北,EMT_特殊表登錄_合併__OTHER_RARE,1453,0,0.0
台北,EMT_特殊表登錄_合併__source_available,1453,0,0.0
台北,EMT_特殊表登錄_合併__explicit_none,1453,0,0.0
台北,EMT_特殊表登錄_合併__source_missing,1453,0,0.0
台北,EMT_問卷_一般處置__下肢抬高,1453,0,0.0
台北,EMT_問卷_一般處置__保暖,1453,0,0.0
台北,EMT_問卷_一般處置__其他,1453,0,0.0
台北,EMT_問卷_一般處置__半坐臥,1453,0,0.0
台北,EMT_問卷_一般處置__心律監視,1453,0,0.0
台北,EMT_問卷_一般處置__心理支持,1453,0,0.0
台北,EMT_問卷_一般處置__生命徵象監測,1453,0,0.0
台北,EMT_問卷_一般處置__生產/左側臥,1453,0,0.0
台北,EMT_問卷_一般處置__OTHER_RARE,1453,0,0.0
台北,EMT_問卷_一般處置__source_available,1453,0,0.0
台北,EMT_問卷_一般處置__explicit_none,1453,0,0.0
台北,EMT_問卷_一般處置__source_missing,1453,0,0.0
台北,EMT_問卷_呼吸給氧裝置__NRM,1453,0,0.0
台北,EMT_問卷_呼吸給氧裝置__口咽呼吸道,1453,0,0.0
台北,EMT_問卷_呼吸給氧裝置__正壓給氧,1453,0,0.0
台北,EMT_問卷_呼吸給氧裝置__氧氣面罩,1453,0,0.0
台北,EMT_問卷_呼吸給氧裝置__氧氣鼻管,1453,0,0.0
台北,EMT_問卷_呼吸給氧裝置__鼻咽呼吸道,1453,0,0.0
台北,EMT_問卷_呼吸給氧裝置__OTHER_RARE,1453,0,0.0
台北,EMT_問卷_呼吸給氧裝置__source_available,1453,0,0.0
台北,EMT_問卷_呼吸給氧裝置__explicit_none,1453,0,0.0
台北,EMT_問卷_呼吸給氧裝置__source_missing,1453,0,0.0
台北,EMT_問卷_創傷處置__KED固定,1453,0,0.0
台北,EMT_問卷_創傷處置__包紮止血,1453,0,0.0
台北,EMT_問卷_創傷處置__夾板\三角巾,1453,0,0.0
台北,EMT_問卷_創傷處置__抽吸式護木,1453,0,0.0
台北,EMT_問卷_創傷處置__清洗傷口,1453,0,0.0
台北,EMT_問卷_創傷處置__長背板\頭部固定,1453,0,0.0
台北,EMT_問卷_創傷處置__頸圈,1453,0,0.0
台北,EMT_問卷_創傷處置__OTHER_RARE,1453,0,0.0
台北,EMT_問卷_創傷處置__source_available,1453,0,0.0
台北,EMT_問卷_創傷處置__explicit_none,1453,0,0.0
台北,EMT_問卷_創傷處置__source_missing,1453,0,0.0
台北,EMT_問卷_加護處置__0.9%N.S.,1453,0,0.0
台北,EMT_問卷_加護處置__5%G.W.,1453,0,0.0
台北,EMT_問卷_加護處置__50%G.W.,1453,0,0.0
台北,EMT_問卷_加護處置__Berotec支氣管擴張劑,1453,0,0.0
台北,EMT_問卷_加護處置__IV,1453,0,0.0
台北,EMT_問卷_加護處置__不建議AED電擊,1453,0,0.0
台北,EMT_問卷_加護處置__糖粉（水）,1453,0,0.0
台北,EMT_問卷_加護處置__OTHER_RARE,1453,0,0.0
台北,EMT_問卷_加護處置__source_available,1453,0,0.0
台北,EMT_問卷_加護處置__explicit_none,1453,0,0.0
台北,EMT_問卷_加護處置__source_missing,1453,0,0.0
台北,EMT_台北_呼吸處置__OTHER_RARE,1453,0,0.0
台北,EMT_台北_呼吸處置__source_available,1453,0,0.0
台北,EMT_台北_呼吸處置__explicit_none,1453,0,0.0
台北,EMT_台北_呼吸處置__source_missing,1453,0,0.0
台北,EMT_台北_CPR處置__OTHER_RARE,1453,0,0.0
台北,EMT_台北_CPR處置__source_available,1453,0,0.0
台北,EMT_台北_CPR處置__explicit_none,1453,0,0.0
台北,EMT_台北_CPR處置__source_missing,1453,0,0.0
台北,EMT_台北_藥物處置__OTHER_RARE,1453,0,0.0
台北,EMT_台北_藥物處置__source_available,1453,0,0.0
台北,EMT_台北_藥物處置__explicit_none,1453,0,0.0
台北,EMT_台北_藥物處置__source_missing,1453,0,0.0
台北,EMT_台北_創傷處置__包紮,1453,0,0.0
台北,EMT_台北_創傷處置__止血,1453,0,0.0
台北,EMT_台北_創傷處置__清洗傷口,1453,0,0.0
台北,EMT_台北_創傷處置__OTHER_RARE,1453,0,0.0
台北,EMT_台北_創傷處置__source_available,1453,0,0.0
台北,EMT_台北_創傷處置__explicit_none,1453,0,0.0
台北,EMT_台北_創傷處置__source_missing,1453,0,0.0
台北,EMT_台北_後送姿勢__半坐臥,1453,0,0.0
台北,EMT_台北_後送姿勢__平躺,1453,0,0.0
台北,EMT_台北_後送姿勢__OTHER_RARE,1453,0,0.0
台北,EMT_台北_後送姿勢__source_available,1453,0,0.0
台北,EMT_台北_後送姿勢__explicit_none,1453,0,0.0
台北,EMT_台北_後送姿勢__source_missing,1453,0,0.0
台北,EMT_台北_其他處置__保暖,1453,0,0.0
台北,EMT_台北_其他處置__心理支持,1453,0,0.0
台北,EMT_台北_其他處置__OTHER_RARE,1453,0,0.0
台北,EMT_台北_其他處置__source_available,1453,0,0.0
台北,EMT_台北_其他處置__explicit_none,1453,0,0.0
台北,EMT_台北_其他處置__source_missing,1453,0,0.0
台北,EMT_台北_給藥__OTHER_RARE,1453,0,0.0
台北,EMT_台北_給藥__source_available,1453,0,0.0
台北,EMT_台北_給藥__explicit_none,1453,0,0.0
台北,EMT_台北_給藥__source_missing,1453,0,0.0
台北,EMT_補述_紅旗__DNR.放棄急救,1453,0,0.0
台北,EMT_補述_紅旗__休克.低血壓,1453,0,0.0
台北,EMT_補述_紅旗__呼吸窘迫.低血氧,1453,0,0.0
台北,EMT_補述_紅旗__大出血,1453,0,0.0
台北,EMT_補述_紅旗__心跳呼吸停止.PEA,1453,0,0.0
台北,EMT_補述_紅旗__意識改變,1453,0,0.0
台北,EMT_補述_紅旗__抽搐,1453,0,0.0
台北,EMT_補述_紅旗__疑似中風,1453,0,0.0
台北,EMT_補述_紅旗__胸痛疑似ACS,1453,0,0.0
台北,EMT_補述_紅旗__OTHER_RARE,1453,0,0.0
台北,EMT_補述_紅旗__source_available,1453,0,0.0
台北,EMT_補述_紅旗__explicit_none,1453,0,0.0
台北,EMT_補述_紅旗__source_missing,1453,0,0.0
台北,EMT_問卷_過去病史__HIV(+),1453,0,0.0
台北,EMT_問卷_過去病史__不詳,1453,0,0.0
台北,EMT_問卷_過去病史__其他,1453,0,0.0
台北,EMT_問卷_過去病史__心臟疾病,1453,0,0.0
台北,EMT_問卷_過去病史__惡性腫瘤,1453,0,0.0
台北,EMT_問卷_過去病史__氣喘,1453,0,0.0
台北,EMT_問卷_過去病史__癲癇,1453,0,0.0
台北,EMT_問卷_過去病史__精神疾病,1453,0,0.0
台北,EMT_問卷_過去病史__糖尿病,1453,0,0.0
台北,EMT_問卷_過去病史__肝臟疾病,1453,0,0.0
台北,EMT_問卷_過去病史__肺臟疾病,1453,0,0.0
台北,EMT_問卷_過去病史__腎臟疾病,1453,0,0.0
台北,EMT_問卷_過去病史__腦血管疾病,1453,0,0.0
台北,EMT_問卷_過去病史__高血壓,1453,0,0.0
台北,EMT_問卷_過去病史__OTHER_RARE,1453,0,0.0
台北,EMT_問卷_過去病史__source_available,1453,0,0.0
台北,EMT_問卷_過去病史__explicit_none,1453,0,0.0
台北,EMT_問卷_過去病史__source_missing,1453,0,0.0
台北,EMT_問卷_過敏史__不詳,1453,0,0.0
台北,EMT_問卷_過敏史__其他,1453,0,0.0
台北,EMT_問卷_過敏史__藥物,1453,0,0.0
台北,EMT_問卷_過敏史__食物,1453,0,0.0
台北,EMT_問卷_過敏史__OTHER_RARE,1453,0,0.0
台北,EMT_問卷_過敏史__source_available,1453,0,0.0
台北,EMT_問卷_過敏史__explicit_none,1453,0,0.0
台北,EMT_問卷_過敏史__source_missing,1453,0,0.0
台北,has_oxygen,1453,1242,0.8547832071576049
台北,has_ventilatory_support,1453,1220,0.8396421197522368
台北,has_airway_adjunct,1453,1220,0.8396421197522368
台北,has_advanced_airway,1453,1220,0.8396421197522368
台北,has_ALS_procedure,1453,0,0.0
台北,EMT_現場_收縮壓_ord,1453,14,0.0096352374397797
台北,EMT_現場_收縮壓_for_score,1453,24,0.0165175498967653
台北,EMT_車上_收縮壓_for_score,1453,1453,1.0
台北,EMT_現場_收縮壓_unmeasurable,1453,0,0.0
台北,EMT_車上_收縮壓_unmeasurable,1453,0,0.0
台北,MISS_EMT_現場_收縮壓_for_score,1453,0,0.0
台北,MISS_EMT_車上_收縮壓_for_score,1453,0,0.0
台北,prehosp_sbp,1453,24,0.0165175498967653
台北,prehosp_dbp,1453,1453,1.0
台北,prehosp_hr,1453,9,0.0061940812112869
台北,prehosp_rr,1453,9,0.0061940812112869
台北,prehosp_spo2,1453,23,0.0158293186510667
台北,prehosp_bt,1453,21,0.0144528561596696
台北,prehosp_gcs,1453,19,0.0130763936682725
台北,prehosp_gcs_e,1453,10,0.0068823124569855
台北,prehosp_gcs_v,1453,18,0.0123881624225739
台北,prehosp_gcs_m,1453,10,0.0068823124569855
台北,is_OHCA_hr0,1453,0,0.0
台北,現場時間,1453,21,0.0144528561596696
台北,運送時間,1453,21,0.0144528561596696
台北,派遣時間,1453,1453,1.0
台北,總到院前時間,1453,1453,1.0
台北,MISS_現場時間,1453,0,0.0
台北,MISS_運送時間,1453,0,0.0
台北,MISS_派遣時間,1453,0,0.0
台北,MISS_總到院前時間,1453,0,0.0
台北,MAP,1453,1453,1.0
台北,MISS_MAP,1453,0,0.0
台北,SI,1453,24,0.0165175498967653
台北,MISS_SI,1453,0,0.0
台北,mSI,1453,1453,1.0
台北,MISS_mSI,1453,0,0.0
台北,aSI,1453,31,0.0213351686166551
台北,MISS_aSI,1453,0,0.0
台北,rSI,1453,24,0.0165175498967653
台北,MISS_rSI,1453,0,0.0
台北,rSIG,1453,34,0.0233998623537508
台北,MISS_rSIG,1453,0,0.0
台北,rSIG_Age,1453,41,0.0282174810736407
台北,MISS_rSIG_Age,1453,0,0.0
台北,SI_G,1453,34,0.0233998623537508
台北,MISS_SI_G,1453,0,0.0
台北,SIA_G,1453,41,0.0282174810736407
台北,MISS_SIA_G,1453,0,0.0
台北,SIAVPU,1453,24,0.0165175498967653
台北,MISS_SIAVPU,1453,0,0.0
台北,sMS,1453,10,0.0068823124569855
台北,MISS_sMS,1453,0,0.0
台北,rSI_sMS,1453,25,0.0172057811424638
台北,MISS_rSI_sMS,1453,0,0.0
台北,rSI_GCS,1453,34,0.0233998623537508
台北,MISS_rSI_GCS,1453,0,0.0
台北,rSI_GCSM,1453,25,0.0172057811424638
台北,MISS_rSI_GCSM,1453,0,0.0
台北,qSOFA,1453,24,0.0165175498967653
台北,qSOFA_available,1453,0,0.0
台北,qSOFA_observed_components,1453,0,0.0
台北,qSOFA_required_components,1453,0,0.0
台北,MISS_qSOFA,1453,0,0.0
台北,NEWS2,1453,1249,0.8596008258774949
台北,NEWS2_available,1453,0,0.0
台北,NEWS2_observed_components,1453,0,0.0
台北,NEWS2_required_components,1453,0,0.0
台北,MISS_NEWS2,1453,0,0.0
台北,MEWS,1453,28,0.0192704748795595
台北,MEWS_available,1453,0,0.0
台北,MEWS_observed_components,1453,0,0.0
台北,MEWS_required_components,1453,0,0.0
台北,MISS_MEWS,1453,0,0.0
台北,REMS,1453,1453,1.0
台北,REMS_available,1453,0,0.0
台北,REMS_observed_components,1453,0,0.0
台北,REMS_required_components,1453,0,0.0
台北,MISS_REMS,1453,0,0.0
台北,RTS,1453,34,0.0233998623537508
台北,RTS_available,1453,0,0.0
台北,RTS_observed_components,1453,0,0.0
台北,RTS_required_components,1453,0,0.0
台北,MISS_RTS,1453,0,0.0
台北,kw_ohca,1453,0,0.0
台北,kw_chest_pain,1453,0,0.0
台北,kw_dyspnea,1453,0,0.0
台北,kw_bleeding,1453,0,0.0
台北,kw_stroke,1453,0,0.0
台北,kw_trauma,1453,0,0.0
台北,kw_seizure,1453,0,0.0
台北,kw_unconscious,1453,0,0.0
台北,is_text_missing,1453,0,0.0
台北,text_source_count,1453,0,0.0
台北,text_char_count,1453,0,0.0
新北,EMT_年齡,30835,12,0.0003891681530728
新北,MISS_EMT_年齡,30835,0,0.0
新北,MISSREASON_EMT_年齡__source_missing,30835,0,0.0
新北,MISSREASON_EMT_年齡__not_measured,30835,0,0.0
新北,MISSREASON_EMT_年齡__sentinel,30835,0,0.0
新北,MISSREASON_EMT_年齡__invalid_or_out_of_range,30835,0,0.0
新北,EMT_發生地點_到慈濟_開車km,30835,27,0.0008756283444138
新北,MISS_EMT_發生地點_到慈濟_開車km,30835,0,0.0
新北,MISSREASON_EMT_發生地點_到慈濟_開車km__source_missing,30835,0,0.0
新北,MISSREASON_EMT_發生地點_到慈濟_開車km__not_measured,30835,0,0.0
新北,MISSREASON_EMT_發生地點_到慈濟_開車km__sentinel,30835,0,0.0
新北,MISSREASON_EMT_發生地點_到慈濟_開車km__invalid_or_out_of_range,30835,0,0.0
新北,EMT_發生地點_到慈濟_直線km,30835,27,0.0008756283444138
新北,MISS_EMT_發生地點_到慈濟_直線km,30835,0,0.0
新北,MISSREASON_EMT_發生地點_到慈濟_直線km__source_missing,30835,0,0.0
新北,MISSREASON_EMT_發生地點_到慈濟_直線km__not_measured,30835,0,0.0
新北,MISSREASON_EMT_發生地點_到慈濟_直線km__sentinel,30835,0,0.0
新北,MISSREASON_EMT_發生地點_到慈濟_直線km__invalid_or_out_of_range,30835,0,0.0
新北,EMT_反應時間分,30835,36,0.0011675044592184
新北,MISS_EMT_反應時間分,30835,0,0.0
新北,MISSREASON_EMT_反應時間分__source_missing,30835,0,0.0
新北,MISSREASON_EMT_反應時間分__not_measured,30835,0,0.0
新北,MISSREASON_EMT_反應時間分__sentinel,30835,0,0.0
新北,MISSREASON_EMT_反應時間分__invalid_or_out_of_range,30835,0,0.0
新北,EMT_現場停留分,30835,0,0.0
新北,MISS_EMT_現場停留分,30835,0,0.0
新北,MISSREASON_EMT_現場停留分__source_missing,30835,0,0.0
新北,MISSREASON_EMT_現場停留分__not_measured,30835,0,0.0
新北,MISSREASON_EMT_現場停留分__sentinel,30835,0,0.0
新北,MISSREASON_EMT_現場停留分__invalid_or_out_of_range,30835,0,0.0
新北,EMT_送醫途中分,30835,1,3.243067942273391e-05
新北,MISS_EMT_送醫途中分,30835,0,0.0
新北,MISSREASON_EMT_送醫途中分__source_missing,30835,0,0.0
新北,MISSREASON_EMT_送醫途中分__not_measured,30835,0,0.0
新北,MISSREASON_EMT_送醫途中分__sentinel,30835,0,0.0
新北,MISSREASON_EMT_送醫途中分__invalid_or_out_of_range,30835,0,0.0
新北,EMT_現場_舒張壓,30835,30835,1.0
新北,MISS_EMT_現場_舒張壓,30835,0,0.0
新北,MISSREASON_EMT_現場_舒張壓__source_missing,30835,0,0.0
新北,MISSREASON_EMT_現場_舒張壓__not_measured,30835,0,0.0
新北,MISSREASON_EMT_現場_舒張壓__sentinel,30835,0,0.0
新北,MISSREASON_EMT_現場_舒張壓__invalid_or_out_of_range,30835,0,0.0
新北,EMT_現場_脈搏,30835,1203,0.0390141073455488
新北,MISS_EMT_現場_脈搏,30835,0,0.0
新北,MISSREASON_EMT_現場_脈搏__source_missing,30835,0,0.0
新北,MISSREASON_EMT_現場_脈搏__not_measured,30835,0,0.0
新北,MISSREASON_EMT_現場_脈搏__sentinel,30835,0,0.0
新北,MISSREASON_EMT_現場_脈搏__invalid_or_out_of_range,30835,0,0.0
新北,EMT_現場_呼吸,30835,1203,0.0390141073455488
新北,MISS_EMT_現場_呼吸,30835,0,0.0
新北,MISSREASON_EMT_現場_呼吸__source_missing,30835,0,0.0
新北,MISSREASON_EMT_現場_呼吸__not_measured,30835,0,0.0
新北,MISSREASON_EMT_現場_呼吸__sentinel,30835,0,0.0
新北,MISSREASON_EMT_現場_呼吸__invalid_or_out_of_range,30835,0,0.0
新北,EMT_現場_SPO2,30835,1257,0.0407653640343765
新北,MISS_EMT_現場_SPO2,30835,0,0.0
新北,MISSREASON_EMT_現場_SPO2__source_missing,30835,0,0.0
新北,MISSREASON_EMT_現場_SPO2__not_measured,30835,0,0.0
新北,MISSREASON_EMT_現場_SPO2__sentinel,30835,0,0.0
新北,MISSREASON_EMT_現場_SPO2__invalid_or_out_of_range,30835,0,0.0
新北,EMT_現場_體溫,30835,1224,0.0396951516134263
新北,MISS_EMT_現場_體溫,30835,0,0.0
新北,MISSREASON_EMT_現場_體溫__source_missing,30835,0,0.0
新北,MISSREASON_EMT_現場_體溫__not_measured,30835,0,0.0
新北,MISSREASON_EMT_現場_體溫__sentinel,30835,0,0.0
新北,MISSREASON_EMT_現場_體溫__invalid_or_out_of_range,30835,0,0.0
新北,EMT_現場_GCS,30835,1397,0.0453056591535592
新北,MISS_EMT_現場_GCS,30835,0,0.0
新北,MISSREASON_EMT_現場_GCS__source_missing,30835,0,0.0
新北,MISSREASON_EMT_現場_GCS__not_measured,30835,0,0.0
新北,MISSREASON_EMT_現場_GCS__sentinel,30835,0,0.0
新北,MISSREASON_EMT_現場_GCS__invalid_or_out_of_range,30835,0,0.0
新北,EMT_現場_GCS_E,30835,1397,0.0453056591535592
新北,MISS_EMT_現場_GCS_E,30835,0,0.0
新北,MISSREASON_EMT_現場_GCS_E__source_missing,30835,0,0.0
新北,MISSREASON_EMT_現場_GCS_E__not_measured,30835,0,0.0
新北,MISSREASON_EMT_現場_GCS_E__sentinel,30835,0,0.0
新北,MISSREASON_EMT_現場_GCS_E__invalid_or_out_of_range,30835,0,0.0
新北,EMT_現場_GCS_V,30835,1397,0.0453056591535592
新北,MISS_EMT_現場_GCS_V,30835,0,0.0
新北,MISSREASON_EMT_現場_GCS_V__source_missing,30835,0,0.0
新北,MISSREASON_EMT_現場_GCS_V__not_measured,30835,0,0.0
新北,MISSREASON_EMT_現場_GCS_V__sentinel,30835,0,0.0
新北,MISSREASON_EMT_現場_GCS_V__invalid_or_out_of_range,30835,0,0.0
新北,EMT_現場_GCS_M,30835,1397,0.0453056591535592
新北,MISS_EMT_現場_GCS_M,30835,0,0.0
新北,MISSREASON_EMT_現場_GCS_M__source_missing,30835,0,0.0
新北,MISSREASON_EMT_現場_GCS_M__not_measured,30835,0,0.0
新北,MISSREASON_EMT_現場_GCS_M__sentinel,30835,0,0.0
新北,MISSREASON_EMT_現場_GCS_M__invalid_or_out_of_range,30835,0,0.0
新北,EMT_車上_舒張壓,30835,1908,0.0618777363385762
新北,MISS_EMT_車上_舒張壓,30835,0,0.0
新北,MISSREASON_EMT_車上_舒張壓__source_missing,30835,0,0.0
新北,MISSREASON_EMT_車上_舒張壓__not_measured,30835,0,0.0
新北,MISSREASON_EMT_車上_舒張壓__sentinel,30835,0,0.0
新北,MISSREASON_EMT_車上_舒張壓__invalid_or_out_of_range,30835,0,0.0
新北,EMT_車上_脈搏,30835,1268,0.0411221015080265
新北,MISS_EMT_車上_脈搏,30835,0,0.0
新北,MISSREASON_EMT_車上_脈搏__source_missing,30835,0,0.0
新北,MISSREASON_EMT_車上_脈搏__not_measured,30835,0,0.0
新北,MISSREASON_EMT_車上_脈搏__sentinel,30835,0,0.0
新北,MISSREASON_EMT_車上_脈搏__invalid_or_out_of_range,30835,0,0.0
新北,EMT_車上_呼吸,30835,1265,0.0410248094697583
新北,MISS_EMT_車上_呼吸,30835,0,0.0
新北,MISSREASON_EMT_車上_呼吸__source_missing,30835,0,0.0
新北,MISSREASON_EMT_車上_呼吸__not_measured,30835,0,0.0
新北,MISSREASON_EMT_車上_呼吸__sentinel,30835,0,0.0
新北,MISSREASON_EMT_車上_呼吸__invalid_or_out_of_range,30835,0,0.0
新北,EMT_車上_SPO2,30835,1273,0.0412842549051402
