task_id,no_text_task_id,group,outcome,model,split,metric,value,lower_ci,upper_ci,status,n,events,patient_groups,mixed_outcome_patient_groups,bootstrap_replicates,bootstrap_success,bootstrap_seed,bootstrap_method,group_stratum_rule,expected_group_multiplicity,legacy_overlapping_strata_ci,scope,source_id,source_candidate_sha256,source_acceptance_manifest_sha256,source_with_text_model_sha256
P1_05a-P3-mlp_plr,overall_legacy_P3_mlp_plr_no_text,overall,P3,mlp_plr,oof_2020_2023,AUPRC,0.35442563878119543,0.3211093523627241,0.3898373599026588,ESTIMATED,24784,759,19944,175,2000,2000,737734256,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_P3_mlp_plr_no_text,,eca256cc3ea60c53de7e145f3227ca4862fd41ae1c5711d1aee63a9baa397034,de24bf51f5e0bf4bae9c14dbc58fdf80f9db8f88dc583efdf6f595592e8826dd
P1_05a-P3-mlp_plr,overall_legacy_P3_mlp_plr_no_text,overall,P3,mlp_plr,oof_2020_2023,AUPRC_no_text,0.35177690804874756,0.3177272343502118,0.3886865738399539,ESTIMATED,24784,759,19944,175,2000,2000,737734256,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_P3_mlp_plr_no_text,,eca256cc3ea60c53de7e145f3227ca4862fd41ae1c5711d1aee63a9baa397034,de24bf51f5e0bf4bae9c14dbc58fdf80f9db8f88dc583efdf6f595592e8826dd
P1_05a-P3-mlp_plr,overall_legacy_P3_mlp_plr_no_text,overall,P3,mlp_plr,oof_2020_2023,Delta_AUPRC_text_minus_no_text,0.002648730732447868,-0.0065716280926698305,0.012098216960884534,ESTIMATED,24784,759,19944,175,2000,2000,737734256,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_P3_mlp_plr_no_text,,eca256cc3ea60c53de7e145f3227ca4862fd41ae1c5711d1aee63a9baa397034,de24bf51f5e0bf4bae9c14dbc58fdf80f9db8f88dc583efdf6f595592e8826dd
P1_05a-P3-mlp_plr,overall_legacy_P3_mlp_plr_no_text,overall,P3,mlp_plr,validation_2024,AUPRC,0.3826708494206758,0.3304964243493168,0.44796662612542576,ESTIMATED,7504,285,6600,41,2000,2000,3315331190,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_P3_mlp_plr_no_text,,eca256cc3ea60c53de7e145f3227ca4862fd41ae1c5711d1aee63a9baa397034,de24bf51f5e0bf4bae9c14dbc58fdf80f9db8f88dc583efdf6f595592e8826dd
P1_05a-P3-mlp_plr,overall_legacy_P3_mlp_plr_no_text,overall,P3,mlp_plr,validation_2024,AUPRC_no_text,0.37031593421376485,0.3195441952540383,0.43273186666445873,ESTIMATED,7504,285,6600,41,2000,2000,3315331190,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_P3_mlp_plr_no_text,,eca256cc3ea60c53de7e145f3227ca4862fd41ae1c5711d1aee63a9baa397034,de24bf51f5e0bf4bae9c14dbc58fdf80f9db8f88dc583efdf6f595592e8826dd
P1_05a-P3-mlp_plr,overall_legacy_P3_mlp_plr_no_text,overall,P3,mlp_plr,validation_2024,Delta_AUPRC_text_minus_no_text,0.012354915206910955,0.00018402797546171473,0.0264351850776214,ESTIMATED,7504,285,6600,41,2000,2000,3315331190,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_P3_mlp_plr_no_text,,eca256cc3ea60c53de7e145f3227ca4862fd41ae1c5711d1aee63a9baa397034,de24bf51f5e0bf4bae9c14dbc58fdf80f9db8f88dc583efdf6f595592e8826dd
P1_05a-S1-ft_transformer,overall_legacy_S1_ft_transformer_no_text,overall,S1,ft_transformer,oof_2020_2023,AUPRC,0.21860716162931387,0.18967737197863072,0.25656146771433713,ESTIMATED,24784,460,19944,125,2000,2000,1516833146,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_S1_ft_transformer_no_text,,925c660399369c63542b7323bab663c65cdb88c3154f6a270a5b2e9703322242,347ff59c7d74aa4e569b9d3116278ecf6cb4921b316e87c6054f871cb48f33fd
P1_05a-S1-ft_transformer,overall_legacy_S1_ft_transformer_no_text,overall,S1,ft_transformer,oof_2020_2023,AUPRC_no_text,0.20839874529810903,0.1806880834269954,0.24496597486944152,ESTIMATED,24784,460,19944,125,2000,2000,1516833146,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_S1_ft_transformer_no_text,,925c660399369c63542b7323bab663c65cdb88c3154f6a270a5b2e9703322242,347ff59c7d74aa4e569b9d3116278ecf6cb4921b316e87c6054f871cb48f33fd
P1_05a-S1-ft_transformer,overall_legacy_S1_ft_transformer_no_text,overall,S1,ft_transformer,oof_2020_2023,Delta_AUPRC_text_minus_no_text,0.01020841633120484,0.000630670512186863,0.02155203030387348,ESTIMATED,24784,460,19944,125,2000,2000,1516833146,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_S1_ft_transformer_no_text,,925c660399369c63542b7323bab663c65cdb88c3154f6a270a5b2e9703322242,347ff59c7d74aa4e569b9d3116278ecf6cb4921b316e87c6054f871cb48f33fd
P1_05a-S1-ft_transformer,overall_legacy_S1_ft_transformer_no_text,overall,S1,ft_transformer,validation_2024,AUPRC,0.41856023501796963,0.34896148529581306,0.4959868152077445,ESTIMATED,7504,191,6600,30,2000,2000,1625992698,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_S1_ft_transformer_no_text,,925c660399369c63542b7323bab663c65cdb88c3154f6a270a5b2e9703322242,347ff59c7d74aa4e569b9d3116278ecf6cb4921b316e87c6054f871cb48f33fd
P1_05a-S1-ft_transformer,overall_legacy_S1_ft_transformer_no_text,overall,S1,ft_transformer,validation_2024,AUPRC_no_text,0.38546518233234944,0.3224218216144302,0.4634529987221463,ESTIMATED,7504,191,6600,30,2000,2000,1625992698,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_S1_ft_transformer_no_text,,925c660399369c63542b7323bab663c65cdb88c3154f6a270a5b2e9703322242,347ff59c7d74aa4e569b9d3116278ecf6cb4921b316e87c6054f871cb48f33fd
P1_05a-S1-ft_transformer,overall_legacy_S1_ft_transformer_no_text,overall,S1,ft_transformer,validation_2024,Delta_AUPRC_text_minus_no_text,0.033095052685620185,-0.010102216725697097,0.07250270892004722,ESTIMATED,7504,191,6600,30,2000,2000,1625992698,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_S1_ft_transformer_no_text,,925c660399369c63542b7323bab663c65cdb88c3154f6a270a5b2e9703322242,347ff59c7d74aa4e569b9d3116278ecf6cb4921b316e87c6054f871cb48f33fd
