outcome,model,model_family,curve_type,grid_prediction,observed_probability,lower_ci,upper_ci,bootstrap_b,bootstrap_success,bootstrap_failures,bootstrap_minimum_success_required,status,kernel_bandwidth_logit,n,events,validation_cohort_n,coverage_rate,source_id
S1,missingness__median_indicator__xgboost__isotonic,missingness_sensitivity,flexible_kernel,0.14214463840399003,0.10316896348550028,0.09079382402881746,0.1167361951347878,2000,2000,0,1900,ESTIMATED,0.8511112820611403,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__isotonic,missingness_sensitivity,flexible_kernel,0.41304347826086957,0.3216954892945575,0.2863768128523569,0.3588212233257582,2000,2000,0,1900,ESTIMATED,0.8511112820611403,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.0003616390836082898,3.0855667440206293e-06,1.8344813452410074e-19,9.701667422839478e-06,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.0004774900962774803,2.8407496833714382e-05,1.4398392916461073e-16,8.80477791396888e-05,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.0006042789313371192,0.00012644934955874477,2.7556201175636893e-14,0.0003897302328259545,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.0007188641704389334,0.0002938103200333242,1.0090852368506327e-12,0.0008994941879685245,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.0008456469067151727,0.0005281035045346955,2.352982480278059e-11,0.0015920184101790049,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.0010156935327935398,0.0008164673372652418,6.185648081736075e-10,0.002425560656512,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.0012296756727989025,0.0010336016337545986,1.349591063958331e-08,0.0029377461777210876,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.0014964224775650548,0.0011227106223718833,2.1434820267043992e-07,0.0028707989322353604,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.001826501879037867,0.0010810778599916527,2.3543217777434296e-06,0.0031916410715804124,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.0022451482467896865,0.0008789853081847459,1.9250169704435692e-05,0.002558153598148235,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.002820754516890693,0.0006969567588345154,9.403399992151756e-05,0.001754464675071658,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.0034034456151154193,0.0010166235061833122,0.000253500163234303,0.0019378163797426154,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.004129130571642186,0.002070580111552569,0.000558594535318525,0.0039260153327909586,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.005046529407982909,0.0037396509256409525,0.001093423314371625,0.006704638773052221,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.006051329872957531,0.0052673597281735285,0.0019516427803304474,0.009050706911507035,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.007266038180873918,0.006584476528228937,0.0029792590073750807,0.010644557569172,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.008952806551948848,0.00825975075124142,0.004489916660236376,0.012554226637974267,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.011208905330521232,0.011101756776694735,0.006606763302609708,0.016479777198192696,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.014383277354090588,0.015157125267515363,0.009102459356262187,0.022084333086994527,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.018980517772844634,0.018841129945686232,0.01112106266344722,0.02708961666881863,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.02670900453878272,0.021962082433684235,0.013662069813405432,0.031595628281900684,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.039841547502758756,0.029096445039495576,0.01905635540447142,0.04099881463788346,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.06526726074566035,0.054987133344434794,0.03927616469656165,0.07169284361550568,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.12575674496346853,0.11715951153243617,0.08719831242662987,0.14737117987870052,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__platt,missingness_sensitivity,flexible_kernel,0.4574939216439087,0.39884645148131986,0.3094510234411993,0.4972949592128641,2000,2000,0,1900,ESTIMATED,0.32009997784873684,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.0007512217189650982,3.085566744166979e-06,1.942516598446343e-19,9.7003276636794e-06,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.0009965805109823124,2.840749719332806e-05,1.4886664531456857e-16,8.829080362909081e-05,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.0012662308872677386,0.0001264493495589015,2.7736016398371963e-14,0.0003884405045891801,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.0015107250533765184,0.00029381032221848625,1.0194523458279536e-12,0.000897585157600124,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.0017819660156965255,0.0005281035050831652,2.383078273404829e-11,0.0015970435963398068,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.002146748400409706,0.000816467337313939,6.335222619095981e-10,0.002375647787900073,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.00260708594461903,0.0010336016341529423,1.3743337922177063e-08,0.002853972011406163,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.003182566678151488,0.0011227106223784494,2.2346918023113453e-07,0.002859238255405473,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.003896657207515091,0.0010810778599888813,2.628023500715673e-06,0.0030131348078104845,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.004804782924475149,0.0008789853069903149,2.2347111006430103e-05,0.0025026478819182084,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.006056696998421103,0.0006969567588784147,9.408779003166222e-05,0.001685860374641807,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.007326871422119439,0.0010166235062256579,0.00025678218370103306,0.001963386955193394,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.008911573328077793,0.0020705801128034626,0.0005628400109397147,0.003958757758633238,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.010917912800796329,0.0037396509256926638,0.0012063032535820626,0.006776574599656789,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.013117657513357698,0.0052673597282051465,0.0019864983247918793,0.008979824468386735,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.01577830940485001,0.0065844765282134406,0.0030126847782807466,0.010685930501818318,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.01947268156334758,0.008259750751236786,0.004423175082131446,0.01261199409597636,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.02440910523291677,0.011101756776012345,0.006239813581634682,0.016502129809501116,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.03133762180805206,0.015157125263829351,0.008801194826949781,0.022421133146943117,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.041322700176388026,0.018841129927711753,0.01144044317285838,0.02727930225561534,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.05794696211814877,0.02196208236167296,0.013644234437800228,0.031145530206830745,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.08566069018095732,0.029096444417116993,0.019175189521784253,0.040697174473634086,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.1372538510710001,0.054987133343879696,0.03933881493573557,0.0710558174145933,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.24919908385723916,0.11715942045202034,0.08757776099711188,0.14750525897807484,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_indicator__xgboost__raw,missingness_sensitivity,flexible_kernel,0.6674370473623278,0.3988464208008112,0.3109953475783474,0.49550304141485974,2000,2000,0,1900,ESTIMATED,0.32569807818921354,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.0,0.00554016620498615,0.0013368537729450318,0.011157990696804653,2000,2000,0,1900,ESTIMATED,0.7663028268668324,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.0007698229407236335,0.0047539260762942325,0.0024310621632202775,0.007908300116820303,2000,2000,0,1900,ESTIMATED,0.7663028268668324,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.002793296089385475,0.006172536364327167,0.003977896587511239,0.008436044413426571,2000,2000,0,1900,ESTIMATED,0.7663028268668324,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.003182686187141948,0.006223020730164981,0.004078014223011368,0.008458736102044341,2000,2000,0,1900,ESTIMATED,0.7663028268668324,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.003380009657170449,0.006249389339116991,0.004111333682024956,0.008440247304830785,2000,2000,0,1900,ESTIMATED,0.7663028268668324,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.004847238542890717,0.00651889235633835,0.00445796936205381,0.008716459901245595,2000,2000,0,1900,ESTIMATED,0.7663028268668324,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.015037593984962405,0.013736924632586942,0.010776215037151097,0.016799104386811814,2000,2000,0,1900,ESTIMATED,0.7663028268668324,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.020637898686679174,0.018832363431787735,0.014802758274749384,0.022874852627203214,2000,2000,0,1900,ESTIMATED,0.7663028268668324,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.0273972602739726,0.02412785516393895,0.019488223261400903,0.029072120587690636,2000,2000,0,1900,ESTIMATED,0.7663028268668324,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.03787878787878788,0.031323677620737636,0.025876552113580222,0.03735193664786583,2000,2000,0,1900,ESTIMATED,0.7663028268668324,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.052054794520547946,0.04102916795224686,0.03450664525249156,0.04809357379395506,2000,2000,0,1900,ESTIMATED,0.7663028268668324,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.09913793103448276,0.08239963465908413,0.07103436990891379,0.09457970432409124,2000,2000,0,1900,ESTIMATED,0.7663028268668324,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.4148936170212766,0.3179079863290695,0.2680574243314982,0.3698774576341655,2000,2000,0,1900,ESTIMATED,0.7663028268668324,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,1.8365141969500346e-05,0.0036162107267712776,7.950477774621073e-09,0.011644993326725089,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,5.119745440811314e-05,0.0005613669252405541,0.00012616767975889154,0.001193337524121974,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.00013548942369063415,0.00822598254021023,0.0006325667881528853,0.017973971849884827,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.00027648060765390225,0.005980379008071381,0.0016711431995700026,0.011545729834025785,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.00044776668861814416,0.005452859533632967,0.0013294558422537821,0.010784631854948172,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.0007182474126245662,0.006868986672505949,0.0028282135348584743,0.012130192582329934,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.001090340923564192,0.009100393485634106,0.0036217114633463675,0.015990556367486437,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.0016199414418393745,0.007664966379298027,0.003207907862209879,0.01297729632318527,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.0023083720219670774,0.005840563527525232,0.0026808553315709653,0.009579056384642634,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.003324312813272492,0.005944327756630292,0.002403745093448121,0.010294829837413243,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.004514900497520323,0.005760460506763605,0.0024850770131094775,0.009663016740715773,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.005921981072312394,0.00524071275166075,0.002325034821902768,0.008643862296323622,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.00734410448481868,0.005154305495736926,0.0025699522205552988,0.00823533147229694,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.008996917051487032,0.005577010144342932,0.002939677537613313,0.008516659890145674,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.010832749266093756,0.006409372042863142,0.003585063392952142,0.009407101104172904,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.012751252315515691,0.007465024472826454,0.004427729358512694,0.010764779584433875,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.014929407788032617,0.008798078845390165,0.005514662879215304,0.012319634870811835,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.01762319637020171,0.010658292731785608,0.00704100324834265,0.014590476826423142,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.020676569340857865,0.013109496112246644,0.009262352455758684,0.017474150812568874,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.02421790124589388,0.016392634507774197,0.011952962553587724,0.021393487598916676,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.030103007029783267,0.022475222687004158,0.0166856442220567,0.028880210832238195,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.03893970779071047,0.03165572459066739,0.024117088364912498,0.03951762056719251,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.05332926412195476,0.04592174012161999,0.03606100588469089,0.056648467349824344,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.08430330526766934,0.08723587945600404,0.06967293551384951,0.10482038706703908,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.4022870710654078,0.2792824687690562,0.19765672570980078,0.3687861494762147,2000,2000,0,1900,ESTIMATED,0.4099586117600214,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__raw,missingness_sensitivity,flexible_kernel,1.2897353595055005e-10,0.0036162107267712776,7.883009283331473e-09,0.011424187536160497,2000,2000,0,1900,ESTIMATED,0.994845343097929,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__raw,missingness_sensitivity,flexible_kernel,1.2037389207448995e-07,0.0005613681539741434,0.0001246041315704135,0.0012060472503500448,2000,2000,0,1900,ESTIMATED,0.994845343097929,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__raw,missingness_sensitivity,flexible_kernel,1.2772661061537768e-06,0.008225986671796214,0.0005861259440987615,0.0180237032768228,2000,2000,0,1900,ESTIMATED,0.994845343097929,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__raw,missingness_sensitivity,flexible_kernel,7.2130443310466954e-06,0.0059803779870260705,0.00147812032207525,0.011658298021697811,2000,2000,0,1900,ESTIMATED,0.994845343097929,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__raw,missingness_sensitivity,flexible_kernel,2.3249562043368278e-05,0.00545285943059714,0.0013929783252165748,0.010377121708252725,2000,2000,0,1900,ESTIMATED,0.994845343097929,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__raw,missingness_sensitivity,flexible_kernel,7.322964944405989e-05,0.006868988296162479,0.002730129570988411,0.011899433166775355,2000,2000,0,1900,ESTIMATED,0.994845343097929,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.0002018157117392699,0.00910039348575404,0.003553090167991526,0.015831387557784626,2000,2000,0,1900,ESTIMATED,0.994845343097929,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.0005279723881911237,0.007664966256106178,0.0031721305873614793,0.012909402042809073,2000,2000,0,1900,ESTIMATED,0.994845343097929,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.0012481505929328124,0.005840563280456575,0.0027080957627884793,0.00964146176483571,2000,2000,0,1900,ESTIMATED,0.994845343097929,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.0030265364534948947,0.005944327776952057,0.002314980059311418,0.01036696407142112,2000,2000,0,1900,ESTIMATED,0.994845343097929,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.006358760107862611,0.00576045970958845,0.0023493561265059025,0.009552189837136718,2000,2000,0,1900,ESTIMATED,0.994845343097929,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.0122515224368318,0.00524071273915157,0.0023912379906661633,0.008483318837920835,2000,2000,0,1900,ESTIMATED,0.994845343097929,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.020552352524027043,0.0051543055180341135,0.0025441310178727643,0.008133722344640385,2000,2000,0,1900,ESTIMATED,0.994845343097929,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.033330366392965875,0.0055770111506324846,0.002972071478343448,0.008460365475193903,2000,2000,0,1900,ESTIMATED,0.994845343097929,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.051550286768568244,0.006409372046719831,0.0036111776428038142,0.009583426201998146,2000,2000,0,1900,ESTIMATED,0.994845343097929,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.0750300179109318,0.007465025256949985,0.0044918618499744985,0.010855546555504008,2000,2000,0,1900,ESTIMATED,0.994845343097929,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.10680360014716836,0.00879807884540333,0.005616170556341303,0.012326602533539106,2000,2000,0,1900,ESTIMATED,0.994845343097929,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.1525653541763442,0.010658298421405758,0.007076331119465096,0.014383667068584809,2000,2000,0,1900,ESTIMATED,0.994845343097929,7504.0,191.0,7504,1.0,s0025
S1,missingness__median_no_indicator__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.21093189165290552,0.013109496166024023,0.009228790062919184,0.017095709897555857,2000,2000,0,1900,ESTIMATED,0.994845343097929,7504.0,191.0,7504,1.0,s0025
