group,analysis_split,feature,n,missing_n,missing_rate
surgery,train_2020_2023,EMT_問卷_右瞳孔光反射__+,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_右瞳孔光反射__-,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_右瞳孔光反射__無法測量,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_右瞳孔光反射__眼疾,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_右瞳孔光反射__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_右瞳孔光反射__MISSING,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_氣管位置__其他,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_氣管位置__正常,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_氣管位置__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_氣管位置__MISSING,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_頸靜脈怒張__其他,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_頸靜脈怒張__有,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_頸靜脈怒張__無,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_頸靜脈怒張__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_頸靜脈怒張__MISSING,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_血糖狀態__High,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_血糖狀態__Low,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_血糖狀態__否,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_血糖狀態__否、其他,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_血糖狀態__否、創傷,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_血糖狀態__否、拒絕,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_血糖狀態__否、躁動,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_血糖狀態__血糖值紀錄,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_血糖狀態__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_血糖狀態__MISSING,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_靜脈輸液種類__0.9%N.S.,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_靜脈輸液種類__5%G.W.,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_靜脈輸液種類__50%G.W.,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_靜脈輸液種類__IV,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_靜脈輸液種類__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_靜脈輸液種類__MISSING,8731,0,0.0
surgery,train_2020_2023,EMT_推定派遣類別__中毒/自傷,8731,0,0.0
surgery,train_2020_2023,EMT_推定派遣類別__交通事故傷,8731,0,0.0
surgery,train_2020_2023,EMT_推定派遣類別__內科急病,8731,0,0.0
surgery,train_2020_2023,EMT_推定派遣類別__其他外傷,8731,0,0.0
surgery,train_2020_2023,EMT_推定派遣類別__精神行為異常,8731,0,0.0
surgery,train_2020_2023,EMT_推定派遣類別__路倒/無意識,8731,0,0.0
surgery,train_2020_2023,EMT_推定派遣類別__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_推定派遣類別__MISSING,8731,0,0.0
surgery,train_2020_2023,EMT_有燒燙傷__False,8731,0,0.0
surgery,train_2020_2023,EMT_有燒燙傷__True,8731,0,0.0
surgery,train_2020_2023,EMT_有燒燙傷__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_有燒燙傷__MISSING,8731,0,0.0
surgery,train_2020_2023,EMT_心律臆斷__Atrial fibrillation,8731,0,0.0
surgery,train_2020_2023,EMT_心律臆斷__Normal Sinus Rhythm,8731,0,0.0
surgery,train_2020_2023,EMT_心律臆斷__ST段下降,8731,0,0.0
surgery,train_2020_2023,EMT_心律臆斷__Sinus Bradycardia,8731,0,0.0
surgery,train_2020_2023,EMT_心律臆斷__Sinus Tachycardia,8731,0,0.0
surgery,train_2020_2023,EMT_心律臆斷__其他波形,8731,0,0.0
surgery,train_2020_2023,EMT_心律臆斷__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_心律臆斷__MISSING,8731,0,0.0
surgery,train_2020_2023,"EMT_台北_創傷類型__創傷-一般外傷,肢體外傷,摔跌傷",8731,0,0.0
surgery,train_2020_2023,"EMT_台北_創傷類型__創傷-一般外傷,頭部外傷,摔跌傷",8731,0,0.0
surgery,train_2020_2023,EMT_台北_創傷類型__創傷-交通事故(機車),8731,0,0.0
surgery,train_2020_2023,"EMT_台北_創傷類型__非創傷-一般疾病,噁心嘔吐腹瀉",8731,0,0.0
surgery,train_2020_2023,"EMT_台北_創傷類型__非創傷-一般疾病,肢體無力",8731,0,0.0
surgery,train_2020_2023,"EMT_台北_創傷類型__非創傷-一般疾病,頭痛頭暈昏倒昏厥",8731,0,0.0
surgery,train_2020_2023,EMT_台北_創傷類型__非創傷-呼吸問題,8731,0,0.0
surgery,train_2020_2023,EMT_台北_創傷類型__非創傷-昏迷,8731,0,0.0
surgery,train_2020_2023,EMT_台北_創傷類型__非創傷-腹痛,8731,0,0.0
surgery,train_2020_2023,EMT_台北_創傷類型__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_台北_創傷類型__MISSING,8731,0,0.0
surgery,train_2020_2023,EMT_特殊表類型__OHCA,8731,0,0.0
surgery,train_2020_2023,EMT_特殊表類型__呼吸喘/慢/使用呼吸輔助肌肉,8731,0,0.0
surgery,train_2020_2023,EMT_特殊表類型__心臟不適,8731,0,0.0
surgery,train_2020_2023,EMT_特殊表類型__癲癇重積,8731,0,0.0
surgery,train_2020_2023,EMT_特殊表類型__腦中風評估,8731,0,0.0
surgery,train_2020_2023,EMT_特殊表類型__過敏性休克,8731,0,0.0
surgery,train_2020_2023,EMT_特殊表類型__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_特殊表類型__MISSING,8731,0,0.0
surgery,train_2020_2023,EMT_台北_心梗登錄__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_台北_心梗登錄__MISSING,8731,0,0.0
surgery,train_2020_2023,EMT_台北_中風登錄__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_台北_中風登錄__MISSING,8731,0,0.0
surgery,train_2020_2023,EMT_台北_CPR停止登錄__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_台北_CPR停止登錄__MISSING,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故患者__乘客,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故患者__行人,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故患者__駕駛,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故患者__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故患者__MISSING,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故種類__人,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故種類__人、其他,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故種類__其他,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故種類__機車,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故種類__機車、人,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故種類__機車、人、其他,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故種類__機車、其他,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故種類__機車、腳踏車,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故種類__機車、腳踏車、其他,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故種類__汽車,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故種類__汽車、人,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故種類__汽車、人、其他,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故種類__汽車、其他,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故種類__汽車、機車,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故種類__汽車、機車、其他,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故種類__汽車、腳踏車,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故種類__腳踏車,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故種類__腳踏車、其他,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故種類__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_交通事故種類__MISSING,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_保護裝置狀態__安全帶,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_保護裝置狀態__安全帽,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_保護裝置狀態__無,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_保護裝置狀態__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_保護裝置狀態__MISSING,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_非交通事故種類__其他,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_非交通事故種類__切割,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_非交通事故種類__墜落,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_非交通事故種類__壓夾,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_非交通事故種類__撞擊,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_非交通事故種類__生物咬螫,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_非交通事故種類__跌摔,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_非交通事故種類__鈍毆,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_非交通事故種類__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_非交通事故種類__MISSING,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_危急個案__否,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_危急個案__是,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_危急個案__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_危急個案__MISSING,8731,0,0.0
surgery,train_2020_2023,EMT_現場_意識_AVPU,8731,0,0.0
surgery,train_2020_2023,EMT_過去病史__HIV(+),8731,0,0.0
surgery,train_2020_2023,EMT_過去病史__不詳,8731,0,0.0
surgery,train_2020_2023,EMT_過去病史__其他,8731,0,0.0
surgery,train_2020_2023,EMT_過去病史__心臟疾病,8731,0,0.0
surgery,train_2020_2023,EMT_過去病史__惡性腫瘤,8731,0,0.0
surgery,train_2020_2023,EMT_過去病史__氣喘,8731,0,0.0
surgery,train_2020_2023,EMT_過去病史__癲癇,8731,0,0.0
surgery,train_2020_2023,EMT_過去病史__精神疾病,8731,0,0.0
surgery,train_2020_2023,EMT_過去病史__糖尿病,8731,0,0.0
surgery,train_2020_2023,EMT_過去病史__肝臟疾病,8731,0,0.0
surgery,train_2020_2023,EMT_過去病史__肺臟疾病,8731,0,0.0
surgery,train_2020_2023,EMT_過去病史__腎臟疾病,8731,0,0.0
surgery,train_2020_2023,EMT_過去病史__腦血管疾病,8731,0,0.0
surgery,train_2020_2023,EMT_過去病史__高血壓,8731,0,0.0
surgery,train_2020_2023,EMT_過去病史__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_過去病史__source_available,8731,0,0.0
surgery,train_2020_2023,EMT_過去病史__explicit_none,8731,0,0.0
surgery,train_2020_2023,EMT_過去病史__source_missing,8731,0,0.0
surgery,train_2020_2023,EMT_過敏史__不清楚,8731,0,0.0
surgery,train_2020_2023,EMT_過敏史__不詳,8731,0,0.0
surgery,train_2020_2023,EMT_過敏史__其他,8731,0,0.0
surgery,train_2020_2023,EMT_過敏史__藥物,8731,0,0.0
surgery,train_2020_2023,EMT_過敏史__食物,8731,0,0.0
surgery,train_2020_2023,EMT_過敏史__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_過敏史__source_available,8731,0,0.0
surgery,train_2020_2023,EMT_過敏史__explicit_none,8731,0,0.0
surgery,train_2020_2023,EMT_過敏史__source_missing,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__OHCA,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__上腹痛,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__下腹痛,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__其他,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__冒冷汗,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__吐.咳血,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__呼吸喘.慢.使用輔助肌,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__呼吸道梗塞,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__嘔吐.噁心,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__心臟不適,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__急產,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__急產（接生）,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__挫.擦傷,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__撕裂.切割傷,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__斷肢,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__昏厥,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__無意識.意識不清,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__燒燙傷,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__疑似一氧化碳中毒,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__疑似毒物.氣中毒,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__疑似藥物過量,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__癲癇.抽搐,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__發燒.發冷,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__碎裂傷,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__穿刺傷,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__肢體無力,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__肢體疼痛,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__肢體麻痺,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__背.肩痛,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__胸痛.悶,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__腹瀉,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__虛弱,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__血便.尿,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__血腫,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__行為神智異常,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__過敏,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__非外傷出血,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__頭暈,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__頭痛,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__骨折.脫位,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__source_available,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__explicit_none,8731,0,0.0
surgery,train_2020_2023,EMT_主訴_結構化__source_missing,8731,0,0.0
surgery,train_2020_2023,EMT_紅旗__DNR.放棄急救,8731,0,0.0
surgery,train_2020_2023,EMT_紅旗__休克.低血壓,8731,0,0.0
surgery,train_2020_2023,EMT_紅旗__呼吸窘迫.低血氧,8731,0,0.0
surgery,train_2020_2023,EMT_紅旗__大出血,8731,0,0.0
surgery,train_2020_2023,EMT_紅旗__心跳呼吸停止.PEA,8731,0,0.0
surgery,train_2020_2023,EMT_紅旗__意識改變,8731,0,0.0
surgery,train_2020_2023,EMT_紅旗__抽搐,8731,0,0.0
surgery,train_2020_2023,EMT_紅旗__疑似中風,8731,0,0.0
surgery,train_2020_2023,EMT_紅旗__胸痛疑似ACS,8731,0,0.0
surgery,train_2020_2023,EMT_紅旗__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_紅旗__source_available,8731,0,0.0
surgery,train_2020_2023,EMT_紅旗__explicit_none,8731,0,0.0
surgery,train_2020_2023,EMT_紅旗__source_missing,8731,0,0.0
surgery,train_2020_2023,EMT_創傷機轉_合併__交通-機車,8731,0,0.0
surgery,train_2020_2023,EMT_創傷機轉_合併__交通-汽車,8731,0,0.0
surgery,train_2020_2023,EMT_創傷機轉_合併__交通-腳踏車,8731,0,0.0
surgery,train_2020_2023,EMT_創傷機轉_合併__交通-行人,8731,0,0.0
surgery,train_2020_2023,EMT_創傷機轉_合併__其他外傷,8731,0,0.0
surgery,train_2020_2023,EMT_創傷機轉_合併__燒燙,8731,0,0.0
surgery,train_2020_2023,EMT_創傷機轉_合併__生物咬螫,8731,0,0.0
surgery,train_2020_2023,EMT_創傷機轉_合併__穿刺切割,8731,0,0.0
surgery,train_2020_2023,EMT_創傷機轉_合併__跌落墜落,8731,0,0.0
surgery,train_2020_2023,EMT_創傷機轉_合併__鈍傷撞擊,8731,0,0.0
surgery,train_2020_2023,EMT_創傷機轉_合併__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_創傷機轉_合併__source_available,8731,0,0.0
surgery,train_2020_2023,EMT_創傷機轉_合併__explicit_none,8731,0,0.0
surgery,train_2020_2023,EMT_創傷機轉_合併__source_missing,8731,0,0.0
surgery,train_2020_2023,EMT_處置_合併__CPR,8731,0,0.0
surgery,train_2020_2023,EMT_處置_合併__保暖,8731,0,0.0
surgery,train_2020_2023,EMT_處置_合併__傷口處置,8731,0,0.0
surgery,train_2020_2023,EMT_處置_合併__固定,8731,0,0.0
surgery,train_2020_2023,EMT_處置_合併__心理支持,8731,0,0.0
surgery,train_2020_2023,EMT_處置_合併__生命徵象監測,8731,0,0.0
surgery,train_2020_2023,EMT_處置_合併__給氧,8731,0,0.0
surgery,train_2020_2023,EMT_處置_合併__給藥,8731,0,0.0
surgery,train_2020_2023,EMT_處置_合併__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_處置_合併__source_available,8731,0,0.0
surgery,train_2020_2023,EMT_處置_合併__explicit_none,8731,0,0.0
surgery,train_2020_2023,EMT_處置_合併__source_missing,8731,0,0.0
surgery,train_2020_2023,EMT_特殊表登錄_合併__ACS,8731,0,0.0
surgery,train_2020_2023,EMT_特殊表登錄_合併__CVA,8731,0,0.0
surgery,train_2020_2023,EMT_特殊表登錄_合併__OHCA,8731,0,0.0
surgery,train_2020_2023,EMT_特殊表登錄_合併__呼吸窘迫,8731,0,0.0
surgery,train_2020_2023,EMT_特殊表登錄_合併__癲癇重積,8731,0,0.0
surgery,train_2020_2023,EMT_特殊表登錄_合併__過敏性休克,8731,0,0.0
surgery,train_2020_2023,EMT_特殊表登錄_合併__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_特殊表登錄_合併__source_available,8731,0,0.0
surgery,train_2020_2023,EMT_特殊表登錄_合併__explicit_none,8731,0,0.0
surgery,train_2020_2023,EMT_特殊表登錄_合併__source_missing,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_一般處置__下肢抬高,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_一般處置__保暖,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_一般處置__其他,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_一般處置__半坐臥,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_一般處置__心律監視,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_一般處置__心理支持,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_一般處置__生命徵象監測,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_一般處置__生產/左側臥,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_一般處置__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_一般處置__source_available,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_一般處置__explicit_none,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_一般處置__source_missing,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_呼吸給氧裝置__NRM,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_呼吸給氧裝置__口咽呼吸道,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_呼吸給氧裝置__正壓給氧,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_呼吸給氧裝置__氧氣面罩,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_呼吸給氧裝置__氧氣鼻管,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_呼吸給氧裝置__鼻咽呼吸道,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_呼吸給氧裝置__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_呼吸給氧裝置__source_available,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_呼吸給氧裝置__explicit_none,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_呼吸給氧裝置__source_missing,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_創傷處置__KED固定,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_創傷處置__包紮止血,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_創傷處置__夾板\三角巾,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_創傷處置__抽吸式護木,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_創傷處置__清洗傷口,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_創傷處置__長背板\頭部固定,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_創傷處置__頸圈,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_創傷處置__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_創傷處置__source_available,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_創傷處置__explicit_none,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_創傷處置__source_missing,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_加護處置__0.9%N.S.,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_加護處置__5%G.W.,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_加護處置__50%G.W.,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_加護處置__Berotec支氣管擴張劑,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_加護處置__IV,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_加護處置__不建議AED電擊,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_加護處置__糖粉（水）,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_加護處置__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_加護處置__source_available,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_加護處置__explicit_none,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_加護處置__source_missing,8731,0,0.0
surgery,train_2020_2023,EMT_台北_呼吸處置__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_台北_呼吸處置__source_available,8731,0,0.0
surgery,train_2020_2023,EMT_台北_呼吸處置__explicit_none,8731,0,0.0
surgery,train_2020_2023,EMT_台北_呼吸處置__source_missing,8731,0,0.0
surgery,train_2020_2023,EMT_台北_CPR處置__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_台北_CPR處置__source_available,8731,0,0.0
surgery,train_2020_2023,EMT_台北_CPR處置__explicit_none,8731,0,0.0
surgery,train_2020_2023,EMT_台北_CPR處置__source_missing,8731,0,0.0
surgery,train_2020_2023,EMT_台北_藥物處置__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_台北_藥物處置__source_available,8731,0,0.0
surgery,train_2020_2023,EMT_台北_藥物處置__explicit_none,8731,0,0.0
surgery,train_2020_2023,EMT_台北_藥物處置__source_missing,8731,0,0.0
surgery,train_2020_2023,EMT_台北_創傷處置__包紮,8731,0,0.0
surgery,train_2020_2023,EMT_台北_創傷處置__止血,8731,0,0.0
surgery,train_2020_2023,EMT_台北_創傷處置__清洗傷口,8731,0,0.0
surgery,train_2020_2023,EMT_台北_創傷處置__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_台北_創傷處置__source_available,8731,0,0.0
surgery,train_2020_2023,EMT_台北_創傷處置__explicit_none,8731,0,0.0
surgery,train_2020_2023,EMT_台北_創傷處置__source_missing,8731,0,0.0
surgery,train_2020_2023,EMT_台北_後送姿勢__半坐臥,8731,0,0.0
surgery,train_2020_2023,EMT_台北_後送姿勢__平躺,8731,0,0.0
surgery,train_2020_2023,EMT_台北_後送姿勢__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_台北_後送姿勢__source_available,8731,0,0.0
surgery,train_2020_2023,EMT_台北_後送姿勢__explicit_none,8731,0,0.0
surgery,train_2020_2023,EMT_台北_後送姿勢__source_missing,8731,0,0.0
surgery,train_2020_2023,EMT_台北_其他處置__保暖,8731,0,0.0
surgery,train_2020_2023,EMT_台北_其他處置__心理支持,8731,0,0.0
surgery,train_2020_2023,EMT_台北_其他處置__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_台北_其他處置__source_available,8731,0,0.0
surgery,train_2020_2023,EMT_台北_其他處置__explicit_none,8731,0,0.0
surgery,train_2020_2023,EMT_台北_其他處置__source_missing,8731,0,0.0
surgery,train_2020_2023,EMT_台北_給藥__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_台北_給藥__source_available,8731,0,0.0
surgery,train_2020_2023,EMT_台北_給藥__explicit_none,8731,0,0.0
surgery,train_2020_2023,EMT_台北_給藥__source_missing,8731,0,0.0
surgery,train_2020_2023,EMT_補述_紅旗__DNR.放棄急救,8731,0,0.0
surgery,train_2020_2023,EMT_補述_紅旗__休克.低血壓,8731,0,0.0
surgery,train_2020_2023,EMT_補述_紅旗__呼吸窘迫.低血氧,8731,0,0.0
surgery,train_2020_2023,EMT_補述_紅旗__大出血,8731,0,0.0
surgery,train_2020_2023,EMT_補述_紅旗__心跳呼吸停止.PEA,8731,0,0.0
surgery,train_2020_2023,EMT_補述_紅旗__意識改變,8731,0,0.0
surgery,train_2020_2023,EMT_補述_紅旗__抽搐,8731,0,0.0
surgery,train_2020_2023,EMT_補述_紅旗__疑似中風,8731,0,0.0
surgery,train_2020_2023,EMT_補述_紅旗__胸痛疑似ACS,8731,0,0.0
surgery,train_2020_2023,EMT_補述_紅旗__OTHER_RARE,8731,0,0.0
surgery,train_2020_2023,EMT_補述_紅旗__source_available,8731,0,0.0
surgery,train_2020_2023,EMT_補述_紅旗__explicit_none,8731,0,0.0
surgery,train_2020_2023,EMT_補述_紅旗__source_missing,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_過去病史__HIV(+),8731,0,0.0
surgery,train_2020_2023,EMT_問卷_過去病史__不詳,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_過去病史__其他,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_過去病史__心臟疾病,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_過去病史__惡性腫瘤,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_過去病史__氣喘,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_過去病史__癲癇,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_過去病史__精神疾病,8731,0,0.0
surgery,train_2020_2023,EMT_問卷_過去病史__糖尿病,8731,0,0.0
