id,group,outcome,model,alias_of,trained_population,evaluation_population,split,coverage,target_n,row_set_sha256,metric,value,lower_ci,upper_ci,status,reason,n,events,patient_groups,bootstrap_b,bootstrap_success,bootstrap_minimum_success_required,bootstrap_method,seed,derived_seed,model_point_value
medicine_S1_logistic_l2,medicine,S1,logistic_l2,,overall,medicine,validation_2024,exact_current_cohort,4770,7960c3127977b086d8b2ebc49273972f5e3d48dcd91fc5bce3bebfb2b4b8d464,Brier,0.1494897308282011,0.14141827307021243,0.15806793186506535,ESTIMATED,,4770,174,4071,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,653504219,0.1494897308282011
medicine_S1_score_NEWS2,medicine,S1,score_NEWS2,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,88c03a43fd63f9f7b0f8049a1de628d3144d74d2d7666f40a8f1bd4b3f5739bd,AUROC,0.682842377260982,0.6238489606716351,0.7357870615915393,ESTIMATED,,986,86,886,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,465966927,0.682842377260982
medicine_S1_score_NEWS2,medicine,S1,score_NEWS2,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,88c03a43fd63f9f7b0f8049a1de628d3144d74d2d7666f40a8f1bd4b3f5739bd,AUPRC,0.15958237530809652,0.12459112926847025,0.21423973680862174,ESTIMATED,,986,86,886,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,465966927,0.15958237530809652
medicine_S1_score_NEWS2,medicine,S1,score_NEWS2,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,88c03a43fd63f9f7b0f8049a1de628d3144d74d2d7666f40a8f1bd4b3f5739bd,Brier,0.2236252034198327,0.21292430145028474,0.23480934207698542,ESTIMATED,,986,86,886,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,465966927,0.2236252034198327
medicine_S1_score_rSIG,medicine,S1,score_rSIG,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,98e76858e58f643d05d48cbaceb02e25743f80a46ee195958b082c24bb41fd1b,AUROC,0.7910609399595232,0.7446232024349569,0.8353823125374054,ESTIMATED,,4572,125,3920,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2390412147,0.7910609399595232
medicine_S1_score_rSIG,medicine,S1,score_rSIG,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,98e76858e58f643d05d48cbaceb02e25743f80a46ee195958b082c24bb41fd1b,AUPRC,0.11626919542371023,0.09328314328418788,0.15690907299072124,ESTIMATED,,4572,125,3920,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2390412147,0.11626919542371023
medicine_S1_score_rSIG,medicine,S1,score_rSIG,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,98e76858e58f643d05d48cbaceb02e25743f80a46ee195958b082c24bb41fd1b,Brier,0.21159161587593767,0.20543677308908193,0.2178355969263134,ESTIMATED,,4572,125,3920,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2390412147,0.21159161587593767
medicine_S1_score_rSIG_Age,medicine,S1,score_rSIG_Age,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,b142c734ff665a9dcf5ccfad408f4f85c042489c496bbf4221e3dc65db87befe,AUROC,0.8341845184518452,0.7983656972747117,0.8685141153283371,ESTIMATED,,4569,125,3917,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2420485085,0.8341845184518452
medicine_S1_score_rSIG_Age,medicine,S1,score_rSIG_Age,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,b142c734ff665a9dcf5ccfad408f4f85c042489c496bbf4221e3dc65db87befe,AUPRC,0.13244508136606079,0.10600728626324481,0.17636336595332547,ESTIMATED,,4569,125,3917,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2420485085,0.13244508136606079
medicine_S1_score_rSIG_Age,medicine,S1,score_rSIG_Age,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,b142c734ff665a9dcf5ccfad408f4f85c042489c496bbf4221e3dc65db87befe,Brier,0.22055803796803755,0.2129541444684262,0.2288230852420696,ESTIMATED,,4569,125,3917,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2420485085,0.22055803796803755
medicine_S1_score_SIA_G,medicine,S1,score_SIA_G,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,b142c734ff665a9dcf5ccfad408f4f85c042489c496bbf4221e3dc65db87befe,AUROC,0.8341863186318631,0.7992438117112085,0.8678234310017456,ESTIMATED,,4569,125,3917,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1847194278,0.8341863186318631
medicine_S1_score_SIA_G,medicine,S1,score_SIA_G,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,b142c734ff665a9dcf5ccfad408f4f85c042489c496bbf4221e3dc65db87befe,AUPRC,0.13244642953953065,0.10583587535196125,0.1767306932705699,ESTIMATED,,4569,125,3917,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1847194278,0.13244642953953065
medicine_S1_score_SIA_G,medicine,S1,score_SIA_G,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,b142c734ff665a9dcf5ccfad408f4f85c042489c496bbf4221e3dc65db87befe,Brier,0.17979289557295286,0.1733257504064308,0.186166526098506,ESTIMATED,,4569,125,3917,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1847194278,0.17979289557295286
medicine_S1_score_SI_G,medicine,S1,score_SI_G,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,98e76858e58f643d05d48cbaceb02e25743f80a46ee195958b082c24bb41fd1b,AUROC,0.7910528446143468,0.743207981699051,0.8332224558687202,ESTIMATED,,4572,125,3920,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1991423137,0.7910528446143468
medicine_S1_score_SI_G,medicine,S1,score_SI_G,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,98e76858e58f643d05d48cbaceb02e25743f80a46ee195958b082c24bb41fd1b,AUPRC,0.11626264832123985,0.09212436540980178,0.1600691864865964,ESTIMATED,,4572,125,3920,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1991423137,0.11626264832123985
medicine_S1_score_SI_G,medicine,S1,score_SI_G,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,98e76858e58f643d05d48cbaceb02e25743f80a46ee195958b082c24bb41fd1b,Brier,0.18529629569404066,0.17962875835956987,0.19136966457468188,ESTIMATED,,4572,125,3920,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1991423137,0.18529629569404066
medicine_S1_score_SI,medicine,S1,score_SI,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,0ab2354f3d43a9665c0585455f6777c391ac11abecbe02c6911b0c08220b52ff,AUROC,0.6747010582010582,0.6266165408086302,0.7255682808077015,ESTIMATED,,4626,126,3949,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2614945761,0.6747010582010582
medicine_S1_score_SI,medicine,S1,score_SI,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,0ab2354f3d43a9665c0585455f6777c391ac11abecbe02c6911b0c08220b52ff,AUPRC,0.06617161101341876,0.05079783600453416,0.09564606287165618,ESTIMATED,,4626,126,3949,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2614945761,0.06617161101341876
medicine_S1_score_SI,medicine,S1,score_SI,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,0ab2354f3d43a9665c0585455f6777c391ac11abecbe02c6911b0c08220b52ff,Brier,0.23906054899691395,0.23432858689198272,0.24373072123464873,ESTIMATED,,4626,126,3949,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2614945761,0.23906054899691395
medicine_S1_score_mSI,medicine,S1,score_mSI,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,16a58766becef016afc355b385465e1fbd58c33007a151d81108f4d70c979f10,AUROC,0.6994970527934392,0.6444711298536132,0.754920903987225,ESTIMATED,,4006,104,3427,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,92840750,0.6994970527934392
medicine_S1_score_mSI,medicine,S1,score_mSI,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,16a58766becef016afc355b385465e1fbd58c33007a151d81108f4d70c979f10,AUPRC,0.08529140342522833,0.060943229425755155,0.13492793442657527,ESTIMATED,,4006,104,3427,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,92840750,0.08529140342522833
medicine_S1_score_mSI,medicine,S1,score_mSI,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,16a58766becef016afc355b385465e1fbd58c33007a151d81108f4d70c979f10,Brier,0.22787688210637735,0.22342920073656033,0.23249851670903904,ESTIMATED,,4006,104,3427,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,92840750,0.22787688210637735
medicine_S1_score_aSI,medicine,S1,score_aSI,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,1014b45c25e6bd3b6cb572e528182234d15808c04aab1b2caff8682d103c0a2b,AUROC,0.7752055161995122,0.7370271779975456,0.8114595812954037,ESTIMATED,,4623,126,3946,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2803696996,0.7752055161995122
medicine_S1_score_aSI,medicine,S1,score_aSI,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,1014b45c25e6bd3b6cb572e528182234d15808c04aab1b2caff8682d103c0a2b,AUPRC,0.08624116243909961,0.06879695898955164,0.11701421010423656,ESTIMATED,,4623,126,3946,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2803696996,0.08624116243909961
medicine_S1_score_aSI,medicine,S1,score_aSI,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,1014b45c25e6bd3b6cb572e528182234d15808c04aab1b2caff8682d103c0a2b,Brier,0.23396701500930156,0.22645941422269972,0.24123257302335357,ESTIMATED,,4623,126,3946,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2803696996,0.23396701500930156
medicine_S1_score_rSI,medicine,S1,score_rSI,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,0ab2354f3d43a9665c0585455f6777c391ac11abecbe02c6911b0c08220b52ff,AUROC,0.6747010582010582,0.6224827152024847,0.7264809529642992,ESTIMATED,,4626,126,3949,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3704894791,0.6747010582010582
medicine_S1_score_rSI,medicine,S1,score_rSI,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,0ab2354f3d43a9665c0585455f6777c391ac11abecbe02c6911b0c08220b52ff,AUPRC,0.06617161101341876,0.051740955439123854,0.09683061107409098,ESTIMATED,,4626,126,3949,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3704894791,0.06617161101341876
medicine_S1_score_rSI,medicine,S1,score_rSI,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,0ab2354f3d43a9665c0585455f6777c391ac11abecbe02c6911b0c08220b52ff,Brier,0.24594732288589372,0.24225672763001552,0.24929997230981754,ESTIMATED,,4626,126,3949,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3704894791,0.24594732288589372
medicine_S1_score_rSI_sMS,medicine,S1,score_rSI_sMS,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,77519c9971be80a4af703a85c57f61fdb4819a447cabd6242beed24218abe7ea,AUROC,0.7907391109115403,0.7458641621303681,0.8334157010209857,ESTIMATED,,4579,125,3923,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,4229545822,0.7907391109115403
medicine_S1_score_rSI_sMS,medicine,S1,score_rSI_sMS,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,77519c9971be80a4af703a85c57f61fdb4819a447cabd6242beed24218abe7ea,AUPRC,0.10975080812225063,0.08697726272464568,0.14579252111270555,ESTIMATED,,4579,125,3923,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,4229545822,0.10975080812225063
medicine_S1_score_rSI_sMS,medicine,S1,score_rSI_sMS,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,77519c9971be80a4af703a85c57f61fdb4819a447cabd6242beed24218abe7ea,Brier,0.21479428308270782,0.20843234083193102,0.22091279739637315,ESTIMATED,,4579,125,3923,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,4229545822,0.21479428308270782
medicine_S1_score_rSI_GCSM,medicine,S1,score_rSI_GCSM,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,77519c9971be80a4af703a85c57f61fdb4819a447cabd6242beed24218abe7ea,AUROC,0.7797521329142344,0.7340614939466938,0.8205178311166492,ESTIMATED,,4579,125,3923,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1569107853,0.7797521329142344
medicine_S1_score_rSI_GCSM,medicine,S1,score_rSI_GCSM,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,77519c9971be80a4af703a85c57f61fdb4819a447cabd6242beed24218abe7ea,AUPRC,0.11232148008555386,0.08791232143269712,0.15153766670946653,ESTIMATED,,4579,125,3923,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1569107853,0.11232148008555386
medicine_S1_score_rSI_GCSM,medicine,S1,score_rSI_GCSM,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,77519c9971be80a4af703a85c57f61fdb4819a447cabd6242beed24218abe7ea,Brier,0.213039467114739,0.2072137816976604,0.21886370375443484,ESTIMATED,,4579,125,3923,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1569107853,0.213039467114739
medicine_S1_score_SIAVPU,medicine,S1,score_SIAVPU,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,0ab2354f3d43a9665c0585455f6777c391ac11abecbe02c6911b0c08220b52ff,AUROC,0.5225123456790124,0.46230603205836224,0.5849499152347164,ESTIMATED,,4626,126,3949,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,721009313,0.5225123456790124
medicine_S1_score_SIAVPU,medicine,S1,score_SIAVPU,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,0ab2354f3d43a9665c0585455f6777c391ac11abecbe02c6911b0c08220b52ff,AUPRC,0.04738178604493366,0.03465682784738754,0.07551674187514996,ESTIMATED,,4626,126,3949,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,721009313,0.04738178604493366
medicine_S1_score_SIAVPU,medicine,S1,score_SIAVPU,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,0ab2354f3d43a9665c0585455f6777c391ac11abecbe02c6911b0c08220b52ff,Brier,0.24765623364550493,0.24710278951227885,0.24823467207996264,ESTIMATED,,4626,126,3949,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,721009313,0.24765623364550493
medicine_S1_score_sMS,medicine,S1,score_sMS,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,9e0b0ccdf19e7c79e23643be95c739b83926768acce4ddae6b3d4f227976be51,AUROC,0.7143203832825352,0.6714156177033699,0.755914800798626,ESTIMATED,,4585,129,3926,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,253757948,0.7143203832825352
medicine_S1_score_sMS,medicine,S1,score_sMS,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,9e0b0ccdf19e7c79e23643be95c739b83926768acce4ddae6b3d4f227976be51,AUPRC,0.08199287644521089,0.06461882496848279,0.1020909006728732,ESTIMATED,,4585,129,3926,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,253757948,0.08199287644521089
medicine_S1_score_sMS,medicine,S1,score_sMS,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,9e0b0ccdf19e7c79e23643be95c739b83926768acce4ddae6b3d4f227976be51,Brier,0.1895627760238013,0.18307040829192767,0.1961710114684973,ESTIMATED,,4585,129,3926,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,253757948,0.1895627760238013
medicine_S1_score_qSOFA,medicine,S1,score_qSOFA,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,0ab2354f3d43a9665c0585455f6777c391ac11abecbe02c6911b0c08220b52ff,AUROC,0.7720978835978836,0.7341596559414549,0.8119255670480953,ESTIMATED,,4626,126,3949,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3218514470,0.7720978835978836
medicine_S1_score_qSOFA,medicine,S1,score_qSOFA,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,0ab2354f3d43a9665c0585455f6777c391ac11abecbe02c6911b0c08220b52ff,AUPRC,0.08128608774256377,0.06580111998493914,0.10320666676814012,ESTIMATED,,4626,126,3949,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3218514470,0.08128608774256377
medicine_S1_score_qSOFA,medicine,S1,score_qSOFA,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,0ab2354f3d43a9665c0585455f6777c391ac11abecbe02c6911b0c08220b52ff,Brier,0.21922694437056242,0.21197076311211227,0.22687591251565922,ESTIMATED,,4626,126,3949,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3218514470,0.21922694437056242
medicine_S1_score_MEWS,medicine,S1,score_MEWS,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,0ab2354f3d43a9665c0585455f6777c391ac11abecbe02c6911b0c08220b52ff,AUROC,0.747573192239859,0.6998067371955505,0.7939242460268365,ESTIMATED,,4626,126,3949,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2118876987,0.747573192239859
medicine_S1_score_MEWS,medicine,S1,score_MEWS,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,0ab2354f3d43a9665c0585455f6777c391ac11abecbe02c6911b0c08220b52ff,AUPRC,0.08741932689653062,0.0670108659835049,0.12560835306423282,ESTIMATED,,4626,126,3949,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2118876987,0.08741932689653062
medicine_S1_score_MEWS,medicine,S1,score_MEWS,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,0ab2354f3d43a9665c0585455f6777c391ac11abecbe02c6911b0c08220b52ff,Brier,0.20759678282111543,0.2008490239853734,0.21423793676774558,ESTIMATED,,4626,126,3949,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2118876987,0.20759678282111543
medicine_S1_score_REMS,medicine,S1,score_REMS,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,27addfbae90d58a06415d5db624699991999424dd5659b5df0eee6bf8c38cc3b,AUROC,0.7863247002675756,0.7402819317237719,0.826950265842027,ESTIMATED,,3960,103,3400,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3176626002,0.7863247002675756
medicine_S1_score_REMS,medicine,S1,score_REMS,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,27addfbae90d58a06415d5db624699991999424dd5659b5df0eee6bf8c38cc3b,AUPRC,0.11170183612480243,0.07942951017241068,0.1695805603517851,ESTIMATED,,3960,103,3400,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3176626002,0.11170183612480243
medicine_S1_score_REMS,medicine,S1,score_REMS,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,27addfbae90d58a06415d5db624699991999424dd5659b5df0eee6bf8c38cc3b,Brier,0.21577246795625254,0.2081101417974346,0.22350936870003102,ESTIMATED,,3960,103,3400,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3176626002,0.21577246795625254
medicine_S1_score_RTS,medicine,S1,score_RTS,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,98e76858e58f643d05d48cbaceb02e25743f80a46ee195958b082c24bb41fd1b,AUROC,0.7410937710816281,0.6933798452218247,0.783694651905528,ESTIMATED,,4572,125,3920,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,192642252,0.7410937710816281
medicine_S1_score_RTS,medicine,S1,score_RTS,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,98e76858e58f643d05d48cbaceb02e25743f80a46ee195958b082c24bb41fd1b,AUPRC,0.09876044995415317,0.07488073417477281,0.13793309647341276,ESTIMATED,,4572,125,3920,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,192642252,0.09876044995415317
medicine_S1_score_RTS,medicine,S1,score_RTS,,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,98e76858e58f643d05d48cbaceb02e25743f80a46ee195958b082c24bb41fd1b,Brier,0.1801995596306779,0.1739681253852895,0.18628179645821966,ESTIMATED,,4572,125,3920,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,192642252,0.1801995596306779
medicine_S1_score_rSI_GCS_alias,medicine,S1,score_rSI_GCS_alias,score_rSIG,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,98e76858e58f643d05d48cbaceb02e25743f80a46ee195958b082c24bb41fd1b,AUROC,0.7910609399595232,0.7446232024349569,0.8353823125374054,ESTIMATED,,4572,125,3920,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2390412147,0.7910609399595232
medicine_S1_score_rSI_GCS_alias,medicine,S1,score_rSI_GCS_alias,score_rSIG,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,98e76858e58f643d05d48cbaceb02e25743f80a46ee195958b082c24bb41fd1b,AUPRC,0.11626919542371023,0.09328314328418788,0.15690907299072124,ESTIMATED,,4572,125,3920,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2390412147,0.11626919542371023
medicine_S1_score_rSI_GCS_alias,medicine,S1,score_rSI_GCS_alias,score_rSIG,overall,medicine,validation_2024,score_component_available_subset_of_current_cohort,4770,98e76858e58f643d05d48cbaceb02e25743f80a46ee195958b082c24bb41fd1b,Brier,0.21159161587593767,0.20543677308908193,0.2178355969263134,ESTIMATED,,4572,125,3920,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2390412147,0.21159161587593767
medicine_S1_knn_classifier,medicine,S1,knn_classifier,,medicine,medicine,validation_2024,exact_current_cohort,4770,7960c3127977b086d8b2ebc49273972f5e3d48dcd91fc5bce3bebfb2b4b8d464,AUROC,0.826664615907886,0.7922081373992573,0.8612268897754379,ESTIMATED,,4770,174,4071,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3010227546,0.826664615907886
medicine_S1_knn_classifier,medicine,S1,knn_classifier,,medicine,medicine,validation_2024,exact_current_cohort,4770,7960c3127977b086d8b2ebc49273972f5e3d48dcd91fc5bce3bebfb2b4b8d464,AUPRC,0.3629275358567649,0.2964085079231181,0.44418373429541735,ESTIMATED,,4770,174,4071,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3010227546,0.3629275358567649
medicine_S1_knn_classifier,medicine,S1,knn_classifier,,medicine,medicine,validation_2024,exact_current_cohort,4770,7960c3127977b086d8b2ebc49273972f5e3d48dcd91fc5bce3bebfb2b4b8d464,Brier,0.028210324743818196,0.026472862360331785,0.029890893943528504,ESTIMATED,,4770,174,4071,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3010227546,0.028210324743818196
medicine_S2_decision_tree,medicine,S2,decision_tree,,overall,medicine,validation_2024,exact_current_cohort,4770,7960c3127977b086d8b2ebc49273972f5e3d48dcd91fc5bce3bebfb2b4b8d464,AUROC,0.8009857764403423,0.765727713300327,0.8326473712486578,ESTIMATED,,4770,267,4071,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1083673349,0.8009857764403423
medicine_S2_decision_tree,medicine,S2,decision_tree,,overall,medicine,validation_2024,exact_current_cohort,4770,7960c3127977b086d8b2ebc49273972f5e3d48dcd91fc5bce3bebfb2b4b8d464,AUPRC,0.23482708402597033,0.20034400984548573,0.2756247208608826,ESTIMATED,,4770,267,4071,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1083673349,0.23482708402597033
medicine_S2_decision_tree,medicine,S2,decision_tree,,overall,medicine,validation_2024,exact_current_cohort,4770,7960c3127977b086d8b2ebc49273972f5e3d48dcd91fc5bce3bebfb2b4b8d464,Brier,0.19697299540511276,0.1879576760342404,0.20620950207396638,ESTIMATED,,4770,267,4071,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1083673349,0.19697299540511276
medicine_S2_random_forest,medicine,S2,random_forest,,overall,medicine,validation_2024,exact_current_cohort,4770,7960c3127977b086d8b2ebc49273972f5e3d48dcd91fc5bce3bebfb2b4b8d464,AUROC,0.8935848843176541,0.8731006071419989,0.9107504587869026,ESTIMATED,,4770,267,4071,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,576692265,0.8935848843176541
medicine_S2_random_forest,medicine,S2,random_forest,,overall,medicine,validation_2024,exact_current_cohort,4770,7960c3127977b086d8b2ebc49273972f5e3d48dcd91fc5bce3bebfb2b4b8d464,AUPRC,0.4255988426242459,0.36986241232532224,0.4856503465844797,ESTIMATED,,4770,267,4071,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,576692265,0.4255988426242459
medicine_S2_random_forest,medicine,S2,random_forest,,overall,medicine,validation_2024,exact_current_cohort,4770,7960c3127977b086d8b2ebc49273972f5e3d48dcd91fc5bce3bebfb2b4b8d464,Brier,0.07728252344037272,0.07294972967116352,0.0817114929958703,ESTIMATED,,4770,267,4071,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,576692265,0.07728252344037272
medicine_S2_balanced_random_forest,medicine,S2,balanced_random_forest,,overall,medicine,validation_2024,exact_current_cohort,4770,7960c3127977b086d8b2ebc49273972f5e3d48dcd91fc5bce3bebfb2b4b8d464,AUROC,0.8794960662928833,0.8600389092080569,0.8983076391190922,ESTIMATED,,4770,267,4071,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1994879673,0.8794960662928833
medicine_S2_balanced_random_forest,medicine,S2,balanced_random_forest,,overall,medicine,validation_2024,exact_current_cohort,4770,7960c3127977b086d8b2ebc49273972f5e3d48dcd91fc5bce3bebfb2b4b8d464,AUPRC,0.37064622180820067,0.3190808198756472,0.4270358320580575,ESTIMATED,,4770,267,4071,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1994879673,0.37064622180820067
medicine_S2_balanced_random_forest,medicine,S2,balanced_random_forest,,overall,medicine,validation_2024,exact_current_cohort,4770,7960c3127977b086d8b2ebc49273972f5e3d48dcd91fc5bce3bebfb2b4b8d464,Brier,0.1852041843634182,0.17775973990571817,0.1927560832650429,ESTIMATED,,4770,267,4071,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1994879673,0.1852041843634182
medicine_S2_svm_rbf,medicine,S2,svm_rbf,,overall,medicine,validation_2024,exact_current_cohort,4770,7960c3127977b086d8b2ebc49273972f5e3d48dcd91fc5bce3bebfb2b4b8d464,AUROC,0.8200637777062483,0.7987900692302187,0.83961958430957,ESTIMATED,,4770,267,4071,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1180633166,0.8200637777062483
medicine_S2_svm_rbf,medicine,S2,svm_rbf,,overall,medicine,validation_2024,exact_current_cohort,4770,7960c3127977b086d8b2ebc49273972f5e3d48dcd91fc5bce3bebfb2b4b8d464,AUPRC,0.20053160672822204,0.1693492959447351,0.24153398545806304,ESTIMATED,,4770,267,4071,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1180633166,0.20053160672822204
medicine_S2_svm_rbf,medicine,S2,svm_rbf,,overall,medicine,validation_2024,exact_current_cohort,4770,7960c3127977b086d8b2ebc49273972f5e3d48dcd91fc5bce3bebfb2b4b8d464,Brier,0.04936568201818108,0.047817972573818666,0.05094068934590347,ESTIMATED,,4770,267,4071,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1180633166,0.04936568201818108
